Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
blastnHuman.Locus_118588	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_500890	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_498564	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006140	507	1077	563	377	591	217	16345	12300	33659	28092	23892
ENSGGOG00000025655	562	992	308	153	46	33	438	589	250	301	1709
ENSGGOG00000027109	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000015934	1684	3737	1023	646	1366	529	5021	9057	5093	4453	11157
blastnMacaque.Locus_100648	2	0	0	0	0	0	0	0	0	0	1
blastnMacaque.Locus_102116	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000012167	383	699	335	141	12	11	56	45	8	13	112
blastnHuman.Locus_23620	0	0	0	0	0	0	1	0	1	0	67
Locus_257094	0	2	0	1	0	0	0	0	1	0	29
ENSGGOG00000028508	1	3	0	0	1	0	0	3	0	1	13
ENSGGOG00000008429	0	0	0	1	2	2	2	1	0	4	8
blastnMacaque.Locus_210875	0	3	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_011361	1	1	1	0	0	0	0	0	0	0	2
ENSGGOG00000003303	0	0	0	0	0	0	0	0	185	145	5
ENSGGOG00000023175	15	46	10	12	31	84	22	40	19	19	140
ENSGGOG00000003306	40	72	81	17	30	8	34	23	50	27	2653
ENSGGOG00000015108	2	4	1	0	0	0	0	0	0	0	5
blastnMacaque.Locus_190723	0	0	0	0	0	0	0	0	0	0	3
blastnMacaque.Locus_139898	0	0	0	0	0	0	1	0	0	0	0
blastnHuman.CUFF.212549	2	2	1	1	1	1	0	0	0	0	8
blastnHuman.XLOC_009326	0	0	0	0	0	0	1	0	0	0	0
Locus_19030	0	1	0	0	0	0	0	0	0	0	12
ENSGGOG00000001008	2420	5235	996	289	202	167	331	242	322	238	973
ENSGGOG00000014581	1	1	2	2	0	0	2	0	0	0	8
blastnHuman.ENSG00000245153	2	0	0	0	0	0	0	0	0	1	2
ENSGGOG00000000451	77	153	172	70	21	20	35	38	43	43	127
Locus_371423	0	0	0	1	0	0	1	2	0	0	1
ENSGGOG00000015066	180	190	54	24	20	4	3	5	14	0	30
ENSGGOG00000016584	88	82	53	22	35	89	53	72	116	154	221
ENSGGOG00000025349	1	1	1	0	0	4	0	0	0	0	4844
blastnMacaque.Locus_99884	0	0	0	0	0	0	0	0	0	0	0
Locus_72625	0	0	0	0	0	0	0	0	0	0	19
ENSGGOG00000025319	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003204	86	180	98	114	10	10	43	27	30	33	269
blastnHuman.ENSG00000251164	1	0	1	0	0	0	0	1	0	3	5
ENSGGOG00000013484	1237	2204	1108	749	691	473	1090	1276	704	699	2074
blastnMacaque.Locus_473462	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_115675	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000025967	106	347	141	100	62	42	142	130	273	317	341
ENSGGOG00000002114	213	278	90	73	32	22	99	145	27	45	378
Locus_17304	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000006248	1	1	0	0	15	0	0	0	0	0	87
ENSGGOG00000026912	10	7	5	2	0	0	3	6	5	9	34
Locus_195335	0	0	0	0	0	0	0	0	0	0	5
ENSGGOG00000013158	953	2151	590	327	106	94	325	375	179	326	2323
blastnHuman.ENSG00000229403	0	1	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_24608	1	0	3	0	0	0	0	0	0	0	1
blastnMacaque.Locus_102335	0	1	0	0	0	0	1	0	0	0	6
blastnMacaque.Locus_222406	1	0	0	0	0	0	0	0	0	0	4
blastnPan.Locus_160484	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_498543	1	0	0	0	0	0	0	0	0	0	32
ENSGGOG00000000170	474	1414	340	571	139	127	1286	2223	3257	2914	3551
blastnMacaque.Locus_396052	0	2	9	6	0	0	0	0	0	0	0
ENSGGOG00000008866	159	278	81	40	26	17	32	59	55	54	487
ENSGGOG00000024845	271	411	116	133	1556	380	566	332	297	912	1424
ENSGGOG00000004908	272	499	410	196	75	44	196	181	176	155	1421
ENSGGOG00000001320	1410	4039	2098	1155	894	331	544	686	2319	1527	2103
blastnHuman.Locus_13274	0	0	0	0	0	0	0	0	0	0	7
ENSGGOG00000004477	152	330	22	23	2	0	4	3	2	4	885
blastnPan.CUFF.19659	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000034919	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000028071	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000023284	0	0	0	0	0	0	2	0	0	0	2
ENSGGOG00000011586	0	7	0	0	13	53	372	460	25	20	1490
ENSGGOG00000011116	1690	2656	1082	504	71	46	300	378	124	167	2613
ENSGGOG00000023816	43	116	23	67	27	202	10	18	5	13	165
blastnHuman.CUFF.26278	0	0	0	0	0	0	0	0	0	0	15
ENSGGOG00000006664	39	100	12	12	8	9	57	115	115	178	1965
blastnHuman.ENSG00000235237	1	2	0	0	0	0	0	0	0	1	2
ENSGGOG00000000844	200	371	18	7	0	2	11	4	4	20	85
Locus_134600	0	1	0	0	0	0	4	1	0	0	1
Locus_294306	2	9	0	0	0	0	0	0	0	0	123
ENSGGOG00000023908	313	574	196	51	1	3	2	2	6	27	12
blastnMacaque.CUFF.206722	1	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000024110	239	487	238	298	308	146	94	69	97	189	2190
ENSGGOG00000000956	1	4	1	1	0	0	0	0	0	1	5
blastnHuman.ENSG00000224301	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000015384	9	16	7	1	1	0	0	0	0	0	10
ENSGGOG00000028401	33	48	35	22	8	3	20	11	41	10	87
ENSGGOG00000004011	1030	1573	569	313	259	184	1150	1651	476	781	6283
Locus_149967	0	0	0	0	0	0	0	0	0	0	11
blastnHuman.ENSG00000239641	0	0	0	0	0	0	0	0	0	0	0
blastnPlatypus.Locus_72710	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_151901	6	21	4	0	0	0	0	0	0	0	5
ENSGGOG00000012710	806	1137	36	28	126	134	123	90	149	207	2248
blastnHuman.ENSG00000225243	1	1	0	0	0	2	2	0	14	1	2
ENSGGOG00000026986	3	3	0	5	1	2	1	8	1	2	34
ENSGGOG00000026508	1095	1567	249	132	137	67	259	275	174	235	1124
ENSGGOG00000013133	0	0	1	0	1	1	0	0	0	0	379
blastnHuman.ENSG00000224621	0	0	0	0	0	0	1	0	1	0	0
blastnMacaque.Locus_341015	0	0	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_78961	0	3	0	0	0	0	0	2	0	0	0
ENSGGOG00000022347	136	513	139	231	456	405	1549	328	1091	3748	4337
ENSGGOG00000022120	732	2084	512	284	387	249	355	385	442	443	1864
Locus_195462	0	0	0	0	0	0	0	0	0	0	61
blastnMacaque.Locus_244472	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000021944	20	21	8	3	7	0	12	14	15	13	68
blastnMacaque.Locus_246216	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000009457	1463	2981	1890	1531	655	506	753	1234	848	666	4230
ENSGGOG00000014626	268	839	261	263	77	71	205	246	167	315	10820
ENSGGOG00000007325	1	0	0	0	2	1	3	5	6	6	28
blastnMacaque.Locus_245346	0	0	0	1	0	0	0	0	0	0	0
blastnMouse.ENSMUSG00000086283	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001329	70	203	32	12	2	2	0	0	0	1	79
ENSGGOG00000012911	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000025988	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_2595	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005983	19	61	88	64	24	4	37	65	341	181	318
ENSGGOG00000015881	125	306	50	78	48	23	128	357	64	129	1128
ENSGGOG00000016807	170	292	245	81	30	7	950	1057	5	2	1480
ENSGGOG00000008188	88	144	114	36	41	47	126	98	26	91	761
blastnMouse.Locus_17653	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004395	42	65	27	8	3	8	24	22	15	14	1351
blastnPan.Locus_106506	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000027592	72	158	28	26	35	22	61	63	39	88	430
Locus_149506	1	0	0	0	0	0	3	2	1	0	11
ENSGGOG00000001656	71	171	39	61	57	76	69	87	206	341	583
ENSGGOG00000016983	1638	3644	1215	760	214	102	22	29	21	22	165
ENSGGOG00000012765	229	622	188	133	114	195	670	704	458	313	533
blastnHuman.Locus_158230	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000005291	13	30	8	3	0	2	0	1	0	0	167
ENSGGOG00000008897	277	652	165	100	71	34	171	306	110	266	3694
ENSGGOG00000005153	2	8	8	5	76	127	126	23	13	79	11
Locus_239922	1	0	0	0	0	0	0	0	0	0	9
blastnMacaque.Locus_499263	0	0	0	0	0	0	0	0	0	0	13
Locus_352743	0	0	0	0	0	0	4	1	3	7	13
ENSGGOG00000022243	654	1551	449	401	84	89	767	1062	469	684	7466
blastnHuman.ENSG00000225387	0	0	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_87127	0	0	0	0	1	3	0	0	0	0	9
ENSGGOG00000000061	134	544	186	143	43	29	167	333	195	396	1439
ENSGGOG00000014328	14	28	1	4	1	0	95	143	9	18	974
blastnMacaque.Locus_210498	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015174	49	146	38	27	14	15	71	70	48	107	566
ENSGGOG00000025465	840	2020	108	170	8	10	27	31	5	49	162
ENSGGOG00000015030	11	51	9	7	1	1	39	68	5	16	798
Locus_17717	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000002083	441	1433	1238	777	540	189	606	653	514	555	1702
ENSGGOG00000001065	456	1035	421	343	72	54	269	554	345	502	5263
Locus_370753	0	0	0	0	0	0	0	0	0	0	21
ENSGGOG00000002611	446	959	336	182	61	43	321	560	259	290	1301
ENSGGOG00000023638	0	2	0	0	0	0	0	0	0	0	5
Locus_60989	0	0	0	0	0	0	0	0	1	0	142
blastnMacaque.Locus_19479	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022626	1	10	4	3	0	0	2	6	0	0	57
blastnHuman.XLOC_002969	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004680	920	1912	623	567	190	288	511	518	723	1606	1200
ENSGGOG00000004027	516	920	315	472	153	110	393	411	408	528	2415
Locus_352515	1	0	0	1	0	0	0	0	0	0	27
blastnMacaque.Locus_189562	0	0	0	0	0	0	0	0	0	0	2
blastnHuman.ENSG00000255382	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000007390	543	1170	67	43	3	6	6	1	4	5	200
ENSGGOG00000009727	1144	2859	896	460	554	316	621	967	239	301	7755
blastnHuman.ENSG00000228809	0	0	0	0	1	0	1	0	0	1	5
Locus_62263	0	0	0	0	0	0	0	0	0	0	10
ENSGGOG00000013148	114	198	4	6	0	0	29	38	1	1	608
blastnHuman.ENSG00000230437	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000014185	99	163	34	13	19	8	23	41	31	37	382
ENSGGOG00000010446	50	174	12	0	10	8	36	21	406	304	30
ENSGGOG00000001715	283	651	863	367	0	1	3	31	1	0	1009
blastnMouse.Locus_81164	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011923	466	892	265	96	65	29	79	94	42	67	1974
Locus_293904	2	3	0	0	0	0	1	0	0	0	10
ENSGGOG00000008266	154	233	39	14	11	4	26	20	14	23	272
ENSGGOG00000013919	1795	4049	1359	863	1153	637	2230	2452	3310	2044	10945
ENSGGOG00000012851	280	456	374	189	33	31	92	85	74	65	7473
blastnHuman.Locus_12199	0	0	0	0	0	0	0	0	0	0	2
blastnHuman.Locus_101852	1	3	2	5	0	1	2	4	2	2	10
blastnOrangutan.Locus_240611	0	1	0	0	1	0	0	4	1	1	4
blastnHuman.Locus_17461	0	0	0	0	0	0	0	0	0	0	41
ENSGGOG00000014129	273	742	187	95	237	65	7783	13431	2280	4033	1643
ENSGGOG00000025633	306	1215	123	269	7	5	0	0	0	2	260
Locus_417181	0	0	0	0	0	0	0	0	0	0	16
ENSGGOG00000004202	205	438	210	132	58	37	141	118	135	107	1133
blastnHuman.XLOC_002002	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005613	97	230	154	38	62	34	97	90	103	74	931
blastnMacaque.Locus_188370	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000008087	94	197	105	69	11	9	45	55	56	44	175
Locus_392089	0	0	0	0	0	0	0	0	0	0	18
ENSGGOG00000009448	2	0	0	0	0	0	7	17	2	1	4893
ENSGGOG00000006915	283	722	180	181	0	0	1	1	0	3	47
ENSGGOG00000003389	2178	5720	2136	1472	18	14	171	167	66	185	1353
ENSGGOG00000000649	382	911	349	205	115	42	183	173	198	100	605
ENSGGOG00000003536	1276	2695	1868	510	97	2	10	17	13	8	332
ENSGGOG00000006619	18	37	14	14	3	3	2	4	0	4	57
ENSGGOG00000007922	1227	3047	1416	719	266	124	411	351	421	444	5732
ENSGGOG00000024791	129	218	118	53	20	14	60	56	45	52	4387
blastnMacaque.Locus_18996	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011396	552	1072	709	534	80	104	162	187	141	222	1882
blastnMouse.Locus_6771	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027368	1	3	5	2	0	0	0	0	0	0	740
Locus_392175	0	0	0	0	0	0	1	0	1	0	1
ENSGGOG00000015443	56	188	17	49	3	14	5	2	47	30	1076
ENSGGOG00000023501	795	1702	761	602	162	78	270	682	545	903	3821
Locus_228020	0	0	0	0	0	0	0	0	0	0	4
blastnHuman.Locus_194239	0	0	0	0	0	0	0	1	0	0	1
ENSGGOG00000004511	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000009975	403	636	108	64	25	26	89	75	56	76	332
ENSGGOG00000008930	854	1592	332	441	409	124	1762	3913	4547	8542	2558
CUFF.279065	5	3	3	1	0	0	11	7	1	1	30
ENSGGOG00000007062	19	16	1	5	2	4	4	5	5	8	1801
ENSGGOG00000001720	11	33	2	3	0	2	1	3	0	3	1630
ENSGGOG00000022336	13	16	8	5	4	3	4	10	8	6	54
ENSGGOG00000006484	62	100	37	25	17	8	43	53	46	74	316
ENSGGOG00000010388	388	257	3	6	0	0	9	7	0	5	57
ENSGGOG00000001795	0	1	0	3	0	0	0	0	0	0	0
ENSGGOG00000005461	9	73	12	7	57	82	123	136	120	535	73
blastnMouse.CUFF.56672	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014219	0	2	0	0	0	0	0	0	6	14	0
blastnHuman.XLOC_005890	0	0	1	0	0	0	0	0	0	0	1
blastnMacaque.Locus_273936	0	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000008414	39	134	5	4	9	4	52	46	15	39	62
ENSGGOG00000034937	336	823	226	168	40	40	163	348	163	335	4344
ENSGGOG00000000033	70	152	519	199	105	94	124	179	20	71	1049
blastnHuman.ENSG00000228689	0	0	0	0	0	0	1	9	1	1	7
blastnMacaque.Locus_190828	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_38415	1	1	0	0	0	0	0	0	1	0	0
blastnMouse.CUFF.167527	0	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000010143	350	1030	766	346	120	53	271	271	282	186	1316
Locus_294868	0	0	0	0	0	0	0	0	0	0	7
blastnHuman.ENSG00000227029	0	0	0	0	0	0	0	0	0	0	53
blastnMacaque.Locus_39881	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014454	877	1246	494	198	491	287	562	737	566	494	4067
ENSGGOG00000004730	619	2160	700	287	106	80	518	518	335	255	1005
blastnOrangutan.Locus_218660	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022016	163	265	105	84	17	17	76	53	188	190	150
blastnPan.CUFF.444532	1	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000006634	410	707	163	116	108	27	103	144	170	182	662
ENSGGOG00000015497	0	0	0	0	0	0	0	0	0	1	0
ENSGGOG00000024452	4	17	4	7	2	3	640	1509	1329	1666	126
ENSGGOG00000000910	0	0	0	0	0	0	0	0	0	0	23
blastnHuman.Locus_100419	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000024693	333	775	191	151	413	168	412	479	277	380	1640
ENSGGOG00000025667	1	0	0	1	0	0	1	1	2	14	4
ENSGGOG00000000589	338	703	193	146	237	129	317	249	249	258	499
ENSGGOG00000002146	204	403	81	19	18	27	269	336	149	234	2102
blastnPan.Locus_60172	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010473	30	88	1	1	17	18	20	20	31	86	416
blastnHuman.Locus_101824	0	0	0	0	0	0	0	0	0	0	0
blastnOrangutan.Locus_3263	0	4	0	0	0	0	0	0	0	0	2
ENSGGOG00000014027	0	0	0	0	0	1	0	0	1	0	2365
blastnPan.Locus_65378	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000014787	4	0	0	4	1	0	1	0	0	0	162
ENSGGOG00000024275	1	4	0	0	0	0	0	1	2	0	0
blastnMouse.Locus_41185	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002910	152	241	5	5	38	20	15	31	2846	1702	3163
blastnPan.Locus_25270	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011841	498	1280	458	232	177	67	129	171	140	146	1338
ENSGGOG00000001536	21	68	27	14	5	3	25	9	16	12	348
Locus_57312	1	0	0	0	0	0	0	0	0	0	52
blastnMacaque.Locus_18561	0	0	0	0	0	0	0	0	0	0	3
ENSGGOG00000016268	808	1692	789	511	39	49	81	83	93	223	10156
blastnMacaque.CUFF.183133	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001119	110	440	95	66	56	39	188	221	207	144	213
ENSGGOG00000008053	1	12	1	0	0	1	2	0	10	7	6
ENSGGOG00000014893	1	8	1	2	0	1	16	11	437	388	4
blastnHuman.Locus_23821	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000009110	119	190	33	16	22	52	7	6	1	12	27
Locus_338203	1	1	0	0	5	2	0	1	0	0	4
ENSGGOG00000001410	2	3	6	2	0	0	2	1	1	2	5
ENSGGOG00000006723	1118	2583	507	340	283	113	227	368	1128	500	1228
ENSGGOG00000017006	2	11	0	47	1	0	2	0	18510	14513	21
Locus_94407	17	38	17	38	1	1	1	3	1	13	62
ENSGGOG00000015693	188	459	171	204	4	0	1536	1573	1994	1526	49
Locus_370485	2	1	0	2	1	0	0	0	0	0	19
blastnMacaque.Locus_341427	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000012325	0	2	6	2	1	0	1	0	0	3	3
ENSGGOG00000001183	26	63	30	20	5	8	19	22	33	34	426
blastnHuman.ENSG00000231483	0	5	0	0	0	0	6	0	0	2	1
ENSGGOG00000028057	1	0	1	2	1	0	0	0	0	0	292
ENSGGOG00000024498	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.292852	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000003694	20	73	8	4	5	4	467	1083	76	219	872
ENSGGOG00000006699	1095	3712	1185	1000	432	333	624	565	929	745	1728
ENSGGOG00000025265	0	0	0	0	0	1	1	0	0	0	0
ENSGGOG00000013349	108	164	67	64	23	13	98	87	69	86	1454
ENSGGOG00000013930	317	862	184	118	336	231	458	267	426	459	1121
ENSGGOG00000013518	38	109	11	17	35	51	160	169	448	444	553
blastnHuman.ENSG00000241767	1	0	0	1	0	0	0	0	0	0	0
blastnHuman.ENSG00000230472	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_372845	0	0	1	0	1	0	0	0	0	0	3
blastnHuman.ENSG00000234768	0	0	0	0	0	0	0	0	0	0	3
Locus_352650	0	0	0	0	0	0	0	0	0	0	30
ENSGGOG00000007433	980	1800	817	258	431	222	313	489	232	226	1588
blastnMacaque.Locus_312612	1	0	0	0	0	0	0	0	0	0	26
ENSGGOG00000002531	0	0	0	0	0	0	0	0	0	0	2
blastnOrangutan.Locus_23996	1	1	0	0	0	0	1	0	0	1	1
blastnMacaque.Locus_288925	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000026200	185	370	0	1	0	0	0	0	0	0	3
ENSGGOG00000010591	3263	11679	1277	1627	5	3	2	1	61490	50847	2252
blastnMacaque.Locus_372812	0	0	0	0	0	0	1	2	0	1	1
Locus_415540	0	3	0	0	0	0	0	1	2	12	324
blastnPan.CUFF.296892	0	15	0	4	0	0	2	6	2	4	11
ENSGGOG00000014794	111	247	100	84	29	17	63	87	60	66	859
ENSGGOG00000023041	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000013829	142	357	112	199	29	40	108	235	40	76	2508
Locus_18741	0	0	0	0	0	0	0	0	0	0	4
ENSGGOG00000024135	516	1197	127	100	2077	957	290	278	111	221	858
ENSGGOG00000002397	0	0	0	0	0	0	0	0	0	0	0
Locus_294377	16	47	6	1	0	0	0	0	0	0	2
ENSGGOG00000015777	147	261	88	35	0	0	3	9	3	7	40
ENSGGOG00000011854	4864	11164	1674	643	0	0	2	0	0	1	11
ENSGGOG00000023813	0	1	0	3	0	1	0	0	0	1	11
blastnHuman.Locus_158685	1	0	0	0	0	0	0	0	0	1	0
ENSGGOG00000015406	0	3	1	2	1	0	480	1090	352	200	3
ENSGGOG00000007405	0	5	3	2	0	0	0	3	0	1	8
ENSGGOG00000028000	6	13	1	2	6	3	11	11	12	15	123
ENSGGOG00000014011	1	3	0	0	0	0	1	0	0	0	33
ENSGGOG00000016012	4	15	0	0	0	1	0	0	0	0	13
ENSGGOG00000004324	876	1726	1096	341	508	221	872	730	429	511	6624
blastnHuman.ENSG00000255233	0	0	0	0	0	0	0	0	0	0	2
blastnPan.CUFF.422489	0	0	0	0	0	0	0	0	0	0	1
blastnPan.Locus_105604	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000012296	676	1755	119	110	176	48	82	48	42	94	1623
ENSGGOG00000014702	0	3	0	1	0	0	0	0	0	0	0
ENSGGOG00000023759	183	550	90	30	72	33	263	358	220	186	795
ENSGGOG00000025419	182	394	131	101	7	4	53	32	39	31	2733
ENSGGOG00000003100	105	253	680	104	0	0	1	0	0	0	7
blastnHuman.ENSG00000238185	0	0	0	1	0	0	0	0	0	0	1
blastnPan.Locus_25745	0	0	1	0	0	0	0	0	0	0	1
blastnPan.Locus_39864	1	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000004295	3	5	0	1	0	0	0	0	0	0	33
blastnHuman.ENSG00000235939	1	1	0	0	0	0	0	0	2	1	3
ENSGGOG00000013560	499	709	196	54	36	15	85	157	20	34	181
Locus_62278	0	0	0	0	0	0	0	0	0	0	35
ENSGGOG00000015157	151	322	168	70	86	32	77	115	117	172	499
blastnMacaque.Locus_39396	0	1	0	1	0	2	0	2	0	0	1
Locus_239804	0	0	0	0	0	0	0	0	0	0	41
blastnMouse.Locus_52526	0	0	0	1	0	0	0	0	0	1	1
Locus_391642	1	38	1	10	0	0	0	0	0	0	7
Locus_132889	1	0	1	1	0	0	0	1	0	0	6
ENSGGOG00000001264	150	447	93	112	226	195	443	669	353	961	2809
blastnHuman.ENSG00000251002	1	1	1	0	1	0	1	1	0	0	5
blastnHuman.XLOC_011040	0	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000024886	0	0	0	0	0	0	0	1	0	0	0
blastnMacaque.Locus_342008	0	0	1	0	0	0	0	0	0	0	1
ENSGGOG00000014288	301	993	611	284	261	134	840	1193	628	675	855
Locus_18862	1	0	0	0	0	0	0	0	1	2	11
ENSGGOG00000014515	470	826	497	197	167	110	152	223	115	102	855
ENSGGOG00000014681	11	33	18	24	1	1	9	22	5	10	63
blastnHuman.CUFF.323722	0	0	0	0	0	0	2	2	0	0	2
ENSGGOG00000027171	146	353	79	72	85	72	185	295	153	194	2274
blastnMacaque.Locus_313927	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010121	205	429	213	121	87	66	160	201	114	140	352
blastnMacaque.Locus_73084	0	0	0	0	0	0	0	0	0	0	0
Locus_240051	0	1	0	0	0	0	2	0	0	0	74
ENSGGOG00000014302	58	371	61	62	1	7	11	23	1	1	19
ENSGGOG00000026781	17	98	5	3	18	27	28	27	54	153	93
ENSGGOG00000014080	94	167	19	3	0	0	3	5	0	1	12
Locus_95181	2	5	0	0	0	0	0	0	0	0	0
ENSGGOG00000014449	93	133	16	14	12	5	68	46	333	294	719
ENSGGOG00000016429	534	1119	505	287	47	74	272	386	244	346	5203
ENSGGOG00000008332	188	287	95	55	21	12	97	111	62	88	436
blastnMacaque.Locus_314585	1	2	1	0	0	0	0	2	0	0	2
blastnHuman.ENSG00000248363	0	0	0	0	0	0	1	1	2	2	2
Locus_228061	0	0	0	0	0	0	0	0	4	0	0
ENSGGOG00000023373	166	291	64	37	32	20	141	173	83	167	913
ENSGGOG00000010081	45	84	10	8	3	1	45	166	8	8	2740
ENSGGOG00000011101	543	1310	330	322	1546	662	1441	1346	570	1976	6066
ENSGGOG00000000241	289	1084	147	72	864	529	217	216	11416	12417	21305
Locus_18703	0	0	0	0	0	0	0	0	0	0	16
ENSGGOG00000000430	253	562	208	107	25	23	76	127	30	79	876
ENSGGOG00000005418	588	1205	778	331	142	72	221	274	261	284	1153
ENSGGOG00000024478	79	320	42	59	68	28	94	145	64	138	434
ENSGGOG00000013263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSGGOG00000023461	118	208	94	51	5	13	28	36	101	83	678
ENSGGOG00000000458	2128	5123	3348	1648	304	258	972	1383	677	793	2631
ENSGGOG00000009145	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000025979	1	2	1	0	0	0	0	0	0	0	318
ENSGGOG00000011479	7	13	0	2	0	0	8	4	0	8	11
blastnMouse.Locus_3435	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027352	134	307	91	90	43	33	154	176	96	170	476
blastnHuman.CUFF.424358	0	0	0	0	0	0	0	0	0	0	7
Locus_239883	0	11	2	0	0	0	0	1	0	0	703
ENSGGOG00000006809	0	0	0	1	0	2	0	1	0	0	1393
blastnHuman.Locus_37199	0	0	0	0	0	0	0	0	0	0	17
ENSGGOG00000022979	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000007487	1606	3174	1228	263	16	2	108	234	1	3	105
blastnPan.Locus_117321	0	0	0	0	0	0	0	0	0	0	0
Locus_353316	2	1	0	0	0	0	1	4	1	2	0
blastnHuman.Locus_193836	1	0	0	0	8	2	0	2	1	0	11
blastnHuman.XLOC_001877	0	0	0	0	0	0	0	0	0	0	0
Locus_337450	0	0	0	0	0	0	0	0	0	0	64
ENSGGOG00000025488	0	0	0	0	0	0	1	0	2	1	6
ENSGGOG00000022705	254	383	193	97	58	30	101	165	116	198	1634
blastnMacaque.Locus_39848	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000024207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
blastnHuman.XLOC_012750	0	0	0	0	0	0	0	0	0	0	0
Locus_440123	0	5	0	3	0	0	0	0	0	0	6
blastnHuman.XLOC_007486	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006999	81	164	574	225	22	12	135	142	292	325	4775
blastnHuman.Locus_193748	0	1	0	0	0	0	0	0	0	0	10
ENSGGOG00000016682	420	1292	420	289	139	77	320	482	671	996	2118
blastnPan.Locus_26374	0	1	0	0	0	0	0	0	0	0	2
ENSGGOG00000002767	79	107	1	4	0	0	1	3	13	13	3702
