Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000017887	89	272	116	125	101	47	119	109	42	61	70	359	60
ENSMMUG00000001666	2	18	7	11	25	3	0	2	2	0	0	46	7
ENSMMUG00000010029	170	632	408	296	345	82	250	290	108	223	788	1091	230
blastnHuman.ENSG00000246147	6	9	8	15	5	1	1	0	0	2	1	14	9
Locus_210707	0	1	0	0	0	0	0	0	0	0	0	8	0
ENSMMUG00000029793	0	0	0	0	0	0	0	51	39	0	0	10	1
Locus_473848	0	0	0	0	0	0	0	0	0	0	0	8	0
ENSMMUG00000003247	87	267	124	30	51	0	0	1	0	918	4120	182	25
ENSMMUG00000011720	90	138	100	228	143	55	91	50	31	92	17	108	56
ENSMMUG00000011874	432	1749	644	622	751	211	188	77	68	117	349	1730	646
Locus_314261	1	0	0	0	0	0	0	0	0	0	0	222	52
blastnHuman.ENSG00000250263	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_39625	0	0	0	0	0	0	0	0	0	0	0	6	2
ENSMMUG00000013180	443	1630	597	995	691	210	221	283	324	279	183	12306	3789
ENSMMUG00000005958	172	636	218	440	219	63	81	156	126	167	99	720	243
Locus_102565	0	0	0	0	0	0	0	0	1	0	0	161	13
blastnPan.Locus_93305	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_184207	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000030481	17	82	30	2	5	0	0	0	0	0	0	13	4
blastnGorilla.Locus_391814	0	0	0	0	0	0	0	0	1	0	0	5	2
ENSMMUG00000007507	133	563	155	364	507	21	53	96	77	57	200	1372	217
ENSMMUG00000003110	208	748	248	176	262	131	215	258	186	328	1175	217	51
ENSMMUG00000004134	0	1	0	0	0	11	13	9	5	84	16	2	0
ENSMMUG00000022909	167	767	266	422	275	53	97	325	318	151	168	737	237
Locus_473176	0	0	0	0	0	0	0	0	0	0	0	3	3
ENSMMUG00000014415	104	318	94	99	58	35	37	120	151	34	27	477	275
ENSMMUG00000013234	25	120	70	35	40	19	17	89	120	3	2	312	68
ENSMMUG00000000494	49	135	33	93	62	22	16	6	8	53	29	1153	268
ENSMMUG00000008834	3	9	8	2	3	6	32	3	5	112	133	374	103
ENSMMUG00000010060	0	0	0	1	0	0	0	1	0	0	0	923	361
ENSMMUG00000021791	141	552	276	145	215	5	35	22	11	36	158	446	83
ENSMMUG00000030684	0	1	0	0	0	1	0	0	1	0	0	2	1
ENSMMUG00000004313	1989	7446	2738	781	527	230	149	82	64	128	44	413	134
blastnHuman.Locus_12601	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000020415	37	148	113	28	24	15	17	15	7	0	11	39	24
ENSMMUG00000021819	4	74	37	36	13	1	7	3	2	3	9	19	1
ENSMMUG00000011368	73	283	103	36	82	68	40	36	56	36	161	1115	275
Locus_314238	1	6	0	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000000584	14	36	20	10	16	0	3	1	1	1	3	715	250
blastnOrangutan.Locus_58961	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSMMUG00000018111	120	440	124	431	624	262	373	261	178	128	231	1371	214
ENSMMUG00000006278	1	6	2	2	2	0	2	0	2	1	0	14	3
ENSMMUG00000010669	1	5	2	0	2	0	0	0	1	0	0	3604	992
Locus_138820	2	10	2	0	0	0	0	0	0	0	0	3	0
CUFF.221437	0	0	0	0	0	0	0	7	23	0	0	0	0
blastnGorilla.Locus_226620	0	0	0	1	2	1	1	0	0	0	0	13	1
ENSMMUG00000031017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000021469	62	163	62	143	78	26	37	21	35	6	10	207	44
Locus_191591	0	0	0	0	0	0	0	0	0	0	0	15	1
ENSMMUG00000029273	64	260	76	57	78	73	50	412	429	1263	1241	560	449
ENSMMUG00000001894	745	1934	966	984	844	531	459	326	300	260	657	5037	2419
blastnHuman.ENSG00000250179	1	0	1	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000016716	157	414	172	115	135	27	47	29	28	15	51	1546	716
Locus_475331	0	0	0	0	0	0	0	0	0	0	0	11	5
ENSMMUG00000012115	366	1127	415	353	298	63	117	102	142	128	215	1858	732
Locus_116121	0	0	0	0	0	0	0	0	0	0	0	21	29
Locus_474470	0	1	0	0	0	0	0	0	0	0	0	17	0
ENSMMUG00000018358	27	82	36	26	22	95	145	230	245	261	112	3958	1518
Locus_72125	0	11	4	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000539	0	0	0	0	0	0	0	0	0	0	0	14	5
blastnHuman.ENSG00000251185	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_140040	1	3	0	0	0	0	0	0	0	0	0	41	7
ENSMMUG00000022137	126	275	163	59	172	85	145	78	33	21	53	171	16
ENSMMUG00000011831	261	1230	439	415	258	106	98	141	85	188	154	1177	348
ENSMMUG00000031745	28	70	30	33	45	43	37	15	11	4	29	60	9
blastnMouse.Locus_41215	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032143	1	7	1	4	0	1	2	729	3461	3183	12768	4	2
blastnPan.CUFF.403131	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnGorilla.Locus_392855	0	1	0	1	1	0	0	0	0	0	0	0	0
ENSMMUG00000021231	134	423	182	58	58	1	7	1	0	1	0	965	284
Locus_188853	0	0	1	0	0	0	0	21	9	0	0	3	0
ENSMMUG00000020798	320	1264	470	33	70	1452	4342	286	284	92	1252	3606	461
ENSMMUG00000006001	174	671	229	168	182	60	99	121	65	124	279	290	57
ENSMMUG00000015038	518	1655	824	2188	1611	1	2	0	2	1	0	179	19
ENSMMUG00000006655	630	3640	651	296	740	31	592	83	188	209	798	450	67
blastnGorilla.Locus_391774	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000007149	468	1445	723	424	516	824	856	527	321	327	816	651	168
ENSMMUG00000015446	199	406	227	166	173	499	273	233	176	430	834	724	618
ENSMMUG00000002381	455	1795	583	544	815	255	352	258	225	185	556	6137	1813
ENSMMUG00000005928	1636	5263	2377	2331	1632	550	457	432	458	458	244	6179	3231
ENSMMUG00000004773	0	0	0	1	0	1	2	7	3	174	2210	7	0
ENSMMUG00000022331	630	1944	787	839	843	364	307	295	213	275	455	2655	763
ENSMMUG00000006590	1	0	0	0	1	0	0	2	1	2	6	3334	1035
ENSMMUG00000004099	72	301	99	113	73	233	369	225	119	483	149	223	38
ENSMMUG00000011853	40	88	54	32	36	16	31	21	12	19	25	428	62
Locus_473659	3	26	10	5	5	4	3	0	0	1	2	9	5
ENSMMUG00000012353	1196	3890	1605	900	730	271	212	130	171	166	149	2405	1257
Locus_246340	0	0	0	0	0	0	0	0	0	0	0	28	4
ENSMMUG00000023606	80	302	106	125	154	22	25	8	4	5	4	81	10
blastnOrangutan.Locus_86852	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnMouse.Locus_111069	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017461	37	138	59	70	56	37	60	49	76	41	61	167	82
ENSMMUG00000030944	0	1	0	0	0	0	0	0	0	0	0	188	52
ENSMMUG00000018070	3	17	2	11	7	1	6	3	2	10	3	1616	749
ENSMMUG00000005129	2	3	5	36	25	0	0	0	0	0	0	1	1
ENSMMUG00000009308	0	1	0	1	0	23	9	1	2	265	246	9	3
ENSMMUG00000001186	68	224	108	88	84	44	70	70	59	56	112	476	123
ENSMMUG00000032044	1	4	1	8	3	1	0	0	4	1	0	2	1
ENSMMUG00000010591	21	84	28	7	15	0	0	11	9	0	8	15	2
ENSMMUG00000030496	14	74	23	36	37	45	50	67	87	75	102	210	46
Locus_473798	0	8	0	2	3	0	0	4	7	0	0	35	4
ENSMMUG00000030428	3	6	2	0	2	0	0	0	0	0	0	3	0
ENSMMUG00000022674	25	83	27	33	38	56	66	143	135	194	473	94	31
ENSMMUG00000016955	30	142	40	58	33	2	0	2	1	0	0	878	213
blastnPan.Locus_65528	0	0	0	0	0	0	0	0	0	0	0	6	1
blastnHuman.ENSG00000248112	0	0	0	0	0	0	0	0	0	0	0	3	0
blastnHuman.CUFF.460884	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005833	0	0	0	0	0	0	3	0	1	1	2	4	1
ENSMMUG00000004150	1380	4241	1957	1409	1083	422	464	222	133	80	55	820	387
blastnOrangutan.Locus_156095	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016467	3	8	3	15	5	0	1	3	3	0	1	11	2
ENSMMUG00000019691	45	215	59	140	61	15	19	44	17	23	7	5109	1391
ENSMMUG00000014323	224	658	276	245	357	224	164	131	97	117	238	3364	1989
ENSMMUG00000012280	0	6	1	0	0	0	0	1	0	1	2	9	0
ENSMMUG00000030661	0	0	0	0	1	0	0	0	0	0	0	0	0
Locus_100999	0	0	1	0	0	0	0	0	0	0	0	126	25
ENSMMUG00000018791	1	25	10	7	5	19	66	30	35	731	1407	182	45
Locus_100926	0	0	0	0	0	0	0	0	0	0	0	19	0
ENSMMUG00000000058	611	1892	862	636	503	762	623	463	648	477	417	14012	6355
ENSMMUG00000030467	0	0	0	1	0	2	0	1	0	1	2	1	1
blastnHuman.ENSG00000249196	2	3	0	0	0	0	0	0	0	0	0	0	0
Locus_341771	0	0	0	0	0	0	0	0	0	0	0	104	53
ENSMMUG00000003678	88	220	93	80	70	28	20	63	90	12	33	314	168
ENSMMUG00000008269	42	108	19	159	129	244	109	22	39	14	10	51	18
blastnHuman.ENSG00000228496	0	1	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000224066	17	37	16	20	27	9	7	6	8	1	5	59	20
blastnGorilla.Locus_353852	0	3	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_178196	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015372	2	0	0	1	1	0	0	1340	1404	15	127	1	0
ENSMMUG00000031770	0	3	0	0	0	0	0	1	2	1	0	2	0
blastnHuman.CUFF.395531	1	0	0	1	0	0	1	3	0	0	0	1	0
blastnHuman.Locus_184402	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_53503	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMMUG00000031251	0	3	0	0	0	0	0	0	1	0	0	0	0
Locus_115423	0	2	0	0	1	0	0	0	0	0	0	3	0
ENSMMUG00000032292	1	11	6	4	3	2	2	2	0	1	1	24	6
Locus_71402	28	94	11	63	42	4	4	14	28	0	6	11	3
blastnGorilla.CUFF.22373	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnChicken.Locus_127029	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000030436	0	1	1	1	0	0	0	2	1	0	0	9	5
ENSMMUG00000012043	30	112	38	100	147	8	6	10	27	10	12	967	582
ENSMMUG00000010453	19	62	44	20	16	39	127	32	21	304	308	91	10
blastnHuman.ENSG00000244055	0	2	3	6	2	0	0	0	0	1	1	2	1
ENSMMUG00000009442	0	0	0	0	1	0	0	0	0	0	0	1	5
ENSMMUG00000029460	0	0	0	0	4	0	0	0	0	0	0	1	1
Locus_313344	0	0	0	0	0	0	0	0	0	0	0	74	49
Locus_40888	0	1	0	0	0	0	0	0	0	0	0	318	75
blastnHuman.ENSG00000220908	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000017478	135	567	241	43	87	591	536	33	28	7	15	9747	2495
ENSMMUG00000008460	35	125	47	32	23	28	44	61	92	54	312	183	27
ENSMMUG00000020840	395	1338	515	756	1228	245	571	259	195	163	542	2080	346
blastnHuman.Locus_184140	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_115348	0	0	0	0	0	0	0	0	1	0	0	12	5
ENSMMUG00000010934	859	2927	1000	682	893	1128	915	832	921	1115	2043	6928	2646
ENSMMUG00000000847	2	18	8	1	9	0	0	0	0	0	0	34	9
ENSMMUG00000030169	1	1	1	1	2	0	3	0	3	1	0	2	1
ENSMMUG00000010846	52	148	77	44	29	25	42	11	9	73	23	2369	886
ENSMMUG00000013069	159	501	243	136	139	113	106	73	119	76	119	244	62
blastnHuman.XLOC_010447	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004762	855	2648	1197	635	1021	588	816	472	440	598	1119	30727	10706
ENSMMUG00000007174	2	123	8	2	52	1	12	3	12	1	24	282	103
CUFF.287471	7	6	0	31	6	3	0	1	0	0	0	28	10
ENSMMUG00000018977	6828	25162	12016	3739	7119	1278	1061	932	326	165	274	2362	345
ENSMMUG00000002049	2	2	0	3	2	1	3	1	2	1	4	4	2
Locus_222116	2	1	1	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000015207	77	292	119	105	95	252	121	77	118	72	82	311	202
ENSMMUG00000019541	6	24	16	7	8	5	4	2	3	1	1	6	11
blastnGorilla.CUFF.341042	1	0	0	0	0	0	0	0	0	0	0	1	0
Locus_115957	10	12	4	6	1	3	0	2	0	0	0	1	1
ENSMMUG00000023378	2863	11003	4193	3028	1675	155	154	225	219	152	75	585	202
blastnHuman.ENSG00000237404	0	0	1	1	0	0	0	0	0	0	0	0	0
Locus_472881	1	0	0	0	0	0	0	0	0	0	0	22	11
ENSMMUG00000005529	7	15	1	17	4	109	172	58	33	50712	8924	107	14
blastnHuman.Locus_37416	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnOpossum.Locus_88478	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000016878	1	17	7	7	5	5	6	12	1	5	6	103	21
blastnHuman.CUFF.305860	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000014203	9	49	8	2	3	2	6	4	6	43	47	22	4
ENSMMUG00000005019	0	0	0	0	0	0	1	0	0	0	0	4389	2039
ENSMMUG00000008390	97	318	109	127	168	90	93	5	18	4	22	3987	1942
ENSMMUG00000030928	206	647	351	199	216	0	1	0	0	1	4	1	1
ENSMMUG00000000747	138	390	205	120	153	68	82	83	47	84	177	310	133
blastnGorilla.Locus_292101	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004433	139	412	139	227	129	101	110	74	78	140	95	1147	352
ENSMMUG00000020801	326	1291	488	603	984	173	201	114	75	32	100	899	225
ENSMMUG00000012613	346	1023	550	217	238	37	75	63	45	6	27	179	33
ENSMMUG00000005442	121	268	124	72	40	13	119	12	18	439	736	767	172
ENSMMUG00000018285	432	1295	591	374	447	197	265	248	204	308	537	2428	976
blastnGorilla.Locus_19042	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004140	54	161	64	84	77	34	56	47	71	51	44	3012	684
Locus_340827	0	1	0	0	0	0	0	0	0	0	0	3	0
ENSMMUG00000007922	1323	4465	1808	2056	1706	3912	9177	284	281	114	191	10053	1928
Locus_138984	3	2	0	1	2	0	0	0	0	0	0	16	0
ENSMMUG00000019682	276	667	264	257	198	407	214	148	163	118	102	1675	880
ENSMMUG00000022626	5	18	5	36	40	33	82	28	28	96	47	103	13
ENSMMUG00000014758	1	4	2	0	2	0	0	0	0	0	0	1	0
Locus_190173	0	2	0	0	0	0	0	0	1	0	0	8	1
ENSMMUG00000015451	4	7	2	2	3	0	5	0	0	0	0	41	12
Locus_101178	0	1	0	0	0	0	0	0	0	0	0	7	0
ENSMMUG00000030586	0	2	0	0	0	0	2	3	15	2	4	7	2
ENSMMUG00000023667	1630	4953	1730	1402	1223	6	4	2	5	0	0	267	62
ENSMMUG00000022514	152	539	188	318	149	198	73	169	147	51	26	1494	632
ENSMMUG00000032531	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030188	0	0	0	0	0	0	0	0	1	1	1	2	0
blastnHuman.Locus_12115	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016228	2	6	2	6	11	1	3	0	0	0	5	14	2
Locus_475317	3	2	0	2	1	0	2	0	0	0	3	0	0
ENSMMUG00000007741	777	2201	941	965	906	1094	1962	859	865	586	1205	2985	966
blastnPan.Locus_93891	0	0	0	0	0	0	0	0	0	0	0	4	1
blastnPan.CUFF.5444	2	1	2	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017107	132	412	199	148	117	70	67	70	123	54	101	5138	1788
ENSMMUG00000005980	0	2	1	2	3	0	0	2	1	4	1	21	2
ENSMMUG00000000582	291	699	262	493	286	252	204	130	196	177	103	1894	910
ENSMMUG00000018091	69	205	86	87	97	2	20	1	1	1	2	29	9
ENSMMUG00000010718	135	408	183	47	52	79	130	126	69	323	328	1574	738
blastnHuman.CUFF.422306	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000249803	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009368	252	1670	352	211	251	28	61	31	67	16	7	8043	2102
ENSMMUG00000032574	7	11	1	1	0	0	0	0	0	0	0	171	22
ENSMMUG00000023219	56	187	81	102	124	67	125	135	114	88	243	3196	1621
ENSMMUG00000018268	1	4	1	0	0	0	0	0	2	0	0	44	19
blastnGorilla.Locus_225056	0	4	0	2	0	1	0	0	0	0	0	0	0
blastnHuman.Locus_194138	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005903	318	943	338	47	45	14	41	114	64	17	35	756	203
blastnGorilla.Locus_95257	0	0	0	0	0	0	0	0	0	0	0	2	1
ENSMMUG00000006584	56	143	60	65	73	62	63	40	38	76	166	239	133
ENSMMUG00000028855	36	160	72	10	34	111	257	50	60	119	85	297	26
Locus_314727	0	0	0	0	0	0	0	1	1	12	54	0	0
blastnHuman.ENSG00000251506	0	0	0	0	0	0	0	0	0	0	0	0	0
CUFF.329756	0	2	0	0	0	0	0	0	0	0	0	5	3
ENSMMUG00000013780	1	1	1	0	0	0	1	1	0	0	0	547	213
blastnPan.CUFF.327684	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000010992	155	377	143	107	113	22	84	74	156	56	86	707	186
ENSMMUG00000023041	0	0	0	0	0	0	1	0	0	0	0	4	0
ENSMMUG00000017233	11	50	15	27	24	10	8	4	3	7	9	420	202
blastnMouse.Locus_67584	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029284	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSMMUG00000007523	110	323	113	217	182	35	65	58	65	30	58	957	452
ENSMMUG00000014967	0	0	0	0	0	0	1	0	0	0	0	2	3
ENSMMUG00000022942	66	125	54	126	99	6	6	12	6	8	23	866	187
blastnMouse.Locus_11820	0	1	0	0	0	0	0	0	0	0	1	0	0
blastnHuman.ENSG00000233818	0	0	0	0	0	0	0	0	0	0	4	1	0
ENSMMUG00000022703	0	1	1	0	0	1	0	0	0	0	0	33	9
Locus_39053	0	0	0	0	0	0	0	0	0	0	0	5	0
ENSMMUG00000009547	2	6	2	5	6	2	6	3	5	3	5	14	1
blastnGorilla.Locus_293022	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_149459	0	0	0	0	0	0	0	0	0	0	0	19	14
ENSMMUG00000031481	34	115	44	68	51	20	31	73	41	120	172	213	74
blastnMouse.Locus_33704	0	1	0	0	0	0	0	0	0	0	0	20	5
ENSMMUG00000010028	2215	7086	3617	1474	2041	103	97	280	359	78	290	531	142
blastnPan.CUFF.168805	0	0	0	0	0	0	0	0	0	0	0	16	0
blastnHuman.ENSG00000231515	0	0	1	1	0	0	0	0	0	0	0	2	0
blastnPan.Locus_73079	0	0	0	0	0	0	0	0	0	0	0	4	0
blastnHuman.Locus_192640	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008693	174	854	246	185	226	249	3331	38	37	60936	119596	312	63
ENSMMUG00000009546	1593	5700	2594	1022	1360	211	404	184	129	119	568	721	110
ENSMMUG00000023353	99	301	118	127	104	95	80	158	200	182	159	386	133
ENSMMUG00000013545	17	67	12	9	12	34	46	22	12	132	49	38	28
ENSMMUG00000019904	1639	6171	1863	3213	3430	464	920	564	727	515	1031	2350	613
ENSMMUG00000019925	813	2784	1217	667	773	233	336	252	209	270	566	1770	605
blastnOrangutan.Locus_240393	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000235880	0	1	0	0	0	0	0	0	0	0	0	0	0
Locus_427338	0	0	0	0	0	0	0	0	0	0	0	34	8
ENSMMUG00000016367	4	24	3	16	7	2	4	9	3	21	6	184	17
ENSMMUG00000015977	240	843	472	364	605	110	124	44	28	66	118	210	33
Locus_245138	8	37	6	0	1	0	0	0	0	0	0	3	1
Locus_243996	30	70	35	7	0	0	0	0	0	0	1	95	20
blastnHuman.XLOC_011806	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004385	16	31	17	15	22	13	14	14	14	14	7	42	18
ENSMMUG00000003943	786	2232	717	1620	1285	272	330	220	336	294	257	1970	743
ENSMMUG00000017332	0	1	1	0	0	2	0	1	1	6	4	3	0
ENSMMUG00000016425	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.33364	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000239335	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSMMUG00000007998	1956	6450	2426	1299	1141	208	153	72	121	64	37	111	28
blastnMouse.ENSMUSG00000085702	0	0	0	0	0	0	0	0	0	0	0	2	3
Locus_340130	0	0	0	0	0	0	0	0	0	0	0	15	7
Locus_373305	4	2	0	13	11	0	0	0	0	0	0	0	1
ENSMMUG00000007828	91	346	104	87	59	75	77	133	90	102	172	328	114
Locus_395505	0	2	0	3	1	0	0	0	0	0	0	5	0
blastnPan.CUFF.382707	2	5	1	4	4	0	1	0	0	0	0	1296	644
Locus_313573	0	0	0	0	0	0	0	0	0	0	0	8	1
ENSMMUG00000013292	51	161	44	80	62	53	65	41	67	59	23	853	285
ENSMMUG00000011129	48	105	56	23	19	9	7	8	8	0	0	2803	1303
ENSMMUG00000003797	453	2008	691	400	508	74	171	129	112	128	411	1939	528
ENSMMUG00000006503	430	1601	636	725	569	109	168	375	411	205	141	6204	1829
ENSMMUG00000003376	553	2110	935	549	667	0	1	0	0	0	0	209	51
ENSMMUG00000008432	516	1362	584	721	622	467	398	264	333	297	450	3043	2586
ENSMMUG00000031426	0	0	0	0	0	0	0	0	1	0	0	3	0
blastnMouse.Locus_71655	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_372475	0	0	0	0	0	0	0	0	0	0	0	34	22
ENSMMUG00000012177	141	436	95	143	109	771	1391	2190	1720	8108	8740	3282	1333
ENSMMUG00000016386	661	1127	405	454	282	6	7	11	6	4	14	194	82
ENSMMUG00000000302	37	161	38	49	26	7	4	2	12	8	2	699	627
ENSMMUG00000031079	0	2	0	0	0	0	0	0	0	0	0	25	1
Locus_190079	0	2	0	0	0	0	0	0	0	2	0	4	3
ENSMMUG00000030694	0	0	0	0	0	1	0	31	61	0	0	0	0
ENSMMUG00000019841	1033	4480	1379	1532	1189	774	573	1010	874	647	680	5440	1171
ENSMMUG00000003305	513	1487	594	724	630	559	485	335	284	403	590	2866	2328
blastnHuman.XLOC_009190	0	1	1	1	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000228382	0	2	1	1	3	2	1	1	0	0	0	1	0
blastnGorilla.Locus_371584	1	5	0	1	0	0	0	0	0	0	0	6	1
ENSMMUG00000000386	58	328	75	182	109	22	48	38	34	105	55	392	113
ENSMMUG00000003567	0	0	0	0	0	0	4	2	0	2	0	1915	895
ENSMMUG00000020081	40	143	76	134	120	29	49	26	25	34	64	1726	416
ENSMMUG00000012314	152	553	272	24	20	46	33	4	1	0	0	72	6
ENSMMUG00000031291	0	2	0	0	0	0	0	0	0	0	0	676	335
Locus_289676	0	1	0	0	0	0	0	0	0	0	0	12	0
ENSMMUG00000021635	223	680	231	241	281	87	164	161	154	128	392	1337	305
ENSMMUG00000012012	96	375	134	288	160	109	120	101	62	132	104	128	44
ENSMMUG00000022925	1	9	5	9	4	0	2	0	1	0	0	618	281
ENSMMUG00000029593	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_394517	3	7	4	0	0	10	8	7	5	0	2	149	36
ENSMMUG00000001394	721	1888	594	651	533	169	271	410	291	333	1437	2807	998
ENSMMUG00000000882	40	148	46	0	2	0	0	0	0	0	0	10482	4981
ENSMMUG00000022472	9	62	25	9	9	0	2	58	941	0	0	457	149
ENSMMUG00000007506	44	151	69	32	22	7	9	18	2	131	63	14	1
ENSMMUG00000019342	292	763	304	289	247	102	204	172	161	144	218	871	327
Locus_245786	2	14	3	2	4	1	5	0	0	0	0	5	1
blastnPan.CUFF.172816	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000028893	14	56	16	0	0	0	1	8	2	5	18	797	139
Locus_244890	0	4	0	2	0	0	1	0	2	0	0	1	0
Locus_371567	1	5	0	6	2	2	1	1	0	2	3	47	4
Locus_115675	17	61	38	0	0	0	0	0	0	0	0	2	2
Locus_395817	0	0	0	0	0	0	0	0	0	0	0	7	1
Locus_19940	0	0	0	0	0	1	0	0	0	0	0	26	8
Locus_18970	0	2	0	1	18	19	11	0	0	0	0	17	0
ENSMMUG00000019632	381	1065	469	478	313	459	305	296	557	239	88	679	383
ENSMMUG00000012185	1	10	2	2	2	127	258	35	2	61	7	26	4
ENSMMUG00000014821	35	120	37	552	383	0	0	0	0	0	0	139	58
ENSMMUG00000002466	0	0	0	0	0	0	0	0	0	1	2	1	0
ENSMMUG00000030789	0	0	0	0	0	0	0	0	0	1	0	52	19
Locus_473698	0	0	0	1	0	0	0	0	0	0	0	41	10
Locus_188419	0	0	0	0	0	0	0	0	0	0	0	20	5
blastnHuman.Locus_175302	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000004511	30	133	79	110	94	171	165	96	124	91	203	342	158
blastnGorilla.Locus_352897	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001473	5	25	5	1	3	120	1341	11	9	15	2	837	334
blastnPan.CUFF.136740	2	3	1	3	2	0	0	0	0	0	0	2	1
ENSMMUG00000011480	77	371	225	80	97	71	84	61	55	70	273	105	17
ENSMMUG00000013425	0	0	0	0	1	0	0	0	0	0	0	6573	3423
Locus_314762	1	5	0	1	0	4	3	3	0	2	1	568	455
ENSMMUG00000005189	808	3301	1091	1653	2495	96	403	92	80	42	111	392	107
Locus_40845	0	0	0	0	0	1	0	5	3	1	1	27	21
Locus_290497	1	3	0	12	2	2	1	2	0	64	5	3	0
ENSMMUG00000000830	153	413	194	148	174	209	248	231	256	249	334	1710	728
blastnGorilla.Locus_62061	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_119972	1	12	1	1	4	13	2	2	1	1	0	6	2
Locus_313596	3	11	5	0	0	0	0	0	0	0	0	5	1
Locus_19118	0	0	0	0	0	0	0	0	0	0	0	9	0
blastnOpossum.Locus_99430	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000013082	6	121	38	20	37	23	25	9	9	6	46	454	172
Locus_246046	0	0	0	0	0	0	0	0	0	0	0	117	155
blastnHuman.ENSG00000253992	0	3	0	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000006302	4	13	2	3	2	0	0	118	103	14	43	32	13
ENSMMUG00000003137	0	1	0	0	0	0	0	0	0	0	0	3436	1708
ENSMMUG00000019744	19	113	22	21	24	22	27	15	26	11	9	574	243
blastnHuman.Locus_126529	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000256706	0	1	0	0	0	0	0	0	0	0	0	0	1
