ENSEMBL ID	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Mouse_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
ENSG00000006007	172.7154167	244.9655	209.914	273.926	146.9669	169.0191667	202.3008333	657.9925	119.7148333	144.4358333	150.205	571.274	263.885	262.034	224.1985	729.718	204.8065	247.749	227.3381667	728.3051667
ENSG00000006015	434.7778333	287.1848333	338.8755	452.4686667	264.4111667	233.1983333	198.3165	195.4883333	389.4318333	216.7951667	324.7983333	179.188	343.9748333	260.5431667	493.4488333	193.7225	460.5318333	407.5475	288.9256667	172.8433333
ENSG00000006016	28.44928333	37.49911667	7.404466667	12.77179833	26.308005	19.56809	0.581387333	3.338283333	8.508803333	47.1425	21.746925	8.193671667	135.3088	150.4163333	7.267485	6.083588333	86.49375	70.70428167	10.91579167	19.28563333
ENSG00000006025	39.22344833	42.56513667	15.290775	9.613995	22.06831667	16.95944667	13.9078	18.20987833	35.49666667	32.4516	44.6429	38.69263333	32.0056	34.83495	35.494	22.92341667	33.89396667	37.40216667	39.1495	25.60875
ENSG00000006042	33.76055833	21.25243333	6.055086667	7.910838333	288.9521167	241.3008333	176.9536667	56.1988	78.48958333	220.0061667	43.65261667	48.76361667	99.37	133.7921833	48.94425	37.07533333	194.6534833	164.1076667	62.5875	39.5496
ENSG00000006047	13.88368667	3.691921667	3.10161	44.73555	83.61024667	5.6777	49.87916667	74.76413333	1.396306667	0.754848333	0.185645	11.40182833	15.2276	2.978011667	0.952813333	8.993563333	7.480671667	1.813298333	0	8.777975
ENSG00000006059	0	0	0	0	0.366458333	0	0	0	0	0.254101	0	0.354761833	0	0	0	0	0	0.154672667	0	0
ENSG00000006062	20.78133833	46.68758333	55.3069	17.21325	25.50761833	35.09953333	21.8639	16.44701667	16.3501	24.9167	27.07548333	12.04761167	12.190395	12.47487833	23.05266	7.416046667	11.93800833	17.33456667	28.4314	6.942988333
ENSG00000006071	4.4729765	7.2588415	1.010182167	12.264995	3.908798333	1.395532333	3.038863333	0.237940167	174.6838333	123.6076667	104.1709333	97.83813333	84.52788333	58.59083333	84.60743333	43.59343333	90.98455	62.93358333	148.8145	53.57083333
ENSG00000006074	0	0	0	0	353.4916667	496.7883333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006075	3.946828333	2.307346667	0	0	68.234785	9.784136667	1.55674	1.409918333	0.850163333	0	0.757825	0.977561667	7.166185	3.257675	0.875266667	2.2276	4.223238333	3.746086667	3.11365	1.70452
ENSG00000006114	15.23633167	28.95846667	19.16585	86.89586667	39.59313333	57.44086667	89.5171	80.89061667	28.34445	43.76253333	36.87871667	75.7593	33.72486667	42.5484	33.21616	85.04028333	26.19751667	31.8461	42.34941667	84.5938
ENSG00000006116	0.896713333	1.435698333	0.482998333	0	0	0.9638	0	0	6.279303333	25.66236667	31.9756	48.85738333	587.3083333	449.7433333	417.3723333	399.798	236.1129333	256.7715	242.3276667	333.9431667
ENSG00000006118	12.25081167	23.25025	24.30388333	8.669883333	129.9299667	40.22396667	19.35305	30.87	282.1408333	270.3726667	809.7611667	826.3765	403.6045	254.0391667	478.727	435.7836667	325.8481667	240.8045	235.3515	477.5408333
ENSG00000006125	144.6752167	231.1316667	138.1358333	95.68248333	217.7293333	291.9658333	208.241	189.7686667	279.8528333	412.2871667	346.0455	396.7201667	578.1538333	629.9106667	393.4133833	516.1531667	293.9563333	443.5091667	411.1551667	580.4355
ENSG00000006128	0	0.416935	0	0.423981667	0	13.90303	1.34407	0.574291667	2.265396667	0	4.407788333	35.73900167	55.61055	30.5171	45.31106667	306.1725	18.54236667	18.94617667	52.13626667	59.86835
ENSG00000006194	14.79426333	14.58833333	18.91028667	27.48546667	40.67335	27.82456667	43.34036667	37.15611667	38.48513333	38.2876	38.45361667	50.5377	32.554	24.0213	31.11401667	45.36473333	27.34795	25.41985	30.20271667	38.08716667
ENSG00000006210	2169.801667	1866.464	0	0	8306.006667	4307.555	0	4387.978333	296.13	2639.763667	0	8341.775	13742.63333	10646.135	0	37964.6	12471.31833	14614.86667	0	42374.8
ENSG00000006282	86.27166667	52.01355	32.1053	0	221.0783333	172.662	88.54816667	1.187703833	198.6695	183.7716667	143.0054	2.451283333	130.8603333	108.2803167	37.3536	0	123.3166667	112.0307833	44.68693333	0.453425
ENSG00000006283	0.597179333	0.5916085	0.9682865	3.278196667	2.742501333	0.199971333	0.3479545	9.7629	55.22161667	101.09895	193.368	258.9738333	59.1164	46.3859	72.44741667	88.04145	35.61263333	59.47611667	92.8015	114.3089
ENSG00000006327	157.71015	374.4815833	112.1809667	428.2633333	299.6345	522.8225	91.07703333	272.0498333	8.05198	5.873755	6.156073333	90.40626667	5.640665	7.777995	2.086156667	34.71356667	9.353105	16.81150667	5.527315	34.29115
ENSG00000006377	0	0.1615555	0	0	0.246966667	0	0	0	0	0.162574833	0.149525667	0.189146667	8.580071667	10.874045	12.55762333	73.55203333	8.816368333	11.67036667	16.61205167	28.40766667
ENSG00000006432	1.142189833	4.675966667	2.233531667	1.598556333	7.767725	10.02540333	16.32171667	28.23971667	40.61378333	77.18125	75.36393333	92.3464	44.29903333	42.53431667	47.245635	75.25063333	24.26145	38.37796667	76.68213333	96.59428333
ENSG00000006451	65.77148333	80.96093333	96.6396	192.7548333	224.0261667	158.22	99.79426667	225.6336667	78.45453333	129.1683333	95.31815	200.2218333	148.4516667	155.6708333	108.6326833	202.0841667	116.8494333	123.6269167	119.7328333	205.8225
ENSG00000006453	9.78095	8.884666667	0.367999833	3.588186667	66.21398333	50.56903333	37.48321667	76.59681667	2.330406667	2.055493667	0.965100833	2.861241667	2.738225	3.234903333	0.633521667	3.02286	3.353635	1.4240885	1.776876833	4.24476
ENSG00000006459	13.10139167	55.1568	27.90675	35.33621667	20.142	18.86691667	16.45893333	36.38468333	17.4959	28.29681667	35.9443	62.05231667	10.81895333	12.02134	18.77555	47.3506	10.96472167	14.7743	28.15473333	53.90483333
ENSG00000006468	1.102703333	1.29695	2.2064845	4.629918333	5.29732	10.18466167	16.05171667	40.78795	508.0046667	550.0046667	384.9096667	298.3293333	46.74446667	54.41931667	47.51618333	41.29678333	35.86585	22.80353333	40.82911667	68.909
ENSG00000006530	12.62741667	13.63003833	9.923223333	11.53363167	40.8303	71.34745	41.89183333	37.28811667	61.47941667	69.26833333	57.61251667	61.8499	74.44153333	101.1556	57.98285	58.86665	47.47498333	92.92865	71.39016667	69.34095
ENSG00000006555	0.212148333	0	0.0893695	0.274530833	15.28109583	52.21486667	69.88483333	13.34690667	0	0.1615715	0.469097667	1.206457167	1.772870667	0.127719333	11.06186833	2.673495	0.276773667	0.739199167	7.991493333	1.732323333
ENSG00000006576	131.80235	229.8913333	468.5643333	330.388	21.89323333	13.54141667	18.06795	21.8293	17.42381167	26.1216	16.71078667	28.14938333	23.65473333	33.76911667	16.71395	36.5611	18.031985	27.54131667	19.96508333	22.34241667
ENSG00000006606	1.62469	0.644331667	0	0	2.440616667	0	9.583018333	0	0	0	3.263475	0	0.546593333	0	2.212653333	0	0	0.83038	0.684126667	0
ENSG00000006607	14.869545	27.02143333	12.71025667	28.3373	22.02997167	28.2639	23.404	53.71508333	54.53733333	50.03846667	33.49993333	15.4458	28.38368333	26.1265	34.70546667	15.30585	29.07028333	25.60095	29.31295	14.77766667
ENSG00000006611	0.163136167	0.173032	0.283734667	3.011807	74.65593567	88.1417	113.3031667	120.14335	1.069973333	4.636031667	2.268935	0.465646833	2.29867	8.910993333	1.7610895	0.352544667	5.643776667	4.183374167	2.280186833	1.354544833
ENSG00000006625	46.2712	25.58551667	52.90673333	30.0808	114.1732333	131.9371833	109.1623	166.3621667	79.20825	41.34328333	54.80818333	59.42906667	174.5826667	69.74985	81.85518333	67.56126667	86.15495	59.1121	79.09423333	61.0601
ENSG00000006634	3.430841667	7.636761667	1.876740167	0.863396667	12.06437833	6.543588333	2.583478333	6.968693333	5.557991667	7.05157	5.070896667	2.557586667	6.320871667	5.34083	8.397348333	2.38818	4.101596667	6.889891667	10.80611333	2.764518333
ENSG00000006638	14.05459833	11.53683833	2.852798333	3.074631667	16.464935	18.76125	13.28918833	72.07855	1.041015	0.80723	0.97091	4.039043333	8.554961667	1.085663333	1.019328333	1.256768333	7.39637	0	0	14.392235
ENSG00000006652	297.5541833	154.5186667	91.14971667	229.4375167	100.1525667	102.3835333	22.4293	72.75605	91.23196667	80.22766667	54.2211	97.76498333	99.80136667	71.9401	54.21441667	109.9735	83.17958333	89.06131667	70.64581667	109.582
ENSG00000006695	145.8693167	170.7481333	125.8363333	137.122	27.31778333	48.93283333	50.8747	65.90671667	24.42986667	31.26051667	33.57895	57.90105	25.0685	34.61398333	37.618	56.8948	17.80391667	32.15241667	46.06961667	54.30681667
ENSG00000006704	211.2040833	210.43045	103.37305	24.16988333	50.04885	41.87708333	37.48241667	47.51243333	14.57489833	32.1569	31.52715	49.33186667	21.57241667	22.70796667	24.60506667	44.17201667	24.8294	21.66661667	26.79936667	41.62606667
ENSG00000006712	150.3328333	120.7468333	102.1352	154.204	180.9883333	158.3628333	106.90875	165.3006667	203.0135	144.2081667	147.5906667	201.057	195.5858333	125.7658333	142.1631667	174.2133333	188.0923333	134.7420667	132.1347333	180.0138333
ENSG00000006715	10.64950333	31.68485	13.74178833	80.35335	38.91356667	68.49096667	36.46756667	125.2521667	30.48166667	62.93496667	38.74725	171.0733333	96.99208333	169.3893333	57.04706667	186.9608333	54.28081667	122.3819	64.0112	201.5853333
ENSG00000006740	4.950783333	3.524978333	3.1405	24.05408333	15.03231983	12.24379833	19.9601	19.41086667	110.0312833	104.8201667	141.6795	254.3155	166.0728333	143.0528333	229.8135333	247.8718333	116.6699667	158.313	241.3816667	259.6718333
ENSG00000006744	96.04825	62.02581667	46.58696667	66.6537	67.16008333	55.0435	34.73058333	55.99865	71.55423333	38.31878333	40.32488333	53.63473333	79.6957	36.8437	32.77746667	58.03716667	65.84866667	34.58936667	39.70851667	56.97945
ENSG00000006747	22.93476883	1.806928333	0.829413833	4.345413333	454.5396167	204.84715	200.799	106.0349167	1.4249885	2.345726167	6.065215	1.035859667	1.415206333	0.530479	4.385374	0.3517975	0.76016	0.26166	6.433218333	1.472123833
ENSG00000006757	13357.095	883.817	400.4763333	0	10755.53	3066.506667	321.71	0	1438.397667	783.7733333	309.8303333	0	2287.253333	558.5641667	323.2926667	0	3531.531667	895.1243333	389.89	0
ENSG00000006788	1.109482	2.192923333	147.5995833	3.979078333	0.097309333	0	0.1977875	0.029226833	0	0.303272	0.059524	0.055202833	0.274939333	0.390272	1.042856167	0.451382	0.093574667	0.062520333	0.3859035	0.424089
ENSG00000006831	102.4458	108.03395	111.0765167	412.8636667	88.93161667	96.69191667	99.17425	239.5481667	47.75438333	107.1836	64.28213333	233.2381667	92.57925	139.4010167	73.88884	160.0341667	133.9859333	130.5768667	64.91376667	173.2401667
ENSG00000006837	8.926118333	6.184005	6.134306667	5.39065	7.207735	6.933013333	4.029941667	6.205106667	13.98788333	9.030551667	4.069095	25.8719	15.66272	13.56534333	8.598885	24.66798333	16.46475	12.88353333	6.50522	21.45431667
ENSG00000007001	0	0	0	0	29.14355833	49.13666667	0.101969833	49.7449	3.389801667	0.708315833	0	19.330825	9.077815	0.889206667	0	16.93854667	7.279791667	0.363718333	0	17.21605167
ENSG00000007038	0.782225	0.31174	1.648305	2.176308333	11.26973333	0.284041667	8.291058333	0.905905	0.524245	0.316311667	31.12985	13.15036167	1.059443333	1.797808333	16.72809	12.685525	0	1.574161667	16.27525167	11.37527333
ENSG00000007047	48.7437	55.09493333	47.00858333	63.31513333	69.76361667	53.41188333	50.09071667	77.513	75.11551667	90.98831667	95.23315	132.361	139.4791667	145.3151667	144.8231333	148.216	123.2483833	147.1523333	130.1133333	163.0068333
ENSG00000007062	0.466960833	3.331743333	1.454200333	19.37571667	20.36821	71.83083333	17.69626667	128.9297	2.77612	3.50483	4.450406667	34.64846667	7.674518333	9.873511667	6.992891667	30.40403333	7.686361667	7.232943333	9.129743333	28.33383333
ENSG00000007080	555.148	1297.174167	461.7933333	486.5623333	428.19	429.2355	324.9516667	211.6645	304.9758333	260.0228333	328.4583333	403.6066667	528.4516667	458.3573333	615.561	451.1016667	607.815	541.2021667	381.2125	420.2143333
ENSG00000007168	243.435	600.7696667	433.9565	476.3326667	223.5225	361.8541667	294.5645	509.9501667	421.9331667	733.144	525.2725	1063.146167	671.323	966.205	636.0106667	1008.3915	352.9711667	708.1936667	731.4526667	1138.118333
ENSG00000007171	0.840390333	0.958131667	0.248307833	1.559061	3.235704333	1.6715745	0.606919833	0.8231	3.040266667	0.536769333	0.047026167	0.507928667	15.22843	4.617931667	0.246682	0.295566	10.19794833	3.69764	0.176800333	0.5476925
ENSG00000007174	0.164450667	0.0301625	0.067505883	0.019302667	0.741807333	0.372435667	0.291134883	0.573367333	0.476394867	0.787702833	2.296855	2.072126667	2.832315	2.196958333	3.622035	2.710391667	2.642488333	1.443131167	4.90668	5.324821667
ENSG00000007202	126.3201833	256.1305	283.1941667	685.069	167.4886667	204.977	170.9548333	646.9106667	128.929	140.3365	153.9041667	315.0058333	167.5616667	169.2715	146.2943333	329.4085	113.7480333	139.4511667	154.1296667	324.7645
ENSG00000007216	0	0.411441167	1.638702667	1.661162167	157.8292688	488.6385	694.1291667	396.2043333	0	0	0.187278333	0	0.117631333	0.480100167	0.282363333	0.583168833	0.099615167	0.561288333	0	3.859193333
ENSG00000007237	8.369836667	10.72055	10.7393	8.586125	4.432735	7.37278	3.162165	5.475095	295.473	391.8013333	319.3626667	255.3226667	258.895	307.2498333	254.30395	237.7113333	139.8715667	251.8891667	278.2353333	255.7733333
ENSG00000007255	1025.228333	0	1315.479667	1555.102833	4844.058333	0	2031.604667	7479.08	1003.29	0	173.2516667	2399.563167	1212.858	0	946.2666667	1897.661667	961.267	0	0	1277.008833
ENSG00000007264	1.565763333	0.628643333	0.748521667	0	15.76007	2.617773333	2.399583333	2.987981667	9.312731667	6.019781667	8.827893333	79.80395	179.7531667	86.45035	154.3561667	238.8448333	174.9446667	89.93728333	123.0166	245.2531667
ENSG00000007312	8.640495	2.576415	0.695188333	0.196718333	10.37870667	5.755558333	6.843561667	16.70124167	0.530523333	0.199768333	0.22849	0	1.3923	1.785626667	0	0.968238333	1.426268333	1.083915	0.572703333	0.245595
ENSG00000007314	237.7565	286.0755	431.097	891.9421667	1.802738	0.5311075	0.4152705	0.2433685	0.260547833	0.208414167	0.311229833	0	0.229962	0	0.1437095	31.04	0.1599885	0.127203167	0.081360333	0
ENSG00000007341	17.15941667	20.08005	27.67791667	44.9662	20.66212167	26.09746667	32.06588333	56.2366	23.65915	28.55748333	31.12438333	37.38966667	18.04161667	23.75115	23.35583333	39.6272	17.43401667	19.54086667	26.70263333	35.97953333
ENSG00000007350	0.470684	0.079455333	0.189213333	0.122798833	0.259502833	0.231673333	0.149335833	0	0.1064345	0.273964333	0.296257167	0	0.1519275	0.130639167	1.507432833	0.483680667	0	0	0.273765	0.390082667
ENSG00000007372	0.143721833	0.450098833	1.065276667	0.931700667	1.103036167	0	0	0	460.4906667	444.9363333	363.3338333	191.5591667	39.00435	49.05191667	41.40573333	19.84736667	31.78098333	16.29194667	49.26565	22.76753333
ENSG00000007376	17.51306333	6.940461667	6.410386667	21.44035	34.39316667	20.54118333	40.28691667	21.874915	27.74795	39.70286667	58.78101667	135.836	50.57603333	45.95293333	64.7142	148.2705	33.60081667	43.15305	65.61905	168.3116667
ENSG00000007384	71.65001667	41.401	26.59703333	52.92041667	61.64168333	65.11968333	44.72271667	129.3731667	18.78155	20.28325	22.44303333	35.73711667	21.3705	24.26295	20.50543333	31.92398333	23.82963833	20.28239	21.33198333	36.53483333
ENSG00000007392	85.7052	75.02115	56.28133333	44.51126667	237.1145	177.1178333	105.6593	84.82508333	242.1135	173.8295	179.28	115.2338167	187.3061667	171.3076667	184.4043333	106.4557667	269.0586667	231.7845	164.4956667	98.6033
ENSG00000007402	1.94888	2.159424667	0.52302	0.943107833	3.6730075	7.354916667	0.255913	8.995196667	40.671	57.37965	65.60603333	151.7696667	20.76415	25.10936667	27.11490833	72.59018333	17.72293	26.62656667	39.77761667	45.09345
ENSG00000007516	3.742142167	2.794711167	0.533554	0.2359325	27.31025667	5.715978333	2.920823333	4.505858	0.953818167	0.505121	1.521868333	33.20398333	177.4865	48.44813333	113.1980833	29.06463333	20.45450167	4.757435	5.159751667	30.68539333
ENSG00000007520	268.5891667	110.6203667	82.70306667	99.0922	206.771	92.1281	113.2983667	106.00305	148.7311333	69.78141667	85.1485	125.80685	168.9871667	98.81741667	123.1551333	110.3521667	178.4276667	113.6926167	102.9327333	92.99016667
ENSG00000007541	44.09591667	45.22585	19.6875	63.48705	171.6090333	78.32216667	172.7718333	488.2081667	77.8162	51.90966667	34.02876667	219.0291667	107.7775	62.3876	54.68521667	191.1713333	81.79871667	78.28091667	50.20291667	212.7726667
ENSG00000007545	11.05439667	19.58121667	13.53557667	21.38481667	30.68146667	30.38856667	28.38515	38.14266667	68.06706667	134.748	50.41286667	52.51111667	24.64295	30.22833333	27.66637833	43.12821667	18.96686667	29.57075	35.96473333	51.33748333
ENSG00000007866	90.03485	73.56368333	51.40963333	28.99706667	48.86498333	66.9522	39.50673333	56.87518333	2.918353333	4.1048215	1.574625833	6.76802	5.210593333	6.326483333	2.366258333	5.100003333	7.056168333	5.946571667	2.318413333	7.416948333
ENSG00000007908	28.51592333	1.175602333	0.0727385	1.286070667	4.036863833	23.478155	5.275023667	1.243706667	1.1616695	0.791908667	0.182340833	0.171029667	3.690701	0.855232167	0.17547	0.214288333	0.308665833	6.163887333	0.477817	0.643607167
ENSG00000007923	85.12563333	122.5416667	87.5073	97.12965	111.43785	140.1191	110.9748	133.578	87.29451667	92.51928333	71.90108333	108.45625	108.09125	110.1743	95.37396667	110.116	81.79521667	106.6866167	102.6936167	110.45485
ENSG00000007933	5.144073333	14.64319	10.70218833	0.225076167	21.34102667	24.948965	64.4057	4.118263333	1.456442833	0.102560667	3.290198333	0	3.787856	0.177835	9.991226667	0	3.461355	0.496246167	7.683435	0
ENSG00000007944	98.27286667	79.08926667	96.52385	55.40198333	74.9024	76.68691667	107.4773167	177.5656333	24.89753333	23.49686667	46.43905	54.38055	46.98155	25.73751667	33.980925	40.59875	30.77637667	26.26301667	30.79736667	46.89015
ENSG00000007952	0	0.139207833	0.3205885	0	0	0	0.672787	0	0	0.1153785	0.347338167	0.296542833	0.364621667	0.189958333	0	0.437337667	0.1267685	0.510356667	0.098602	0.164684667
ENSG00000007968	0	0	0.305421667	1.965639833	1.964551667	0.175048333	0.142602167	4.891126667	0	0	0	0.184833333	0.3444115	0	0	0.408036667	0	0	0	0.479572167
ENSG00000008018	643.3858333	736.2676667	587.5783333	1011.248833	590.3746667	694.2078333	504.0565	983.9675	316.4976667	308.6553333	333.3656667	709.9861667	370.2906667	369.6343333	560.245	758.8295	367.0035	353.1781667	371.4288333	725.9176667
ENSG00000008056	3.682188333	2.736239167	27.2513	1.383463333	18.30751	2.16646	3.424076667	1.02345	541.2005	334.888	412.7413333	637.3023333	1194.715	728.4261667	1132.916833	951.0113333	623.6136667	595.5725	790.7693333	1127.118333
ENSG00000008083	21.61033333	23.32951667	16.21595	26.60458333	30.5197	17.30115	27.72621667	72.17416667	79.3735	83.11228333	75.36333333	95.9185	26.59885	33.83385	33.88235833	49.4084	29.1503	34.11405	46.41556667	51.76806667
ENSG00000008086	1.5352385	2.71825	0.761120333	1.621207833	6.307041167	8.365616667	23.31643333	11.12047	10.3619	14.81023333	11.99440833	63.08721667	77.39983333	83.92368333	64.19661667	159.7161667	32.58486667	57.188	71.6657	165.281
ENSG00000008118	1.391718333	1.203918333	0.529142667	0.128181167	18.46620667	9.661426667	0	6.447038333	8.015325	9.737461667	5.702403333	43.72278333	195.9485	242.514	90.89681667	88.97816667	57.35521667	105.7778333	69.28945	75.71853333
ENSG00000008128	510.9295	999.9461667	655.6568333	1009.993333	646.787	615.9223333	624.2683333	777.0335	780.8176667	629.2551667	1262.010167	939.703	537.1265	574.3875	871.088	839.4701667	519.8655	530.9283333	882.2693333	947.3778333
ENSG00000008130	43.64163333	34.95596667	48.5134	73.12698333	73.29696667	108.1061167	225.3856667	485.0033333	41.66535	45.6531	124.4406667	104.0039	57.05276667	58.8322	111.7861833	112.5179833	49.17313333	56.06385	114.6863333	116.1699667
ENSG00000008196	0	0	0.281692	0.624215167	20.95271667	63.64756667	63.31946667	94.14313333	21.45636667	27.06158333	26.4802	97.96581667	0.328288333	0.1217335	0.19375	2.605243333	0	0	1.261798333	6.846355
ENSG00000008197	0	0	0	0	0	0	0	0	0	0	0	9.065971667	0.772386333	0.307717833	0.525742	6.401756667	0	0	0	2.5706145
