rK1	rK2	rK3	rK4	rK5	rK6
99.1639	113.734	120.899	143.655	136.84799999999998	125.86
70.2458	65.0683	69.5139	67.0568	73.1448	66.0789
0.0	0.0	0.0	0.0	14.4275	0.0
0.357643	0.541451	0.0	0.0	0.0	0.0
0.640487	1.45449	0.43923900000000005	0.9231879999999999	0.717253	0.46252
19.4375	22.9775	8.94755	13.3368	10.8836	17.5938
72.878	82.1084	53.4658	48.0439	65.7964	58.7475
4.7333300000000005	1.4332	7.79055	1.3645100000000001	6.36077	5.46899
0.0	0.0	0.0	2.4931799999999997	0.0	4.99636
20.0017	21.1399	18.6344	17.9509	15.2144	25.0726
0.0	0.0	0.0	0.0	0.0	0.0
716.1519999999999	676.222	624.143	772.8439999999999	791.544	637.023
30.4146	24.9101	32.8257	22.2789	32.3848	18.0029
18.1031	18.077	19.5469	18.8762	17.2535	17.2452
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.227163	0.0	0.0	0.0	0.43341899999999994
7974.32	6698.1	7247.59	7345.4	6633.21	6222.27
233.71200000000002	251.574	214.315	205.907	223.90599999999998	235.739
33.6256	29.6959	30.7467	36.3505	34.5178	30.3529
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
86.7197	49.2333	84.7467	68.7481	65.5516	54.7957
111.353	134.2	161.77200000000002	102.426	169.0	149.185
33.5298	36.2587	26.2792	62.1377	32.1844	34.5902
206.27700000000002	79.0134	112.488	148.662	111.325	90.6324
0.0	0.0	0.0	0.0	0.0	0.0
324.2	274.596	285.27099999999996	356.148	287.04	318.431
0.0	0.0	2.93385	0.0	0.0	0.0
5940.81	5113.02	3862.53	4967.75	5139.52	3900.27
1.17935	1.4283700000000001	0.0	0.679958	1.05656	1.0219799999999999
413.853	402.472	352.79900000000004	488.816	411.96	427.535
0.0	0.0	1.6064100000000001	0.0	0.0	0.0
467.345	463.861	494.714	494.736	435.77	517.201
38.1652	36.4926	30.3059	75.2779	76.4812	63.8245
420.593	369.92400000000004	342.13	371.615	314.002	355.53
14.4493	17.1878	17.6949	23.8023	10.4021	15.6516
682.982	659.308	576.0930000000001	703.171	575.629	599.754
43.3537	40.0214	29.0063	47.2481	61.5755	33.5982
19.0548	16.9853	23.9369	19.5081	20.7404	18.2612
29.864	36.5547	32.2457	32.971	69.7329	45.8849
33.6295	29.35	41.2416	33.646	44.3061	36.2849
0.162678	0.246286	0.669377	0.23448200000000002	0.0	0.234952
27.0848	31.4167	30.865	17.2862	35.9144	25.6894
0.0	0.0	0.0	0.0	0.0	0.0
11.3054	4.890219999999999	2.21518	11.6396	25.3209	2.33259
58.655	44.7733	52.7318	51.1529	29.8067	44.8486
5.5708400000000005	3.7109300000000003	5.1957699999999996	6.10259	6.48807	6.7585
2.9548	0.745566	2.02636	4.9688300000000005	0.0	2.13377
37.449	34.0967	51.0051	40.766999999999996	28.7404	38.5794
94.4365	91.40799999999999	113.955	95.2091	98.2425	103.59899999999999
343.92800000000005	256.051	338.58	308.691	344.431	334.845
0.0	3.57997	0.0	0.0	0.0	0.0
276.714	285.671	296.465	264.995	255.62	276.41200000000003
55.5011	68.6551	36.2054	66.3402	71.2488	40.0795
1.30941	0.0	1.79595	7.54944	0.0	3.78229
17.9801	3.76904	8.726239999999999	37.4789	9.29313	35.955999999999996
79.7066	71.8665	71.9108	62.2948	43.6382	79.3038
217.90400000000002	204.713	203.233	188.45	201.548	214.00599999999997
866.113	848.454	559.031	954.66	798.7589999999999	588.6619999999999
4.07089	0.0	9.30591	3.91181	3.0392099999999997	3.91966
66.53	68.2315	43.7613	66.1987	69.5371	64.4718
0.625476	0.0	0.0	0.0	1.40088	3.61344
0.0	2.1644200000000002	1.9608900000000002	0.0	0.0	4.12964
24.5801	33.4916	88.3294	34.7208	25.324	36.2105
36.0866	35.5212	33.0553	35.4729	28.5595	36.4649
1702.5	1984.08	1383.6	1628.96	1436.42	1225.13
89.8046	77.4451	157.476	103.227	94.2031	45.9706
0.0	0.0	0.0	0.0	0.0	0.0
32.9662	24.6803	38.7564	31.3299	31.6435	23.0214
31.9414	8.79227	18.918	28.2517	19.5108	41.9384
4.789969999999999	1.03596	0.0	3.94525	0.0	0.988291
74.2901	54.8297	72.5999	81.649	83.1942	89.1894
15.2448	8.79227	5.9741	10.4636	13.0072	10.4846
0.302769	0.916752	0.41527200000000003	0.872814	0.0	0.8745649999999999
29.3336	37.3974	25.4105	35.6051	20.747	28.9871
75.9068	46.8822	35.222	44.6353	62.5904	40.9069
86.4753	70.4947	82.1129	50.336999999999996	52.1445	100.876
29.113000000000003	22.0378	14.974	47.2085	81.506	52.5591
34.1723	20.694000000000003	32.809	21.344	30.6144	28.79
2.9290599999999998	5.1735	5.35657	3.51825	5.46686	4.93543
0.0	0.0	0.0	0.0	0.0	1.41258
1.1186200000000002	1.6935200000000001	0.0	0.0	0.0	0.0
117.29899999999999	90.7648	117.98200000000001	103.322	140.114	122.353
62.6444	62.0108	52.2139	61.1225	65.8355	65.421
1.29879	0.983145	0.8906930000000001	0.936025	0.0	3.75161
49.428000000000004	33.0138	39.879	49.2427	30.9321	33.5942
38.6621	36.3849	49.2062	34.139	34.3247	38.735
24.0217	27.2756	28.0055	27.0071	19.9066	20.8164
7.2502699999999995	7.11989	13.4382	9.32065	11.4108	7.64129
0.463545	0.701781	0.42385900000000004	0.445431	0.346069	0.6694869999999999
0.0	0.0	0.0	0.806177	1.2526899999999999	0.8077949999999999
71.1129	60.6038	62.0102	76.7061	67.5061	56.4547
67.5506	62.1	83.4975	63.6597	95.2726	68.01899999999999
41.2621	46.6183	37.1664	39.058	34.4833	31.1312
61.6003	44.4882	56.8271	45.1184	54.1648	45.6043
1.49447	1.13127	0.0	1.07705	0.0	1.07921
38.2468	35.4121	58.528	30.9812	41.7689	83.0867
0.0	0.0	0.0	0.0	0.0	0.0
2.19775	3.3272699999999995	3.01438	0.0	0.0	3.1741599999999996
86.7197	73.8499	65.4185	82.8102	65.5516	62.6236
22.3156	23.8028	25.7382	38.0136	31.8058	24.1724
231.81	217.065	208.136	229.28900000000002	205.097	208.588
8.26587	7.821289999999999	3.11775	9.53144	6.94243	3.28301
34.9044	24.629	19.771	29.8302	22.5995	26.9159
258.622	196.847	283.125	275.647	255.077	167.91299999999998
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.28554	0.0	0.0	0.0	0.0
61.6101	61.6124	69.3855	63.1404	55.0689	52.6545
37.1847	33.955999999999996	40.0727	35.3062	35.0317	45.1804
111.225	104.196	109.569	132.86	127.99700000000001	144.664
3.21161	2.4311	0.734162	2.31458	1.19885	0.773076
2.44194	3.69697	0.0	0.0	0.0	3.52684
0.0	2.14256	3.88216	0.0	0.0	0.0
77.947	67.8384	81.1832	61.8835	74.2192	67.4258
1325.04	1506.17	1607.35	1601.49	1359.79	1578.04
261.532	307.957	313.161	239.345	344.01599999999996	365.73400000000004
30.9783	29.8451	30.9012	24.3555	25.23	32.5391
44.7116	26.8909	36.1232	40.6102	38.4102	30.9611
36.3698	58.8161	38.5468	70.2944	68.4987	139.67700000000002
3.79653	5.747730000000001	11.6161	7.15603	5.88678	9.70111
607.711	482.958	495.546	525.567	487.75699999999995	421.29699999999997
78.683	74.5471	75.5439	78.2912	83.5658	67.8174
3.2825800000000003	3.1625	4.09301	4.73146	1.33673	1.7239799999999998
21.2381	19.0295	21.4014	23.1154	22.3275	15.0239
174.187	126.838	114.911	123.488	140.997	124.419
5.81228	5.55756	5.03494	6.614	4.7960400000000005	3.9763599999999997
8.1585	0.0	5.164619999999999	4.5229	4.2167699999999995	13.5959
85.14200000000001	77.5633	97.3157	81.2837	69.3431	75.0588
51.6625	56.6769	50.8337	49.1041	52.8237	49.2026
157.42600000000002	162.398	161.43	132.425	141.25799999999998	163.532
6.28907	6.34753	3.83375	1.00722	4.6952300000000005	3.02772
0.0	0.0	0.0	0.0	0.0	0.0
56.1195	57.0291	57.9928	69.809	68.872	56.6254
0.0	0.0	0.0	0.0	0.0	0.0
1.7281099999999998	1.56976	3.0813099999999998	1.2454399999999999	1.93523	1.9967
1.94087	0.0	1.9965400000000002	1.39877	0.0	2.80315
159.489	133.304	148.113	150.064	155.039	133.569
46.9242	39.0878	41.3141	30.7167	36.256	44.0958
44.8047	31.3583	42.312	36.6311	40.7979	34.1586
87.9413	60.5174	77.8537	80.6637	72.5182	77.9389
84.6358	76.1877	83.926	86.5489	90.9374	81.767
2.63111	0.0	0.0	0.0	2.9464599999999996	3.80005
0.0	0.0	0.0	0.0	0.0	1.9135
6.09159	3.0741099999999997	5.57006	11.7071	18.1912	5.86529
135.42700000000002	137.797	113.765	141.773	129.054	120.855
63.5301	44.6555	56.7078	61.4109	60.4164	58.9854
0.0	0.0	0.40087	0.0	0.0	0.21105900000000002
0.662442	0.0	0.0	0.0	1.4836799999999999	0.0
64.3112	64.90899999999999	86.1076	57.38399999999999	61.7308	53.0761
0.408474	0.412271	0.373502	0.19625599999999999	0.304954	0.589949
0.39026900000000003	0.590845	0.0	0.0	0.0	1.12731
46.1206	38.1276	37.0392	35.8629	39.4159	33.7437
154.72899999999998	143.287	137.835	161.711	121.47	121.335
40.0635	36.4625	31.1279	38.3867	34.7512	30.4365
85.7122	39.9272	72.3452	137.799	145.208	141.25
52.6656	4.26053	28.6734	52.7323	1.80085	21.4836
98.6518	72.0285	90.2057	59.5001	78.3516	70.735
50.4413	52.3901	44.6479	49.8792	63.711999999999996	39.3905
28.3394	21.0143	4.75955	3.3345300000000004	9.06743	9.18835
0.0	45.4529	0.0	14.4248	0.0	14.4538
5.541919999999999	1.04877	2.8504400000000003	2.99551	1.55154	3.00152
44.2442	31.7289	29.8098	39.1588	48.6778	45.9637
31.4567	6.26628	12.4894	20.2842	21.0126	1.9926400000000002
55.1483	47.387	53.1526	60.1545	33.3828	43.0537
82.7819	72.8302	83.06299999999999	74.9713	79.851	84.9969
17.5743	17.7377	32.1394	28.146	39.3614	31.0227
227.28400000000002	282.818	158.004	255.8	258.012	193.359
32.3723	29.1148	29.8939	27.0264	29.7915	28.7009
73.3965	111.118	62.2783	113.86200000000001	87.7659	76.3595
37.1733	29.958000000000002	28.6918	33.0043	28.1745	31.6415
0.0	0.0	0.0	0.595276	0.0	0.298235
19.6704	16.785	21.5835	15.9805	16.0203	24.7937
84.5389	81.9693	89.895	62.9802	87.2252	74.0816
25.1877	49.5726	38.0016	43.5662	31.0272	25.4646
27.1174	31.9311	36.1604	21.7148	32.0546	25.0221
151.071	150.016	120.31299999999999	100.681	116.42399999999999	110.26700000000001
512.39	266.657	340.41	380.815	304.832	300.638
0.0	0.595824	0.0	0.0	0.0	0.0
0.0	0.0	5.4515400000000005	0.0	0.0	0.0
9.69968	7.342389999999999	6.65193	3.10688	6.03458	10.1176
83.0548	82.2601	63.8782	64.8917	59.1088	60.5376
1243.66	906.493	915.717	847.5939999999999	1004.88	839.91
75.9198	67.3956	73.8375	72.1241	66.4695	63.7959
15.7778	14.332	25.9685	15.4644	19.7891	29.1679
22.3397	23.1687	24.6089	25.6079	15.7588	17.5296
0.0	0.0	0.0	0.0	0.0	0.0
25.8572	17.8711	15.4196	23.4964	21.4025	24.3554
0.0	0.0	0.0	0.0	0.0	0.0
151.263	143.766	148.751	166.42	137.141	163.756
798.122	647.237	527.139	700.663	542.867	514.464
99.912	104.318	80.3321	112.009	78.8782	82.3785
26.4248	24.4479	29.6997	22.7472	18.084	28.0935
15.8326	22.2071	22.6736	18.7936	16.1657	15.4686
88.2115	85.1517	73.2593	89.236	76.1272	78.3112
34.7419	28.9716	27.3408	28.404	35.7168	30.9287
18.162	21.2113	12.0994	17.2029	15.1088	14.2396
70.2746	65.7732	73.7846	69.0989	68.6314	59.9927
65.4533	67.6211	66.6564	66.4048	75.5003	74.2467
83.3454	67.4412	57.1573	84.9215	67.5873	99.6197
1065.61	936.49	928.184	953.422	1146.12	1057.17
0.831493	0.0	1.14046	2.397	0.0	0.0
177.71099999999998	53.2579	97.3313	135.506	101.882	60.443000000000005
26.6574	33.788000000000004	34.8621	31.275	36.1007	34.9193
30.0228	33.3321	43.9239	14.4248	17.9313	20.2353
106.99	80.2174	135.565	88.1225	89.0045	104.488
1.8859	4.75857	1.7244400000000002	2.26525	4.22387	2.72376
0.0	0.0	0.0	0.0	0.0	0.0
2.96522	0.0	0.0	0.0	0.0	0.0
7.43665	4.9538199999999994	8.97595	8.1465	20.6534	9.88134
20.2696	33.1751	10.5194	19.7407	6.13486	32.4397
135.138	92.2668	134.471	181.418	77.1513	93.7615
23.3901	38.9524	28.2315	27.6456	32.4799	20.269000000000002
6.70366	4.05959	4.90378	8.37421	19.0181	20.6548
96.70100000000001	108.691	98.4699	99.2578	98.4464	105.805
167.804	169.69099999999997	184.83599999999998	165.293	182.83700000000002	198.37599999999998
116.685	81.5331	111.568	77.6254	90.4643	84.2629
74.9346	40.745	73.8268	64.6536	69.7329	64.7833
36.7408	27.42	38.3269	32.8188	25.4979	32.1373
272.42900000000003	374.145	312.27099999999996	350.603	335.59	303.529
144.335	150.22899999999998	153.115	128.401	191.94099999999997	197.06
0.41238100000000005	0.624322	0.565613	0.0	0.0	0.0
96.2888	113.85799999999999	127.75200000000001	86.1763	146.592	94.5297
463.976	559.488	622.4540000000001	409.74800000000005	636.692	475.089
525.14	399.087	515.2919999999999	592.379	516.023	512.627
10.5852	19.5865	16.1315	13.5621	18.4393	9.34262
5.26222	0.0	0.0	0.0	0.0	0.0
0.46469799999999994	1.40705	0.0	1.33962	1.0407899999999999	0.0
257.61400000000003	252.725	256.7	243.89700000000002	242.446	249.18599999999998
185.65599999999998	196.40099999999998	154.999	241.007	227.278	139.065
14.4582	14.0714	17.4697	11.4123	20.8171	18.3957
543.27	486.995	449.043	583.175	509.121	505.881
212.2	82.3741	171.644	149.01	146.236	212.176
3.1591099999999996	4.06531	2.81643	1.36605	2.12265	3.8782300000000003
280.345	263.865	272.788	285.147	255.896	244.084
11.1448	12.534	20.0902	14.6871	11.4108	12.4171
43.7784	38.044000000000004	35.5503	41.9158	41.06100000000001	39.7173
47.8647	32.7729	43.5468	40.5628	24.2419	44.4655
39.6362	47.8537	44.73	40.498000000000005	51.691	47.1009
31.6724	31.9669	26.5474	31.7029	28.5719	26.6839
0.9293969999999999	2.11058	0.0	0.0	0.0	0.0
176.226	170.66299999999998	137.0	183.565	188.558	161.779
0.407385	1.02793	1.30377	1.1744	2.12899	1.3728799999999999
24.0834	23.8474	24.1046	25.8943	23.6169	20.3058
807.155	768.4110000000001	642.974	762.066	678.909	605.785
0.33319	0.0	0.0	0.48025500000000004	0.0	0.0
227.12900000000002	158.097	163.52100000000002	220.762	169.56799999999998	279.02
7.22772	10.9424	3.81284	7.21241	1.2452299999999998	12.0448
13.4668	15.6831	8.52497	8.95885	5.800330000000001	11.220999999999998
64.3571	49.0191	95.9464	96.2203	34.9162	105.073
235.33900000000003	188.21	208.808	229.976	247.167	204.513
0.0	0.0	0.0	0.0	0.0	0.0
1049.43	1231.09	1122.86	1100.81	1119.83	825.2810000000001
0.296836	0.44939300000000004	1.2214	1.7114200000000002	0.0	0.428713
0.222127	1.00886	0.609328	0.6403409999999999	0.0	0.641625
166.613	135.94899999999998	172.13400000000001	134.112	135.696	137.506
23.8479	24.0696	21.8062	28.645	26.7062	25.8322
0.0	0.0	0.0	3.45209	0.0	3.4590199999999998
0.0	0.0	0.0	0.0	0.0	0.0
21.5964	16.3479	13.3295	7.78217	12.0924	14.036
292.089	335.3	374.208	299.798	299.061	322.652
0.0	0.0	0.0	0.0	0.0	0.0
35.1221	20.8068	25.1336	22.5609	27.3611	23.1575
33.7162	35.1735	39.6381	26.1368	29.8251	29.0537
129.235	120.545	133.572	126.245	137.179	130.921
20.8725	29.2298	32.2068	22.564	19.868	24.1165
263.448	117.236	120.447	153.043	212.775	192.55200000000002
1.2078200000000001	0.0	0.828306	1.7409299999999999	0.0	0.0
1.25375	0.0	0.0	0.0	0.0	0.0
9.5854	11.6094	14.9001	10.1319	12.8811	11.0752
21.8299	18.8039	11.8733	26.0402	26.9752	23.3745
27.1431	43.5104	34.309	28.3839	35.7605	32.2842
35.8386	35.6066	37.7882	34.2229	31.1039	29.7625
8.621939999999999	6.5265699999999995	7.883769999999999	8.28502	12.8738	4.1508199999999995
20.1422	26.9066	37.3771	22.2014	26.5368	20.5347
79.4348	71.3265	69.8789	75.0147	68.7104	79.9125
56.5998	49.2822	69.5864	55.3744	49.9187	50.8264
7.87115	8.738760000000001	12.2353	13.9926	14.1033	7.19981
64.7115	53.606	58.613	77.4352	82.0387	79.354
89.6155	88.7859	62.8129	76.9323	79.6947	69.4732
89.8886	62.1451	71.6798	56.4275	63.845	70.5386
182.917	170.86900000000003	138.787	207.55700000000002	244.065	281.045
107.82	109.42	82.8796	112.715	111.455	104.385
36.2828	39.5181	41.1722	46.6539	30.9852	34.6836
6.061319999999999	5.45629	3.14567	2.36127	7.70507	4.96861
245.56099999999998	290.158	260.526	267.619	231.875	271.863
0.0	0.0	0.0	0.0	0.0	0.556678
27.1039	47.978	34.8875	47.4817	45.7622	35.5322
48.6802	38.3723	47.4554	43.4919	32.4386	34.2823
12.754000000000001	15.9014	22.6381	20.5462	10.0819	10.8355
38.1799	55.7378	24.3131	53.0665	45.8099	55.1423
0.0	0.0	0.0	0.0	0.0	0.0
27.6128	20.4755	27.8251	28.0229	21.4563	20.3472
41.4301	24.5806	36.8592	22.5955	28.8406	25.8753
58.4141	44.4698	57.8641	46.5364	47.8967	49.9948
40.7822	30.871	36.9899	29.8655	38.304	35.1504
3.72545	4.7377	5.2323699999999995	2.92117	5.13985	4.86404
124.273	118.406	120.43299999999999	130.02100000000002	122.51	143.44899999999998
56.7874	43.6911	35.751999999999995	34.8879	56.29600000000001	43.0251
43.2762	31.9399	37.8398	53.8007	37.5588	32.8139
1.63231	1.6474799999999998	2.23884	2.35279	2.4372700000000003	1.5716700000000001
14.7051	12.3681	19.0486	17.663	9.14863	17.6985
101.007	39.463	62.566	98.6255	65.6787	79.9999
835.352	860.46	891.945	927.815	982.8389999999999	1090.03
112.535	156.74200000000002	101.87200000000001	123.277	100.819	130.026
87.9825	96.2626	82.14	67.1382	87.7641	55.5268
231.252	196.828	267.099	189.787	219.31799999999998	239.707
106.87799999999999	91.2168	117.93700000000001	104.738	122.73899999999999	90.5175
56.8739	55.6363	39.0034	63.0593	48.9927	51.1805
0.0	0.0	0.0	0.0	0.0	0.0
332.835	320.66	306.745	356.48900000000003	368.30800000000005	304.004
0.0	0.0	0.0	17.6566	0.0	0.0
24.7976	30.0338	0.0	50.0401	0.0	0.0
0.872259	0.660275	0.0	0.0	0.9768030000000001	0.629891
115.52600000000001	70.7045	146.654	104.51700000000001	118.36200000000001	182.827
17.4226	16.1192	14.6034	22.3223	30.3501	12.5815
0.38359099999999996	0.0	0.0	0.0	0.0	0.0
26.5996	33.3272	12.5805	25.7805	23.6247	24.5075
76.5561	45.1972	71.7585	58.3688	48.9896	67.4509
49.6046	54.3266	39.0848	34.989000000000004	35.4574	68.5941
25.5185	29.7182	29.6159	26.8792	30.7753	31.1857
200.545	88.03399999999999	181.49099999999999	149.151	230.734	175.90099999999998
0.0	0.0	0.0	0.478832	0.0	0.0
38.109	31.6756	45.0952	49.5444	40.1661	36.6933
36.0067	36.9275	62.1307	51.8994	37.7208	31.8732
78.9001	61.8293	81.2365	61.0234	71.8347	75.9691
19.7135	8.52717	15.4506	12.1777	18.9225	12.2022
7.22395	9.78542	9.9082	8.768410000000001	17.0311	7.68775
19.4684	10.0155	12.4439	8.99058	15.6634	20.7471
88.6197	56.6896	66.7662	77.3607	72.6837	72.1078
1007.53	733.182	907.1010000000001	817.9989999999999	920.078	727.574
0.0	0.0	0.0	0.0	0.0	0.0
32.3258	28.0382	33.8688	21.1938	33.6863	22.5332
63.2339	51.9334	55.5527	55.9972	54.6138	60.2879
9.21148	5.57826	6.06444	9.02855	9.9029	9.046660000000001
31.9104	30.1941	37.3848	32.5799	35.735	38.4062
52.9074	55.3769	59.1283	48.9569	49.7395	41.5082
1.54175	0.0	1.05731	1.11113	0.0	2.2267099999999997
11.6899	15.0952	11.3178	19.3275	19.2514	15.3937
27.7968	16.1857	17.5964	26.1969	22.5082	24.7054
21.9185	22.1223	18.863	13.6284	44.2782	24.2078
929.947	734.334	959.711	963.679	814.7739999999999	936.029
63.9147	68.7431	70.7405	75.0522	79.0368	60.2335
0.0	0.0	0.0	0.0	0.0	0.0
757.073	438.47	773.222	924.784	350.36300000000006	793.957
85.6068	149.195	117.416	142.045	84.7199	107.82600000000001
0.0	0.0	0.0	0.0	0.0	0.0
66.6568	25.7107	52.9915	45.8971	32.3307	63.7717
163.308	132.665	144.22799999999998	119.417	159.687	127.13600000000001
41.808	18.0843	42.3245	14.347999999999999	17.8358	20.1274
22.5675	28.4716	20.6354	27.107	29.4844	24.4453
1550.51	1679.94	1409.22	1685.59	1933.0	1570.26
16.6052	18.8545	11.3877	17.9509	0.0	11.9913
111.587	89.6586	92.3427	111.419	104.71600000000001	99.9383
1.6325399999999999	3.53081	2.23915	5.7147	4.70109	4.378830000000001
3.3965199999999998	2.05686	1.8634400000000002	4.89569	1.52144	2.94331
0.0	0.0	0.0	0.0	0.0	5.39607
0.0	0.0	0.0	0.0	0.0	0.0
0.28564	1.2973299999999999	1.17533	0.0	0.6397510000000001	0.41254399999999997
957.395	730.613	651.232	459.991	1098.29	910.587
0.662442	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
60.4381	46.7897	64.0556	44.5472	69.2201	56.5397
6.47892	12.2609	3.3323699999999996	5.83663	7.25545	2.33934
206.13400000000001	223.329	273.01	269.263	478.99300000000005	295.853
2.0261299999999998	0.613488	0.555797	1.1681700000000002	0.0	1.75577
3.6629199999999997	3.69697	3.34931	0.0	5.46925	2.3512299999999997
0.0	0.0	0.0	0.0	0.0	0.0
69.4666	61.821999999999996	74.0342	72.3899	46.255	71.1793
0.0	0.0	0.6310899999999999	0.0	0.0	0.6645409999999999
24.9078	18.8545	24.1419	15.7968	19.3393	19.186
0.334583	0.0	1.3767200000000002	1.44679	0.749368	0.0
0.0	0.0	0.0	0.0	1.56313	0.0
12.665	4.79352	17.371	45.6378	0.0	9.14588
65.3199	15.7652	18.178	91.4221	59.3672	73.8314
0.0	0.0	0.0	0.0	0.0	0.0
23.4151	22.083000000000002	20.0064	23.2378	27.5111	21.6212
12.4693	7.34138	18.5278	12.4813	6.981910000000001	16.5084
61.0074	47.7733	60.0161	66.1029	93.2913	56.5129
126.587	152.57299999999998	114.626	120.46	107.352	120.70200000000001
4571.32	4962.38	4663.68	5362.64	4746.52	4935.82
1.33541	0.0	0.610538	1.92484	0.996975	1.2858
0.0	0.0	6.06444	0.0	4.95145	1.59647
63.2612	44.1116	54.3648	48.0512	48.7967	50.8014
0.612488	0.927272	0.0	0.0	0.0	0.0
27.4375	15.9085	24.8216	31.1336	26.1498	24.4509
6.0795699999999995	4.1837	6.06444	6.37309	6.18931	6.38588
100.486	76.0647	96.1991	77.2795	74.0125	92.5319
45.9144	61.333999999999996	61.123000000000005	83.6987	60.4912	66.3131
6.59325	0.0	12.0575	1.5839	0.0	19.0449
154.259	164.977	173.727	155.03	172.747	152.275
14.4056	8.44233	36.9674	12.0566	23.9382	22.8192
0.55653	0.842556	1.90831	3.2087	0.623233	8.43973
87.545	115.84100000000001	86.9833	60.6091	60.2122	100.554
249.612	225.891	132.775	232.93900000000002	227.565	304.468
0.0	0.0	0.0	0.767496	0.0	0.0
52.1098	45.1516	56.1892	46.2944	49.18	51.593999999999994
3.6589300000000002	1.84647	4.1820900000000005	0.0	13.6582	2.64225
0.0	0.0	0.0	0.0	0.0	0.0
23.7314	30.4006	17.5266	15.7874	25.8943	20.2133
10.2781	8.18971	11.1294	4.678319999999999	9.6926	8.59413
0.0	0.0	0.0	0.0	0.0	0.0
50.968	52.3364	34.6493	45.3563	50.1283	49.928000000000004
2.97506	2.25203	1.27516	2.1441	0.832908	0.5371
3.61745	4.21278	6.1066	4.41196	3.11617	2.81324
0.9684780000000001	3.9099199999999996	1.77112	1.86127	0.723037	2.33125
45.3111	35.6531	49.8816	32.6553	40.0593	43.9148
33.5298	29.006999999999998	19.7094	30.3784	15.0194	16.6033
31.8703	27.4653	32.9525	20.4951	39.5336	29.034000000000002
68.9197	63.1535	67.1651	70.5836	77.1801	70.7252
3.6312699999999998	5.49754	1.66019	3.4893699999999996	5.422000000000001	8.74093
4.82829	2.61063	7.56842	4.47391	2.31728	6.475280000000001
129.175	100.712	82.589	127.296	132.937	196.503
39.7886	12.8165	7.257060000000001	15.5579	34.1291	21.0911
105.95100000000001	92.8656	68.8359	72.3394	81.1816	72.4845
1.04492	0.0	2.38865	0.0	1.56021	0.0
