	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
GABRG1	93.68273463461108	117.87987763933447	88.43738772605445
GABRB1	57.11334226486634	101.33368314174398	141.55297459338968
PAQR3	75.42398223824759	140.43386780660865	84.14214995514384
NIPAL1	71.32650524827238	202.8032690020712	25.870225749656505
ANTXR2	73.9945841847645	93.13480868790217	132.87060712733333
HELQ	75.75651619033191	120.85567184597426	103.38781196369385
MRPS18C	106.54575712575785	133.424408915841	60.02983395840115
CGGBP1	77.41298592424877	126.29651327033926	96.29050080541197
FAM175A	106.44937273456112	115.84187619875692	77.70875106668194
GPR155	68.35824743867185	106.27448695878779	125.36726560254033
PMVK	147.57654830316147	93.50701961672864	58.916432080109885
PBXIP1	150.47948776390695	51.1280563312539	98.39245590483915
CLDN1	48.82929021578433	145.0583864270012	106.11232335721448
PYGO2	72.24489874366547	85.1189769938945	142.63612426244003
HIPK1	69.2631338850477	105.37786547915542	125.35900063579687
DCST2	124.13499070309697	126.0776284939205	49.787380802982526
DCST1	30.301977313767527	70.21979992572213	199.4782227605104
COL6A3	16.46992982709831	220.61000721030913	62.92006296259256
C1orf106	75.41657098783091	117.83757372207191	106.74585529009721
KBTBD8	55.45395996654492	112.02183427670785	132.52420575674722
FAM19A4	151.73119516080624	120.06459321605124	28.204211623142488
EOGT	66.06876905601705	87.82319557775561	146.1080353662273
APOA1BP	87.38488722221327	121.48402276677668	91.13109001101006
POGLUT1	50.022959696078296	155.22282115563988	94.75421914828182
SLC22A15	106.35705935829922	97.97833495452412	95.66460568717666
IGFN1	137.83001749294186	27.000049567924826	135.16993293913333
ATP1A1	76.59543689799047	115.17554832003414	108.22901478197535
SLC15A2	82.52068424856105	66.26082782166493	151.218487929774
EIF4E3	68.09040465199499	100.28551031608922	131.6240850319158
PROK2	89.04451795857867	129.68140023863697	81.27408180278434
LRRC58	70.54800480309069	93.89143211810308	135.5605630788062
FSTL1	47.63836971896395	61.09747893175058	191.26415134928544
LMOD1	99.53560321448016	120.44744654438256	80.01695024113725
ELF3	68.19817866009691	182.75736229467162	49.044459045231434
TMEM183A	27.76190703410699	118.34420397236036	153.89388899353264
TMEM169	64.79027868815865	156.71313160420718	78.49658970763414
IGFBP7	197.1759506896541	47.14817443545474	55.67587487489117
TRIM46	77.27554246627302	90.17600260330416	132.5484549304228
KRTCAP2	118.91618074570405	109.34878577155844	71.73503348273752
CXCR1	186.17389663142964	95.86222342811507	17.963879940455303
ARPC2	90.8231197227376	110.12703912056581	99.04984115669659
TSACC	21.829887184310174	0.0	278.17011281568995
CCT3	100.52463558618648	96.6690011617678	102.80636325204571
TMEM79	109.30753923860661	113.42144585937123	77.27101490202213
SSR2	99.50185406372117	102.68965859755974	97.80848733871908
RNF25	100.26825667267849	83.93767790569834	115.7940654216232
STK36	97.37962962374873	139.74643892196207	62.8739314542892
ADORA1	77.61856442639507	95.69576124036654	126.68567433323841
NEK10	113.60433681897449	88.95308041434326	97.44258276668228
CCDC141	35.00009730762834	116.8816014949662	148.1183011974055
CRYBA2	122.42394943491047	41.25571911608057	136.32033144900896
IHH	22.13263999285253	169.28393293603517	108.58342707111228
KIAA1524	78.56406434498517	137.73185660696362	83.70407904805117
EOMES	15.72501786915408	0.0	284.27498213084596
CWC22	82.19000695687124	81.93832852539641	135.87166451773234
AZI2	108.56502297699475	105.53181192498371	85.90316509802147
TGFBR2	94.9788359516566	135.8792583336651	69.14190571467834
ANKZF1	61.54523303592039	54.49518758460259	183.95957937947705
HDAC11	118.1240541153613	70.44041365942267	111.43553222521597
FBLN2	74.55723267839899	122.57249511973988	102.87027220186116
GLB1L	57.18147365460867	77.78667026901081	165.0318560763805
STT3B	89.61819091577661	102.41271558681848	107.96909349740491
CHCHD4	88.40434209321069	110.09639160394416	101.49926630284514
NFASC	76.8228944468549	96.10219645959543	127.07490909354968
SGOL2	197.40183603145803	96.61134231162475	5.986821656917285
SERPINI1	102.84913654454917	118.18331016335866	78.96755329209216
CLASP2	79.52318806689995	105.55162585394409	114.92518607915598
SUCLG1	91.10135151160672	118.88366152646842	90.01498696192489
NUAK2	57.566879256516735	52.29353944918397	190.1395812942993
PRKCI	86.71395974887761	124.05246445117845	89.23357579994392
MNDA	129.2149602964186	61.46861651001326	109.31642319356811
IFI16	113.54627343755715	126.22963787513027	60.224088687312594
AIM2	63.94569836413275	44.00458278088509	192.04971885498216
EFHB	152.156977125801	50.42258006450725	97.42044280969176
EIF5A2	77.22665645129696	107.09293314414383	115.68041040455921
SLC2A2	67.90983615191922	139.00646164412709	93.08370220395368
RPL22L1	93.2118811759642	135.5657200467415	71.22239877729433
FABP1	57.198706340182746	163.74588321494542	79.05541044487178
PPM1L	37.89651613178325	83.26054321221113	178.8429406560056
ICA1L	101.08393704369377	124.823500812657	74.09256214364922
CTLA4	245.9967610344655	54.00323896553451	0.0
RYBP	87.19669839645331	102.05965880717744	110.74364279636923
PPP4R2	97.98535644593753	124.48398657623336	77.53065697782914
CD200R1	182.99964210395547	69.01773803784232	47.982619858202156
GTPBP8	58.82620358521512	127.56383612817802	113.60996028660686
C3orf17	122.92930602793919	92.63625099705686	84.43444297500392
SPICE1	104.65323773679805	107.20004763773183	88.14671462547012
KIAA1407	88.70577947699068	113.57333574937319	97.72088477363616
CADPS	68.26094637621115	109.24701087174668	122.49204275204215
NKX6-1	143.98932113047363	60.29961870849012	95.71106016103624
CDS1	84.25598411348466	89.91466123448286	125.82935465203249
WDFY3	69.55544306634039	90.14380523448332	140.3007516991763
COX18	89.36901629465144	72.86556591486615	137.7654177904824
PTPN13	93.05765323317713	73.95716697162175	132.98517979520113
SYNPR	75.22490388887654	128.06586974136655	96.70922636975692
ALB	138.1251332166444	155.80727135116544	6.067595432190176
C3orf49	92.1109813713951	191.2005137284291	16.688504900175786
C4orf36	106.28496849015434	84.81185900756395	108.90317250228169
THOC7	119.61427299396152	95.74917654551687	84.6365504605216
ATXN7	70.95833354601278	107.90708120441217	121.13458524957505
PSMD6	91.59893216141188	105.04781467916774	103.35325315942032
PRICKLE2	42.16892031107088	109.40462143970393	148.4264582492252
ADAMTS9	59.397322868062815	195.9721535035973	44.63052362833981
PPM1K	68.01302888900541	115.64390166012879	116.34306945086583
ERICH6	174.75497031966313	0.0	125.24502968033684
CLRN1	0.0	0.0	300.0
GMPS	74.57597921931557	108.89086069350584	116.53316008717856
TIPARP	108.93742166245745	102.95466124925497	88.10791708828759
CCNL1	103.85959296484101	113.41710348973983	82.7233035454192
PTX3	53.583670531886874	238.75427705224138	7.662052415871767
HESX1	131.7744301039222	151.33370348642308	16.891866409654714
DCLK3	42.612536937470665	94.34730595981495	163.0401571027144
SLMAP	64.82591767427537	104.45686854737444	130.71721377835016
RPL9	57.04852649461504	9.217582177892407	233.73389132749253
SMIM14	97.75459545908237	84.95841669069002	117.28698785022765
RPP14	93.07329204963199	101.18567288719875	105.74103506316924
ABHD6	107.85812448322069	95.44110854503464	96.70076697174468
DNASE1L3	70.27492125911968	76.49056862015264	153.23451012072766
C3orf67	39.94578640874648	58.4656068584365	201.58860673281706
RBM47	56.07271660678973	146.62677453978236	97.30050885342793
APBB2	114.42347671127209	92.57779666838051	92.99872662034741
IL17RE	129.5329341646501	149.5084607128921	20.958605122457847
IL17RC	95.4565651131244	169.1741920092148	35.36924287766084
CRELD1	91.08263179158187	120.20833938716761	88.70902882125051
PRRT3	68.70791217725859	105.17243797877703	126.11964984396438
PCOLCE2	138.2911266458956	109.4977848627667	52.211088491337755
U2SURP	88.86711797974316	95.08560878590868	116.04727323434815
MTMR14	89.5159858636402	120.90618412385517	89.57783001250465
TTC14	81.066543483521	97.77392614790864	121.15953036857033
MTHFD2L	128.45400675444586	80.53979847318364	91.00619477237052
CXCL1	47.0323034775162	245.30608209082138	7.661614431662442
RCHY1	96.98575084423487	112.57377358644287	90.44047556932227
CCDC158	201.59508314547202	70.72902842817159	27.675888426356337
GYG1	78.50369585241218	97.21884540677314	124.27745874081471
HPS3	140.1503209754831	123.4748106082133	36.3748684163036
TOPBP1	66.06357713836579	86.82578593823087	147.11063692340332
RYK	104.84549226540103	98.38332510372983	96.77118263086908
SNRK	69.90483957445839	106.85295517170697	123.24220525383467
TCF23	0.0	0.0	300.0
DNAJC5G	96.49163201518732	197.2492529164695	6.259115068343185
UCN	114.30495986411009	104.39011849566899	81.30492164022095
ZNF513	94.77744946423749	101.89030914381172	103.33224139195076
SLC4A1AP	98.68564515007407	103.79339646134528	97.52095838858068
PLB1	79.15280667725503	170.06961851757728	50.77757480516769
SPDYA	54.403154513249305	204.51777084138766	41.07907464536306
KIAA1143	49.25693882782363	123.39046987884008	127.35259129333627
KIF15	124.52235171294379	141.0131649819945	34.464483305061684
WDR43	74.0886019024343	100.44022018599304	125.47117791157265
ZDHHC3	66.20104391243537	98.809763652421	134.9891924351437
CDCP1	15.63779232524129	108.853035695734	175.50917197902467
CLEC3B	121.14765615560259	93.42909541278689	85.42324843161046
SLC6A20	2.302207815368788	262.0890099693277	35.60878221530348
LZTFL1	59.819748269134486	137.31130667705884	102.86894505380666
FYCO1	84.16956195978773	64.52126090079791	151.30917713941432
CCR1	22.99678655231097	166.49116086901543	110.51205257867358
LRRC2	86.21141641632988	199.93460689658883	13.853976687081278
ELP6	127.35841388103081	93.96906880539446	78.6725173135747
FBXO40	76.98979785657907	89.11979604155147	133.89040610186944
DTX3L	122.53259963367402	134.8908761885754	42.576524177750606
ZNF148	64.8121680852367	96.21826601638381	138.9695658983795
NMNAT3	100.75689412495832	108.87613232330268	90.36697355173901
SMIM12	81.5049802824226	127.41421564093783	91.08080407663958
ZMYM6	107.76305040845406	130.25274439665412	61.984205194891764
TPRA1	118.37618594838631	91.37078488830495	90.25302916330877
YEATS2	67.28448145828048	99.79665065402216	132.91886788769736
GRIK3	59.46475254963223	101.89112937640581	138.64411807396195
ZC3H12A	108.36984409880168	160.44449696056805	31.185658940630244
MEAF6	88.63222211906523	159.10829039074432	52.25948749019044
SNIP1	74.15047699030187	106.2815900314453	119.56793297825283
DNALI1	173.06201097573233	108.02623676204115	18.91175226222653
POLR2H	89.89799880983568	81.66796848221661	128.4340327079477
KLF15	135.05405195049497	90.14736064328812	74.79858740621692
CCDC37	33.354394995512386	70.99587653509933	195.6497284693883
CAMK2N2	94.50129904221376	128.69570769431786	76.80299326346841
LIPH	36.45231361941063	263.54768638058937	0.0
TMEM41A	97.86353485973258	81.57336537564672	120.56309976462063
RPN1	70.7366088643415	112.36654346841637	116.89684766724208
SENP2	63.17900967404791	93.2336916156452	143.5872987103069
HEYL	88.9792896117871	142.99569322388365	68.02501716432926
IFT122	106.05986604115247	116.54622257459577	77.39391138425178
RHO	148.86771371899744	103.23899871166586	47.8932875693368
RFC4	73.92647841776756	128.7580212145704	97.31550036766208
RPL39L	130.12686315640153	169.87313684359845	0.0
BAP1	83.2635464364332	110.17920240280736	106.55725116075938
TKT	93.09426052473728	105.9177656925693	100.98797378269344
PRKCD	45.91439185228506	238.71375262401227	15.371855523702674
RFT1	103.94844945660225	112.01096663494423	84.04058390845354
SFMBT1	81.52077033198358	97.05203863105912	121.42719103695731
GNL3	99.83928872885156	91.11739375491284	109.04331751623562
PBRM1	66.81210648025137	100.45973563358285	132.72815788616577
UVSSA	99.73478826629189	72.56569106312546	127.69952067058266
FAM208A	81.97719200540715	98.6954308455956	119.32737714899726
ARHGEF3	69.0855345559939	114.57276968318126	116.34169576082485
SLBP	89.49516868955091	122.97825610882724	87.52657520162184
LRPAP1	104.64317801622045	103.0280938134319	92.32872817034769
ZDHHC19	90.94617490895064	28.425536844276024	180.6282882467733
SLC51A	19.811747169663242	31.554593577603697	248.63365925273317
UBXN7	62.36939952242808	81.93161279553969	155.69898768203228
RNF168	73.13288543667356	84.12288250922039	142.7442320541061
PIGX	114.93816585085774	91.81895865701841	93.24287549212387
MFI2	225.64348520131622	32.53106057004349	41.82545422864028
S100P	0.0	197.6157867284156	102.38421327158437
ABLIM2	73.00659837940586	89.92098024314652	137.07242137744754
EXO5	101.04113828287471	126.29726013447151	72.66160158265373
C1orf50	88.51410859956064	92.72015788351973	118.7657335169196
ERMAP	124.3933013869598	99.17993882937157	76.4267597836686
ZNF691	82.342491096291	84.66130170916296	132.99620719454603
AIMP1	85.28629023146871	110.07736559446577	104.63634417406548
SGMS2	141.79248014034405	109.34303565030288	48.86448420935309
METAP1	84.61492828616986	122.27382495094857	93.11124676288154
DNAJB14	87.33531749282564	107.66023988878959	105.00444261838473
H2AFZ	80.16814722378062	111.05888350720521	108.77296926901417
EMCN	65.40537707667313	107.94348910452184	126.65113381880502
SLC9B1	104.93450883682218	101.56353303027304	93.50195813290479
SLC9B2	126.87317035593044	118.38751216761933	54.739317476450225
BDH2	108.93933812658013	155.08523650075352	35.975425372666365
PGRMC2	93.89195154577521	104.38207111104032	101.72597734318445
CDC25A	28.955130144490347	28.015091630566058	243.02977822494364
CAMP	194.27979898293043	11.319106226576869	94.40109479049268
FBXW12	65.49572222462528	231.0010433262397	3.503234449134974
PLXNB1	119.51430646324093	79.42562426423788	101.06006927252125
CCDC51	97.4744720076516	93.67617554122117	108.84935245112723
ATRIP	99.16699872015472	87.98142106692279	112.85158021292251
SHISA5	78.24579128470361	121.37144478594963	100.38276392934675
SPRY1	82.63400153386551	22.9400170781756	194.42598138795887
BSN	53.03880822937591	113.34048840748152	133.6207033631426
APEH	115.7488567795036	112.09151549813691	72.15962772235945
INTU	116.02735417442528	88.85996615461205	95.11267967096259
RNF123	87.50124098079748	106.90676891631257	105.59199010288998
HSPA4L	65.4113519999461	112.8231297325931	121.7655182674608
MFSD8	83.79108960942145	93.38435484880671	122.8245555417718
C4orf29	85.50014519753822	140.57208113916622	73.92777366329555
CAMKV	68.90215102030771	127.42835108758203	103.66949789211026
MON1A	74.981541412228	106.28992367394288	118.72853491382911
MST1R	79.81797722947383	82.19960720281524	137.98241556771094
RAD54L2	80.70849477419985	91.79266958192184	127.49883564387832
TEX264	104.37970746816995	82.15143590701032	113.46885662481974
GRM2	104.70567256267638	113.16112408071437	82.13320335660929
DUSP7	78.72636896688225	97.25223767680214	124.02139335631558
POC1A	94.96117576227228	115.11548845282442	89.92333578490327
PPM1M	128.5345320129733	122.73904150468368	48.72642648234301
ETNPPL	140.09102979354543	70.03700784204987	89.87196236440472
WDR82	58.541158069623656	119.58204253489069	121.87679939548559
C4orf3	107.6830974577136	126.1355251133269	66.18137742895954
PRSS12	76.67320051224671	132.0596286481942	91.2671708395591
NDST3	77.28042950543752	118.24545521586889	104.47411527869357
HMGB2	135.59678862925202	111.53894531052202	52.864266060226015
SAP30	107.08341305159863	109.82443760316785	83.09214934523351
SCRG1	185.437408619024	70.26895020741125	44.29364117356484
MAD2L1	81.31409998995129	101.02661254911116	117.65928746093759
ANXA5	107.34212374406317	111.19382113469246	81.46405512124437
MAP9	93.67407742977908	133.0042746073654	73.32164796285551
GUCY1A3	75.99181940024732	117.09214380472592	106.91603679502677
FBXO8	91.01717940707692	92.49218918380345	116.49063140911969
CEP44	132.33399079342573	79.90830059430564	87.75770861226862
HPGD	18.064025393942853	43.205446002441825	238.73052860361534
ASB5	27.67378646232081	53.227156834512144	219.09905670316707
TMEM144	199.97367565002008	68.66668866758113	31.359635682398746
FAM198B	72.94527376914952	40.47296862300896	186.58175760784158
NPY1R	88.25710510103835	141.29318584931838	70.44970904964323
NAA15	78.4901703267918	98.97499838003834	122.53483129316989
IL15	50.18570578199943	9.711080581298916	240.1032136367016
FAM160A1	23.23041137327084	145.7006365437229	131.06895208300622
ARFIP1	103.40869258417678	108.53070834387235	88.06059907195083
ICE1	81.96560257504531	102.38183719579797	115.6525602291567
HHIP	139.3764426328106	107.33188110988674	53.291676257302626
ANAPC10	117.42829076011465	107.38686589358564	75.18484334629974
ABCE1	82.29034334532439	107.3312611704404	110.37839548423524
OTUD4	65.43830744915131	126.10102657006033	108.46066598078836
LSM6	82.25381306964118	101.41788010196949	116.3283068283893
TMEM184C	79.53102766745059	105.39388769550797	115.07508463704141
PRMT9	89.93978702674173	85.80207982870087	124.2581331445574
ITGA2	184.79958422632922	35.08987661939978	80.11053915427104
MOCS2	123.09553323611237	123.82407573753089	53.080391026356736
SLC45A2	83.60204293936062	157.67088034098384	58.7270767196555
EDIL3	108.88975197881123	95.41837621294485	95.69187180824392
