	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
ZNF331	164.1901438468057	66.69943909179317	69.11041706140112	145.53008114130358	70.49005103113319	83.97986782756321	103.9952944587535	122.23141398307517	73.77329155817132	135.681049981937	92.01418733145373	72.30476268660928	113.99067861353662	85.87118264122631	100.13813874523709
ZNF236	83.1693170859712	90.31463450168894	126.51604841233987	112.08820121040155	68.18283576731962	119.72896302227882	87.77496077249224	88.55933909259264	123.66570013491514	105.52696318153814	82.55722038620961	111.91581643225226	86.95160438005313	81.13961081731844	131.90878480262842
SLC7A10	240.59936523543425	10.130102044639884	49.27053271992585	1.073073401139985	0.9877039969797807	297.93922260188026	78.51747466419742	99.2818973145394	122.20062802126317	114.73497662080578	78.62405249722046	106.64097088197373	131.3275678323796	69.76371768955892	98.90871447806153
LRP3	108.69967850299227	79.06486968756376	112.23545180944394	33.61962898129955	10.837342560853532	255.5430284578469	85.96339895892265	74.76701219324553	139.26958884783178	107.02268216400319	79.36663331582166	113.61068452017511	109.3126100795256	96.13059841063496	94.55679150983943
C12orf65	126.34196999644855	108.39255255661978	65.26547744693161	135.7482937972884	88.72444841775307	75.52725778495852	119.98697499286352	101.6566477616401	78.35637724549642	128.74193933608856	124.12650214876723	47.13155851514424	128.4892334422858	117.81431464389452	53.69645191381968
NOL11	102.8716750949702	150.59718316510472	46.53114173992509	123.02608980498049	139.3261940438104	37.64771615120911	118.77240425512522	135.45391681507496	45.773678929799736	118.82125240932264	136.6816121989337	44.49713539174366	102.80876818492813	140.16043140277733	57.03080041229456
UBE4B	68.45850871065645	150.3191245918777	81.22236669746584	76.0045990042277	104.75870037871675	119.23670061705552	94.9320751920882	117.25085463390907	87.81707017400277	92.47993863721497	121.91102678397137	85.60903457881369	81.89476060661578	118.53080996485185	99.57442942853237
CASZ1	92.09661012322448	115.84652180754888	92.05686806922661	71.77600926654699	100.2789910371629	127.94499969629007	82.17145279443167	75.88721704145681	141.94133016411158	111.30056857487978	157.02545853549438	31.67397288962587	130.89686057746766	134.0288168013335	35.074322621198824
HSD17B3	0.0	300.0	0.0	88.28470272614666	205.51180529843242	6.203491975421017	172.61013918755742	127.38986081244263	0.0	216.72987067230775	83.27012932769226	0.0	218.22088297068225	81.77911702931775	0.0
HABP4	98.7184988965774	76.77429096878369	124.50721013463888	112.82719662504465	106.12498314861752	81.04782022633785	118.67605579093458	87.88906127966884	93.43488292939661	139.14745556989183	85.00970942753654	75.84283500257165	131.49617112296568	93.80531992424879	74.69850895278553
FBP2	67.12640524756222	63.06571964358736	169.80787510885045	59.46528375509732	38.83697866023457	201.69773758466812	43.93058214249424	0.0	256.06941785750575	0.0	41.4646976309227	258.5353023690773	70.42955449329733	0.0	229.5704455067027
SLC35D2	74.93294715878582	70.55331035053652	154.51374249067763	50.76469421874823	156.4515154052559	92.78379037599588	78.61268506927694	174.19906813268125	47.18824679804181	65.74998425724553	158.48808055858572	75.76193518416873	142.24634050462802	97.90591078135982	59.84774871401217
PRRG1	63.76029504292183	168.56582404974276	67.67388090733535	87.60610691008641	118.83703378363455	93.55685930627907	71.89372562454078	124.14686350866843	103.95941086679079	116.10183642017556	125.20868411086168	58.68947946896276	155.88672285006774	105.81108612271035	38.30219102722185
UBA1	115.01053466100552	99.86149629123904	85.1279690477554	102.32003492921635	113.65608425172144	84.02388081906219	106.26746921276582	90.20893715146356	103.52359363577062	109.80807946698596	89.75215078403563	100.43976974897839	104.19729754285218	96.4680612664134	99.33464119073442
RGN	50.66309241322825	210.66297274945686	38.67393483731489	69.54745998151411	141.21389748239528	89.23864253609058	122.25135928087163	151.3086091951674	26.44003152396099	102.76565413044398	144.7952110663269	52.439134803229045	127.71962093671485	125.69345752469789	46.5869215385873
POLN	83.60947640471672	174.40487833982976	41.9856452554535	81.34497425176407	83.7736661892693	134.8813595589666	115.50183380508912	157.0792695247144	27.41889667019648	111.17969540885584	127.72032275471975	61.09998183642445	100.83594327314738	151.29703564024592	47.867021086606684
PPIL4	143.7340733346577	96.78175924703464	59.48416741830762	127.28322040922721	118.46141921191288	54.25536037885992	116.55386717445555	107.88024475153095	75.56588807401346	121.6724110168259	106.76170994569017	71.5658790374839	127.97203461476354	94.65019068336159	77.3777747018749
AKAP12	124.12753771433675	88.91629951984457	86.95616276581868	93.57415289370404	118.90521727457224	87.52062983172375	44.23598554381255	116.59160506666181	139.17240938952565	0.0	0.0	300.0	0.0	153.16167613352317	146.83832386647686
SYNE1	95.01017489246209	93.82411393682945	111.16571117070848	57.1654235072958	102.38456569707918	140.450010795625	82.96255438742331	103.11202993619108	113.92541567638561	100.02819565906151	101.09582233935875	98.87598200157979	75.44526811146137	85.20199910020291	139.35273278833574
LATS1	81.06080272142756	150.57113129248538	68.36806598608706	90.49361668944154	112.0677787438618	97.43860456669664	80.74172836838807	124.96953173972558	94.28873989188637	90.90184930570588	123.87205043102327	85.22610026327081	83.62492078167566	100.84050299177774	115.53457622654658
EPS8L1	258.3328100953317	0.0	41.667189904668255	58.575295445296135	172.87517187418874	68.54953268051511	113.08035888251615	26.2229705292902	160.6966705881936	140.91304254148795	0.0	159.08695745851205	0.0	62.53295215728202	237.46704784271802
AAR2	113.91696755491485	131.75972713205223	54.32330531303291	102.41933642964378	109.37597209943763	88.20469147091858	84.19651884220558	100.0830095357604	115.72047162203401	89.3369636662512	120.69303625288647	89.97000008086229	89.14437167881367	108.08310816517772	102.77252015600864
TTLL9	175.43870702088736	124.56129297911265	0.0	173.7301258946085	63.49798943456909	62.77188467082243	76.52192588023449	126.17127934045969	97.30679477930583	116.65531782650902	116.45008178607603	66.89460038741491	124.53064081328083	94.30077040134005	81.16858878537914
RBM39	106.80101234288676	111.47283197923217	81.72615567788102	118.24656187267529	99.86784708024472	81.88559104707996	102.90702271158933	103.26584646796108	93.8271308204496	104.79481986650121	107.9809116175931	87.2242685159057	92.14272206870774	103.77084722904281	104.08643070224943
COX4I2	80.20747526455396	125.57154359710525	94.22098113834082	135.7247464892043	74.09325902528754	90.18199448550816	14.820520651676564	182.88973576506973	102.2897435832537	109.0356733601199	87.24975818506903	103.71456845481106	83.7200768397999	116.93194230739996	99.34798085280015
ZNF341	122.2639130699648	81.34465741246818	96.39142951756703	99.5053206833718	90.12953983070913	110.36513948591906	86.40184794259584	100.18201562249345	113.41613643491073	112.10584779282055	115.54367077398595	72.3504814331935	104.41923429669815	123.78232403431242	71.79844166898941
GGT7	253.53525803527498	28.24304095789817	18.221701006826812	110.56222028656353	93.80325108947336	95.63452862396308	73.42008090634944	79.37064470519142	147.20927438845914	83.6350821528314	87.48181795881708	128.88309988835152	66.64291922199644	91.2081928556415	142.14888792236204
ACSS2	117.36949345038126	122.67756466126656	59.952941888352186	98.56582018202768	98.67709646019672	102.75708335777556	98.53945375752969	93.08210370831392	108.37844253415638	92.47713061163371	96.82414500778748	110.69872438057882	83.88663414533733	110.01543414196885	106.09793171269384
EDA2R	131.73833260561176	38.22951693904955	130.0321504553387	214.72566237222367	48.07270440169527	37.20163322608098	78.29933039648432	143.8383221409056	77.86234746261003	123.66803003348402	131.08785385281007	45.24411611370587	40.340944705747724	201.26307339040665	58.39598190384564
ARHGEF9	73.12427291570992	116.43994011857437	110.43578696571569	87.60194713263503	94.96122933938533	117.43682352797966	78.9204235100925	102.13070902566994	118.94886746423758	102.68733863165953	100.75168433906572	96.56097702927474	65.54399763488932	107.4821888690532	126.97381349605747
C1QL1	0.0	300.0	0.0	98.00692235087608	200.48650051445628	1.506577134667594	102.23116057859663	92.84990861655054	104.91893080485283	119.33206842089336	84.35637379924023	96.31155777986642	143.80722975060175	72.98464358591568	83.20812666348256
GFAP	100.67588080987608	87.33793274858128	111.98618644154269	72.89227883033747	187.0893409157082	40.01838025395437	78.72742842827519	121.53414120166988	99.73843037005491	98.88615780846821	108.30580245901709	92.80803973251469	130.67231318175098	109.21818092387751	60.109505894371495
PYY	61.346491216103786	43.02369837636382	195.6298104075324	23.192080930287208	276.8079190697128	0.0	0.0	196.3055499139712	103.69445008602884	34.16316435252822	144.22796524839475	121.60887039907699	51.00714540555321	174.4320179858675	74.5608366085793
HIGD1B	121.17618250875286	128.820555279678	50.00326221156916	264.67555694382156	35.324443056178474	0.0	123.23824121070903	92.69887825767053	84.06288053162045	131.04402775218261	87.50095916232738	81.45501308548995	156.23016579322237	101.19501721802303	42.574816988754634
ATP6V1E1	97.20605322745935	109.87067564890857	92.92327112363205	86.17630921094471	86.36815507922944	127.45553570982584	96.52809164317804	83.06846303886248	120.40344531795948	107.82907635448409	94.97324643293564	97.19767721258027	91.24562318501434	94.67455927544114	114.07981753954456
ZNF428	147.57719185352556	66.52154120720837	85.90126693926608	117.91428682816057	78.83273548081317	103.25297769102629	117.05497945940427	67.48439116780969	115.46062937278604	102.07727943038911	70.0013834501362	127.92133711947464	122.14872652116921	80.7176932681516	97.13358021067924
CCL25	0.0	0.0	300.0	0.0	0.0	300.0	0.0	10.228803879160465	289.77119612083953	0.0	18.440905703177865	281.5590942968221	0.0	0.0	300.0
COX4I1	106.44018344510064	74.41584620514145	119.14397034975795	98.58877053428215	78.65262707119247	122.75860239452538	121.33896811303788	72.67872720875879	105.98230467820335	101.62839541808462	77.05883618943444	121.31276839248095	119.55548928018227	88.05061736853628	92.39389335128142
EMC8	68.21992742324015	82.32108811575368	149.45898446100617	95.95374413186508	98.78071649732225	105.26553937081265	96.6628853981662	87.89557071593762	115.44154388589614	102.13610565801731	95.35824042286013	102.50565391912257	98.44322312277598	110.24548926068982	91.3112876165342
GSE1	78.83848674652712	119.86076221721204	101.30075103626088	132.382366658708	87.81859425967046	79.79903908162154	91.75752554925648	92.48051353583348	115.76196091491	112.64693095550282	87.89720356594314	99.45586547855405	94.945596919186	94.63764557022064	110.41675751059337
GINS2	120.12740704707944	164.6519993186297	15.22059363429086	203.8966743481029	85.00655037840666	11.096775273490405	47.92619183835034	152.9572554011055	99.11655276054414	49.81019559398972	225.133687575759	25.056116830251295	55.76432533963819	209.29336445925162	34.94231020111021
CHMP1A	139.34370347058845	73.82455495373776	86.83174157567373	94.46202087740362	86.13510210693629	119.40287701566012	106.11393766444148	75.62344945595181	118.26261287960669	96.02739406426049	89.25673141290127	114.71587452283825	107.09919454253911	86.16740080900142	106.73340464845948
SH3BGRL	136.92596754763383	97.8398981267247	65.2341343256415	112.51269641562882	112.50852418246077	74.97877940191037	76.39961368308212	148.1951489988697	75.40523731804818	125.64163760958115	121.22847443434259	53.12988795607624	112.31883031525507	121.01061946150533	66.67055022323957
COX7B	118.7908838565585	122.61512694310579	58.593989200335706	115.72191463108072	112.11430409589948	72.16378127301975	118.94069624488215	99.05846924525116	82.00083450986669	113.56634821357352	105.93553675808225	80.4981150283443	120.26199278459453	113.36871137814938	66.36929583725608
SLC34A1	0.0	56.43669617950107	243.5633038204989	29.33823947814917	85.10336136952304	185.55839915232778	0.0	14.007485069034994	285.992514930965	23.71784183857293	0.0	276.28215816142705	0.0	300.0	0.0
F12	69.99517157175573	230.00482842824422	0.0	36.91807994251395	120.33068809545269	142.75123196203333	274.8571606729615	25.142839327038473	0.0	126.70205843547215	106.57841856952446	66.71952299500337	99.60661022475227	156.60125809470077	43.79213168054693
PRR7	182.25675789414618	60.07150672633159	57.671735379522225	179.9000150960734	113.24567677647563	6.854308127450953	117.66152223861337	83.62174611080425	98.71673165058242	92.31620090788256	69.3537280996841	138.33007099243332	118.39339760116579	108.4332847588088	73.1733176400254
NFATC1	79.93677502690784	103.93221478483841	116.13101018825375	79.23091317241229	87.37084818079583	133.39823864679187	79.65606874277769	88.35298327543778	131.99094798178453	119.45342723347501	76.1050317740997	104.44154099242526	104.39899209021708	59.01757060433037	136.58343730545252
IDO1	26.26543005626263	256.7815881614026	16.952981782334668	100.14374021600021	59.715414600079505	140.1408451839203	0.0	48.350595425439465	251.64940457456052	0.0	0.0	300.0	0.0	70.46181629353576	229.53818370646422
CAP1	111.52847705146232	89.65625325528703	98.81526969325068	80.05626442416296	125.08862345453318	94.85511212130388	78.87240817671065	109.71423604121296	111.41335578207638	105.4554802236568	102.16942252060907	92.37509725573412	85.67018320960594	105.94543624866975	108.3843805417243
PPT1	93.68939353225956	103.22678545540285	103.08382101233764	88.9523056065886	100.7933683520519	110.25432604135955	96.02692064510447	107.43769105129859	96.53538830359696	96.9508839474958	112.74159647614479	90.30751957635943	68.67983219428508	95.91775414647007	135.40241365924487
RAB11FIP4	41.37915415611521	39.04411841684295	219.57672742704185	81.13114731745898	131.08648320708468	87.7823694754563	111.8147204803904	97.93839406290672	90.24688545670288	88.31840305664296	89.71851213409309	121.96308480926396	76.42270043759278	98.62936233400664	124.94793722840059
RLIM	91.4243395283206	159.14264863943012	49.43301183224923	92.5879426486462	125.41925941315772	81.99279793819608	74.23598386571084	139.83094613170033	85.93307000258882	88.36961218212895	142.57789548074172	69.05249233712935	75.21956219381948	101.65712087421346	123.12331693196708
ABCB7	90.04043111925735	86.96478645375883	122.99478242698379	92.80144361575508	79.72522397063311	127.47333241361179	82.35724433024116	99.17981095216597	118.46294471759285	90.05358742735419	98.85809985807806	111.08831271456776	66.46525667522445	88.58653764763014	144.94820567714538
TRAF3	81.27176809129409	103.66538153880025	115.06285036990562	81.88365634960309	149.9407329921603	68.17561065823655	87.08688952437673	73.55260702341411	139.36050345220914	110.02011785425833	103.76035529762666	86.21952684811502	80.25441134184003	107.78955769934456	111.9560309588154
HAUS8	103.17563947863218	83.50226321838062	113.32209730298722	86.85810191926761	124.14979301594794	88.99210506478444	71.81333150863665	77.38273741683412	150.80393107452917	67.99419172554738	113.74841405814789	118.2573942163047	50.77898031567071	134.5287777137805	114.69224197054886
