	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
OR6B3	0.0	27.83612217563479	272.1638778243652
ERN1	52.38653484814988	95.88429593742977	151.72916921442038
GPR35	64.74912382105809	231.00198022902964	4.248895949912309
CSRNP3	58.24172187709187	140.09964171598094	101.65863640692724
SUZ12	149.16442955958752	49.58628924991803	101.24928119049447
NSUN3	70.49502918333363	172.9845752630503	56.52039555361611
KCTD12	61.962882430435485	94.07654136323114	143.96057620633343
RPP25	111.29995889560549	78.23324967733896	110.46679142705548
THBD	140.53838342582426	159.46161657417576	0.0
GP5	0.0	0.0	300.0
COX5A	110.08313856847232	109.77268162410955	80.14417980741811
FAM132B	109.73371433756188	147.21097994617264	43.055305716265494
ZHX2	79.75437150410369	165.27261806242294	54.97301043347341
CPN2	0.0	0.0	300.0
GDPD4	0.0	210.51304594146893	89.48695405853108
RIIAD1	152.9348949889055	0.0	147.06510501109443
MPI	73.18994185498043	132.83878517080217	93.9712729742174
TMEM52	105.00530672864564	160.47812786135344	34.51656541000097
EFCAB13	228.3277448215036	17.293585683772136	54.3786694947244
MSC	0.0	0.0	300.0
FAM101A	166.91072825601043	71.01047851346041	62.078793230529115
EXOSC4	76.39687904372572	106.49474196288091	117.10837899339342
DPY19L3	94.8143471640152	121.15432738307416	84.03132545291065
PFAS	75.81398313863613	72.07497269492265	152.11104416644125
HYI	93.3193225212668	101.45794529999297	105.22273217874027
C17orf62	88.47086346200783	94.80531465638272	116.72382188160945
GAK	113.81373679412063	89.04946056041744	97.13680264546196
TUFM	101.46249772586009	104.20595844480106	94.33154382933884
ERICH3	58.493907093625154	110.48414507079139	131.02194783558343
CTC1	100.99801459070655	111.15446762968944	87.84751777960402
SEPW1	142.64873922594964	157.35126077405036	0.0
EIF3K	117.1792394682568	70.36395244125984	112.45680809048335
SNX18	78.86282700590907	117.50570989182991	103.63146310226097
EXD1	219.01944257637865	0.0	80.98055742362135
AURKB	19.48153431380905	73.41523949019766	207.1032261959933
C3orf38	81.82164261798945	127.7032301881397	90.47512719387086
TMEM107	101.08053507607049	53.845678755676204	145.0737861682533
EXOC3L1	65.79039645587437	152.2705915637356	81.93901198039003
RCC2	96.03427837188428	100.2054923464897	103.76022928162601
IGSF22	68.72264162036481	137.88324263266406	93.39411574697117
DPM3	82.04164393749375	84.62034534310673	133.33801071939953
CYC1	87.1720305547125	83.06961156872886	129.7583578765586
PER1	100.75957088230767	110.77907982892911	88.46134928876322
HTR1F	0.0	25.099059908592558	274.90094009140745
TMTC2	50.97319713370939	134.88960969660008	114.13719316969049
HES7	80.88881437765248	69.19213325049786	149.9190523718497
FARSA	124.04701832933777	87.60800824364179	88.3449734270204
SPTY2D1	83.05812278859399	119.58220889481316	97.35966831659285
C10orf67	0.0	300.0	0.0
SAMD4B	81.87085242331477	114.10877396380306	104.02037361288214
EDC3	95.01988908106031	97.361843301017	107.6182676179227
TCAIM	88.72354259400986	79.12438468588772	132.1520727201024
FUCA1	74.15486099400698	79.25004215747761	146.5950968485154
PXT1	300.0	0.0	0.0
GGN	158.93638410976465	55.12596628965586	85.93764960057945
TMEM125	36.76177445065411	78.89730545533573	184.34092009401013
CALR	82.62575278282124	95.09323029908367	122.28101691809508
MAGED1	106.75122650616716	101.96486020955449	91.28391328427834
RP11-111M22.2	84.53740377481516	128.107814366963	87.35478185822187
LDLRAD3	122.39267560338956	104.70282503305977	72.90449936355068
CDH4	46.4792276602959	182.90687627225617	70.6138960674479
SMCO3	224.83249008614797	0.0	75.16750991385204
RAD23A	98.95543669205861	93.38429336742612	107.66026994051524
GADD45GIP1	103.469131220048	77.75152271890302	118.77934606104901
TMEM151A	80.19278464610083	103.09802436209583	116.70919099180328
PTPN11	135.450704867376	5.735518827308607	158.81377630531537
NSUN7	23.881673874448907	106.86578684558296	169.25253927996815
WSCD1	82.25160861374216	91.12913788001086	126.61925350624695
RAB39A	112.55396719896493	92.87157347418196	94.57445932685307
CLK3	103.34673584929459	88.5599200469785	108.09334410372686
HLA-DQB1	47.46302974690781	129.59567868113405	122.94129157195816
GATA2	72.15113694252359	136.39675584032466	91.45210721715178
ARID3B	105.93152654101145	74.87826675247143	119.19020670651712
PACS2	109.51298342707538	93.09617068571188	97.39084588721272
ELMOD2	81.43429748606174	105.2473805323532	113.31832198158503
EGR3	187.56036205625668	23.77329114438333	88.66634679936001
C1orf101	75.41231438455142	184.73600292470883	39.851682690739736
GPC5	79.46939027110747	158.77796219602664	61.752647532865936
VWA1	35.452758417654536	67.98251415883297	196.5647274235125
GEMIN4	93.82422432437784	107.71932193811192	98.45645373751026
KLHL28	65.5033035552169	107.64564702188444	126.85104942289868
MKRN3	52.84388015986653	72.03954822215037	175.11657161798308
ZBTB18	83.36310995504851	148.50592985759238	68.13096018735915
C14orf28	114.75870586442892	81.32309467038486	103.9181994651863
SLC17A8	6.975339441043869	209.55904480075048	83.46561575820562
SHARPIN	83.70599354702071	90.84968542355185	125.44432102942747
LBX2	133.03025068051193	20.604593397050106	146.365155922438
DNHD1	78.74188662060402	204.50506358164006	16.75304979775588
HTR1D	124.64715309109191	0.0	175.35284690890808
GCC1	74.42886795483149	94.23963759997356	131.33149444519495
LSMEM2	151.76683049339837	94.21989792557493	54.0132715810267
CIITA	54.45572406703708	143.5095853907088	102.03469054225415
ZFPM1	78.85603179831129	49.38218605904546	171.76178214264328
ALOX15B	0.0	300.0	0.0
PLD6	181.26367750088409	66.59210719644138	52.14421530267451
GRM8	33.968190033186715	105.10610068316166	160.92570928365163
CDC42EP4	112.95781535025388	120.6202880595335	66.4218965902126
ZBTB42	62.42919745327544	175.89582991586337	61.67497263086118
MAF1	101.97085066420306	100.87212463125961	97.15702470453732
TPPP2	51.36540402689946	248.6345959731005	0.0
FCER1A	70.73895756867886	162.02962077664563	67.23142165467553
RPRML	142.60991489733942	148.53131053098565	8.858774571674935
KIAA1875	55.27292274509848	164.810086374354	79.91699088054753
PCED1B	41.33774250284095	113.6479742302478	145.01428326691124
PIPOX	43.214202701735246	128.10259732260235	128.68319997566235
FOXS1	57.6069280055392	99.43684868067855	142.95622331378223
CDH5	83.29188026707669	117.4727862525773	99.23533348034607
LRRC3B	106.58988288488776	89.58986312652218	103.82025398859007
MROH1	89.36096210066111	94.13581046032313	116.50322743901572
NKPD1	30.056046536403358	81.32048960146366	188.62346386213295
GIPC3	78.37201261612464	147.96029755694695	73.66768982692838
ABCA13	27.686793724420617	137.82433503506556	134.48887124051382
PDXDC1	122.94430290492313	111.93544910896622	65.12024798611064
ZNF154	83.82467426297951	180.74424196129937	35.43108377572113
R3HDM2	107.20677661040918	114.03304026112228	78.7601831284685
NRXN1	84.04323946798601	112.88694232054044	103.06981821147356
SEPHS2	91.99060050196056	121.7670677102676	86.24233178777186
GPBAR1	2.3157156750978536	31.02380195637837	266.6604823685238
ZNF784	300.0	0.0	0.0
C14orf119	115.31192478173269	106.62240967092009	78.06566554734722
BBS10	72.98034098792984	136.89633674523557	90.12332226683456
PUF60	87.00189313726324	88.29326921508219	124.70483764765461
SSC5D	71.01757101451287	172.28202083378346	56.700408151703655
DCTPP1	95.78183790814036	111.89837369137008	92.31978840048954
ZNF771	97.3186157635287	77.35089195375544	125.3304922827159
TSHZ1	81.25849752365876	112.10089898596031	106.64060349038094
PSTK	78.65947665802756	97.33894334595412	124.00157999601828
SOCS4	76.22821800092022	141.4615949315822	82.31018706749755
OR1E1	0.0	300.0	0.0
ZNF48	81.0356482598245	81.97539292157967	136.98895881859582
C3orf80	38.887159881867674	43.66309526435094	217.44974485378137
TMEM150B	100.22950059514868	102.77950319531274	96.99099620953857
TMEM86B	151.17282047900412	76.36150893513003	72.46567058586582
SEPT1	144.4573535479808	107.87321163067057	47.66943482134863
TRNAU1AP	123.20519141421656	85.76319355640169	91.03161502938171
EXOC3	95.46612162912194	94.03754768344359	110.49633068743444
TDRD6	148.9737148591718	107.81021048326691	43.21607465756125
LYNX1	76.56145500419116	85.09568224255162	138.34286275325724
TH	168.90480211509885	0.0	131.09519788490113
MED14	87.4167624786151	136.24253740718504	76.34070011419986
TDRP	76.6747988516762	136.3138617346562	87.01133941366757
RCC1	80.61589017857189	93.91644823454935	125.46766158687876
MYLPF	0.0	0.0	300.0
F2	23.58349784793545	137.73495868358162	138.68154346848294
PRKRA	27.229048446231747	146.77465665422457	125.99629489954371
ZNRF2	97.04345673365789	128.76071828848256	74.19582497785957
RRH	102.3994879386001	4.431189961177058	193.16932210022284
SLC9A4	0.0	94.06220918344822	205.9377908165518
ZNF816	167.62000155522117	105.40267365742002	26.977324787358782
FGD6	78.22914049700826	89.76136809961395	132.0094914033778
PLD5	54.23974853062984	127.25446813574901	118.50578333362117
PNPLA1	0.0	300.0	0.0
CCDC43	92.2814744109629	107.58811349171225	100.13041209732485
C17orf104	87.1402759380627	165.78001967233538	47.079704389601886
HCLS1	45.91055048412361	150.35773391337693	103.73171560249943
MTURN	103.71730322520163	127.966109256326	68.31658751847232
ZNF609	68.98112146247144	106.73881821798304	124.28006031954557
PAK2	106.42816410387694	101.73437211232216	91.8374637838009
CCDC66	83.92042048665306	89.31411910399275	126.76546040935418
MCFD2	93.99054521846331	80.72834099038678	125.28111379114983
HARBI1	41.98104829567659	96.03516368877372	161.98378801554972
SERTM1	0.0	22.182741662386526	277.81725833761345
HMHA1	54.01636475640351	80.1785213688186	165.80511387477793
GLIPR1L2	67.59472500127728	232.40527499872275	0.0
FAM73A	76.47869521349138	105.64892284152518	117.87238194498342
KCNE1	134.91919658486785	165.08080341513215	0.0
NRIP1	83.94738506093259	134.36922672399658	81.68338821507078
ZSCAN4	40.732508657087706	57.15838253881547	202.10910880409685
RNF182	82.2100489951708	65.98753735292794	151.80241365190133
HIST1H2AC	32.84728688128352	95.15223053320557	172.0004825855109
SKIDA1	110.88383440869565	78.80889584178826	110.30726974951612
HIST1H2BC	60.57566237651979	205.27394651127645	34.15039111220367
MB21D2	60.78657523390301	149.37595460373498	89.837470162362
SSTR2	157.31729331010024	6.658624477493652	136.02408221240609
PCGF5	64.42956794269085	159.0235057085292	76.54692634877995
PRF1	126.77388947350694	127.55839059251014	45.66771993398296
MAB21L1	103.31887928643526	90.10292884163252	106.57819187193228
YOD1	77.807068662262	109.29841938487061	112.89451195286735
TMEM64	67.29350027266887	101.51092026812812	131.195579459203
SHISA2	59.29945829671698	133.33532810430086	107.3652135989822
S1PR5	63.641231855283934	75.73947187619625	160.61929626851986
GPR157	0.0	180.85896740264616	119.14103259735383
CHST13	0.0	300.0	0.0
SLC36A4	93.8556870184695	93.51560161284081	112.62871136868968
ZDHHC20	54.621641705046244	160.70332055359054	84.67503774136321
OR51E1	5.643394322880567	273.4720942110296	20.88451146608983
ARSJ	112.82294206046386	135.33630795335137	51.84074998618474
MAP3K15	145.13473505873395	117.71126545212825	37.15399948913781
PPA1	117.35075528566222	113.20544991382124	69.44379480051654
HOXC10	0.0	0.0	300.0
PSMG4	94.90102178220525	91.73593748133332	113.36304073646144
MAP6D1	127.54472348566732	102.41198296092566	70.043293553407
CXCR2	47.96166860066958	74.58819826410496	177.45013313522543
GREM2	18.841045396829905	45.65677432438602	235.5021802787841
C11orf42	89.8251123750245	85.98898649402813	124.1859011309474
SSR4	86.04774812368213	111.66724498718771	102.28500688913019
CAPS2	138.4491066561073	115.59341696331103	45.95747638058177
CUEDC1	83.02946866665262	116.74446875293604	100.22606258041135
SCRIB	98.23765161293795	94.87615185033577	106.88619653672626
KCTD2	102.56365638461371	131.87825429137212	65.55808932401419
D2HGDH	46.15096987842128	76.67199661733858	177.17703350424014
OXTR	99.954461712289	158.63468831569645	41.41084997201458
CMTR2	69.3864077557908	114.77543323929179	115.8381590049174
FAM83H	38.124245590529924	150.41616803116753	111.45958637830256
PITPNB	77.56138985813796	110.54158371517944	111.8970264266826
TCEAL8	186.4101269848872	0.0	113.58987301511279
LRRC57	98.89539165754276	95.30425560950609	105.80035273295114
MRPL14	117.33215374194137	119.42262348266568	63.24522277539296
GPR137C	109.90008765615423	110.37490547845621	79.72500686538957
BBS12	40.281593351736326	174.47757877671074	85.24082787155291
ZFP82	68.4240100583695	92.5573346544416	139.0186552871889
LSMEM1	146.55318092477546	148.22236468271467	5.224454392509969
NQO1	88.13167976389018	96.240634899996	115.6276853361138
AEN	78.28440706232325	108.18408613628299	113.53150680139379
FKRP	41.50802103128504	95.83859898872556	162.6533799799894
RPH3AL	211.41423710099363	47.471641499440324	41.11412139956607
SLC25A42	77.49093478305221	79.18291175734747	143.32615345960033
METTL23	78.9825559787066	103.25652143323984	117.76092258805355
SLC26A11	41.58812989544131	180.61562392240796	77.79624618215072
HIGD1A	179.29244354653287	6.203083664783945	114.50447278868323
MAPK15	0.0	300.0	0.0
EHMT1	84.26068399545002	117.48992691849271	98.24938908605728
ZNF707	68.52738553534505	119.75247694783863	111.72013751681635
MUC16	0.0	0.0	300.0
NPM1	291.2608655519407	1.4418705960964584	7.297263851962832
DHTKD1	82.19913153858454	116.8000207244444	101.00084773697108
PENK	47.44280765244866	35.56302632624319	216.99416602130816
HIST3H2A	61.727974014609735	105.19044460260783	133.08158138278247
ZNF746	95.47368297722336	102.79008987990206	101.7362271428746
POLR2A	103.04587199192797	110.22285941817343	86.73126858989866
TMEM132C	59.221788479240786	120.06670743057552	120.71150409018368
SLC25A41	115.36871729905404	114.14146464056279	70.48981806038316
TMEM136	97.48080491099884	128.08515234229674	74.4340427467044
FRAT2	83.43195832995663	68.73825819808005	147.82978347196334
TMEM102	48.77060299209647	119.71543332312302	131.51396368478052
TMEM132E	148.69554057249553	110.65679671543445	40.64766271206999
ZNF322	18.89045742492752	128.8080826516809	152.30145992339152
NME9	124.20898658441246	100.79876954713151	74.99224386845601
SPEM1	15.350865175793482	32.21901831416257	252.4301165100439
HEPHL1	186.94978236764922	0.0	113.05021763235077
CCDC108	54.73178753986896	106.21083283860028	139.05737962153069
SYNE4	225.81622621497166	58.22084188367589	15.962931901352425
OGFOD3	92.2184399971144	131.907952682854	75.87360732003161
AATK	95.92972598608144	86.24638353012142	117.82389048379711
DDN	14.560842218902694	23.32140801482684	262.1177497662705
ZNF467	179.24697682934942	90.80951576799686	29.943507402653758
SOX2	62.99568797491969	113.04833893498294	123.95597309009736
TMEM45A	125.98902110487813	107.94362787208844	66.0673510230334
RAP2B	62.07556107150559	132.7585696168294	105.16586931166498
ZBTB2	111.46305532687084	113.70180684385961	74.83513782926951
RNF135	52.63155487731762	109.82445072041338	137.54399440226896
ACBD4	118.97686437028302	105.58082644394709	75.44230918576986
SGSH	23.682310651829905	206.09016651752387	70.22752283064624
MAB21L2	130.53705803461725	13.635531674433537	155.82741029094927
FANCB	106.85854566844128	53.78803899923811	139.35341533232054
SETD2	105.43275282343592	107.82932351616144	86.73792366040266
TMIE	80.61626684688943	149.22314088851564	70.1605922645949
MEX3D	98.87262699914848	84.66681034119364	116.46056265965787
MRPS23	88.26659547306967	99.71116176110763	112.02224276582268
TNFSF15	0.0	0.0	300.0
ZFP41	71.67181492764475	109.51729485496709	118.81089021738822
PLAG1	47.1777444800539	110.04298942965067	142.77926609029544
YIPF6	68.10980363058857	134.6365282892839	97.25366808012753
ZBTB20	108.68935435337217	117.14193236082946	74.16871328579838
C3orf58	73.66589202628563	103.07054203704902	123.26356593666532
C5orf30	71.58194677019377	114.91192132830209	113.50613190150413
AMIGO1	75.35969854969704	109.95316461305744	114.68713683724556
GPR3	125.4947600588307	50.21378653547338	124.29145340569593
SIAH2	99.95301242890913	101.99313002026629	98.05385755082455
COPG1	115.79318373426713	103.88879890129354	80.3180173644393
BAI1	101.98501636325912	80.16601734828849	117.84896628845239
OR6S1	0.0	18.28750043665306	281.71249956334685
SLC9A9	44.34582596722649	133.95171091997008	121.70246311280344
LSM10	97.23800264703608	73.32135565899158	129.44064169397237
RELL1	95.14214697282436	100.78127133924374	104.07658168793186
RFX7	71.92119643118723	125.66950685758391	102.40929671122892
SLC35C1	80.1008247990874	66.12946846281032	153.76970673810223
TIGIT	0.0	300.0	0.0
RNF41	107.66157818042149	111.62856838138575	80.70985343819277
SLC2A4	85.7633376337929	76.16094585321113	138.07571651299594
IBA57	28.130316551796682	43.453735513894735	228.41594793430863
CLDN7	78.28324643305874	94.59789939565157	127.1188541712897
ZNF329	106.65862283331636	126.11261045870414	67.22876670797953
C5orf24	76.45285802271238	109.0353135855648	114.51182839172284
COA4	112.9725938984556	103.82915484566382	83.19825125588056
PRKAG1	97.57236326734319	91.8369050450937	110.59073168756308
GINS3	116.12099817312011	110.562772701349	73.31622912553092
CCDC149	50.13794959816762	52.15816402300754	197.70388637882485
MRPS11	109.02574379017915	93.91822932094009	97.05602688888078
SNRPE	93.96687895963119	63.88491836798319	142.14820267238562
