	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
OGFOD2	109.78217351668542	65.95942520339723	124.25840127991741
CDK2AP1	81.22157208971846	63.11379422605459	155.66463368422697
OAS3	83.7022139516399	139.1601558559169	77.13763019244321
OAS2	115.96059065674271	137.2734792361424	46.7659301071149
ART4	179.40009804798905	29.30691355046553	91.29298840154541
MGP	142.319934891983	60.13581537131558	97.54424973670139
RASAL1	93.4131113986972	66.32313365352857	140.26375494777426
ARHGDIB	122.25107722075018	94.28627375942533	83.46264901982448
GTF2H3	97.72627524758673	126.79125567573585	75.48246907667746
EIF2B1	126.37324183086749	70.86871333342467	102.75804483570778
DDX55	141.14179776113897	84.4883650997152	74.36983713914582
SLC38A1	112.57025780296941	157.73994513983055	29.689797057200053
RERGL	119.46753442635136	44.96557943450809	135.56688613914056
ENDOU	234.9316860824345	0.0	65.06831391756539
C12orf49	50.458304400770515	103.44177963359004	146.09991596563944
VDR	41.91887847370064	220.5695398686709	37.511581657628454
FZD10	11.33965358131957	77.63756399911905	211.0227824195614
RFC5	99.77002278877914	142.72534191764458	57.504635293576236
STX2	56.543312173977455	165.6613584801884	77.79532934583412
GPR133	81.91466794797783	108.08885148521523	109.99648056680688
COPZ1	130.56394773630277	78.88152727433464	90.55452498936259
TBC1D30	57.641702599185784	186.67706019801025	55.68123720280392
CAND1	59.65662961722268	116.78148081877806	123.56188956399924
RAB5B	74.58090941993804	146.81628644415966	78.60280413590232
MDM1	105.76503966991211	131.63164695137033	62.60331337871759
NUP107	105.34834741535812	124.01872420769145	70.63292837695047
CNOT2	89.43418478037897	118.05198870185143	92.51382651776959
TIMELESS	91.45046429420663	154.7216847912373	53.82785091455613
CPSF6	77.07695104491862	123.79773205996972	99.12531689511167
KRR1	68.41950447341276	120.64291719770306	110.9375783288842
MRPL51	109.14410068995888	108.79571166251904	82.06018764752201
GAPDH	101.43932091805186	83.17837722329318	115.38230185865497
NOP2	77.05785705443408	112.55684149470355	110.38530145086234
CHD4	71.17628545256835	133.01042302656498	95.81329152086664
ACRBP	11.313425879042475	286.0795697591861	2.607004361771428
UHRF1BP1L	57.18216489385054	198.0464387536797	44.771396352469814
COPS7A	81.28324959022325	99.71223790635122	119.0045125034255
ING4	110.25834431112145	124.85110916893476	64.89054651994384
GNB3	56.681905168201205	36.71200177808064	206.60609305371818
CDCA3	193.10294364385447	106.89705635614548	0.0
CHPT1	82.73844914168377	142.55045824546264	74.71109261285355
USP5	68.86828995970956	115.8758465447888	115.25586349550163
TPI1	62.49887409463963	61.27736357593248	176.2237623294279
GNPTAB	64.19279931119269	171.95536434676066	63.85183634204665
SPSB2	139.22605806633484	65.34984696851149	95.4240949651536
ENO2	47.05048529757986	161.90242885449305	91.04708584792708
ATN1	77.36698434156773	124.68773522563824	97.945280432794
C12orf57	97.80684277027794	112.8784201967301	89.31473703299199
PTPN6	152.5648380291707	58.09956433334305	89.33559763748627
LPCAT3	75.7102026870346	161.7381384727045	62.55165884026093
NT5DC3	22.457147163666043	246.05495277827404	31.48790005805992
SUDS3	53.64523201872083	63.57563207653665	182.77913590474247
GOLT1B	76.02375108116465	139.78044168364195	84.19580723519337
GYS2	247.85031265967544	52.14968734032458	0.0
LDHB	187.86124819303447	105.07673307534453	7.062018731620909
PRKAB1	93.78789218905744	155.04801585285304	51.164091958089564
CMAS	60.85066727225895	90.61282495797582	148.53650776976522
HCFC2	59.41779260646158	130.97878899531227	109.60341839822615
ST8SIA1	165.7663157421522	94.94640091218575	39.287283345662
CLEC4A	126.96185209992088	60.39277161611577	112.64537628396336
C2CD5	87.22373782430411	122.60411563780511	90.17214653789077
RAB35	86.62431632033159	123.76343933307017	89.61224434659825
PHC1	15.366432641160143	158.61438401762382	126.01918334121609
COX6A1	111.60068287131128	122.8834175813015	65.51589954738719
AL021546.6	99.76734286417957	137.87717188172962	62.35548525409077
RFX4	204.05611344505652	40.96353486732373	54.980351687619766
RIC8B	78.01257850531182	105.44105689262662	116.54636460206153
SRSF9	115.30134553107362	105.707833790201	78.9908206787254
FGFR1OP2	79.15811090192402	138.26442813684125	82.57746096123475
KLRB1	154.69919163998983	84.16374745666731	61.13706090334282
COL12A1	98.05057571802918	110.99358163250184	90.95584264946899
BTN3A3	58.95265449265358	84.20536089828936	156.84198460905705
TDP2	80.66882459545216	147.31395736253842	72.01721804200939
FRK	252.31726098324398	12.261232809338656	35.42150620741735
DSE	121.13139077944153	71.49260886341146	107.37600035714705
RWDD1	112.67760581078178	99.8226117870606	87.49978240215758
RSPH4A	102.41687322153533	182.40612436095384	15.17700241751091
MAK	170.08985552202185	63.79155504842514	66.11858942955297
PAK1IP1	103.90804536189209	130.65275247924092	65.43920215886689
GCNT2	120.21297982928807	41.06035954413237	138.72666062657956
SMIM8	60.65834804047012	116.85417897734905	122.48747298218083
NEDD9	190.72995248995642	56.33445060013592	52.93559690990766
CEP85L	69.6922755692195	107.57222641735815	122.73549801342234
ADTRP	0.0	21.147697243893987	278.85230275610604
ASF1A	115.14046298997363	97.00328210726627	87.85625490276013
MCM9	75.4550070100883	111.63899510071708	112.90599788919464
FAM184A	92.05225029869676	68.38996726563177	139.55778243567153
RNGTT	63.684278969425655	134.35727952326948	101.95844150730488
MAN1A1	93.75315749042012	103.85218667609463	102.39465583348523
GABRR2	200.60949098894656	99.39050901105344	0.0
SERINC1	74.09162113287103	127.3543358751763	98.55404299195268
HDDC2	136.178808199034	108.93245935683085	54.88873244413518
TPD52L1	88.07322222231686	107.86811875724393	104.05865902043925
HINT3	74.76944890536738	113.68284583470536	111.54770525992728
NCOA7	108.65651264388725	86.17580005657042	105.16768729954231
FAM65B	33.65775760485611	86.98061934310125	179.36162305204263
SASH1	96.61077151244604	144.2128959261367	59.17633256141725
UST	51.77625602016188	72.56326112773559	175.66048285210258
FBXO5	152.6322975258206	71.96175621622164	75.40594625795771
MTRF1L	34.93125016831389	97.28143190127795	167.78731793040816
PPARD	118.12983211486707	99.60737796688784	82.26278991824509
FANCE	130.94285260174067	8.745358748783925	160.31178864947543
SLC26A8	192.81857490602926	52.05495899128672	55.126466102684
MAPK14	70.24749187354288	118.86283924938775	110.88966887706941
KCTD20	67.17170972764521	117.18701846159618	115.64127181075857
STK38	75.8220006574045	129.50489252264487	94.67310681995068
SRSF3	125.56238933225809	113.79109992048701	60.64651074725486
SOD2	14.449207226835052	265.62701375151454	19.923779021650407
MRPL18	130.79532259831305	67.31575199912368	101.88892540256325
MCM3	180.4471536103468	106.90791073022652	12.644935659426674
RNF8	57.055069678994286	95.96602189334894	146.97890842765676
PHACTR1	54.911668515857734	112.06867721178943	133.01965427235285
MDGA1	64.68223810834971	21.620573543149675	213.6971883485006
ICK	64.57944510569428	115.48551024290843	119.93504465139728
FBXO9	72.17373126019227	87.96061547315324	139.8656532666545
CD83	241.40902157382027	9.982998133003845	48.60798029317589
MDN1	113.8378696084552	97.7318891139094	88.43024127763539
GLP1R	300.0	0.0	0.0
SAYSD1	70.03586281377498	127.13435966968176	102.82977751654323
BMP5	88.45584184206206	91.89190396352292	119.65225419441498
BACH2	69.72881803657283	156.74186133988525	73.52932062354189
RBM24	93.89335985838969	134.79975224295535	71.30688789865499
CAP2	80.1152481155037	108.47581140375986	111.40894048073645
ZNF451	85.49988101307903	139.43333074523935	75.06678824168165
BAG2	75.14210328502169	131.73393322570277	93.12396348927557
RAB23	57.02322957117482	117.63262047189815	125.34414995692697
TSPO2	0.0	300.0	0.0
FHL5	170.8531796705599	63.46116849564534	65.68565183379476
FBXL4	39.70454808319068	90.38094668163367	169.91450523517565
CCNC	69.69745355712777	148.33055284919374	81.97199359367848
E2F3	27.42975251426482	158.86479889142157	113.7054485943136
ASCC3	42.213382598559065	173.8432314248813	83.94338597655963
BVES	44.6536433563504	152.35423622967767	102.99212041397192
COL9A1	63.342733056132374	44.97329586659991	191.6839710772677
MED23	67.26777746813235	109.70036143756391	123.03186109430374
WASF1	108.41621065612159	129.50305472719398	62.08073461668435
GPLD1	85.48374399125606	68.08250712534834	146.43374888339565
ALDH5A1	97.12381139837612	135.46294889549566	67.4132397061282
AIM1	97.94482912674748	80.90973763804716	121.14543323520533
VNN1	137.97427734489332	43.71541396623394	118.31030868887271
ACOT13	73.229104713205	114.63810084302175	112.1327944437732
SMAP1	83.86042688948055	159.63130368624562	56.50826942427376
RPS12	159.09846755148206	137.22795231965299	3.6735801288650034
C6orf62	55.08098365552464	103.73201197935302	141.18700436512236
B3GAT2	131.21313123528756	131.66656157755108	37.12030718716138
GMNN	137.81342582976487	33.012875909622565	129.17369826061253
EYA4	52.42116218593878	175.24285962317862	72.33597819088257
SOBP	77.75902665221447	120.90212519639157	101.33884815139396
NR2E1	131.8366073772551	72.66810820576372	95.4952844169812
SNX3	101.26940175768893	107.10282433613278	91.62777390617828
HBS1L	52.044287045804474	112.5138813806884	135.44183157350716
TRIM38	75.252128565322	43.19146653696488	181.55640489771312
PEX7	83.69410541615815	92.01045550824139	124.29543907560043
ZBTB24	55.23957833544223	157.1320366922699	87.6283849722879
FIG4	75.21620504144332	158.8573092516458	65.92648570691087
PERP	256.910275201984	5.344484196809339	37.74524060120661
KIAA1244	149.5052760474339	76.91634076137063	73.57838319119551
SLC16A10	55.690162423987154	176.12125200726564	68.1885855687472
HECA	26.193281514876137	109.5549907741012	164.25172771102268
GPR126	39.85376707887639	50.58187820351083	209.5643547176128
PHACTR2	49.53606048920412	150.96952860762352	99.49441090317244
EPM2A	96.84685654104757	114.92113129466487	88.23201216428754
SLC39A7	0.0	136.3154658753985	163.6845341246015
SLC22A2	10.07832421990215	23.035830204733003	266.88584557536484
PHF1	0.0	159.06946488345318	140.93053511654682
CUTA	0.0	213.3768105452436	86.62318945475644
PACRG	165.59422305748782	33.849578968164764	100.55619797434746
QKI	73.28387407990728	139.15701201836828	87.55911390172444
PDE10A	141.69277717928082	107.77261519478445	50.53460762593479
MDFI	246.51618081562106	47.67807716951162	5.805742014867363
TFEB	100.054472173712	109.09182036681781	90.8537074594702
SMOC2	132.33991219971657	123.91831104575697	43.74177675452648
CCND3	125.91996854097425	88.93572452178121	85.14430693724454
BYSL	100.76993741313424	116.88524580650595	82.34481678035985
FAM120B	73.99048746429814	136.30198008951044	89.7075324461914
TBP	97.39795965611884	133.4373895276728	69.16465081620835
GUCA1B	93.12326379829936	139.87101797932303	67.00571822237758
PRPH2	297.3260505808843	2.673949419115669	0.0
GLTSCR1L	73.95970443702173	133.98480709575728	92.05548846722095
PPP2R5D	94.15568266171825	114.79168164807518	91.05263569020659
MRPL2	121.40560515760346	101.87018736337026	76.72420747902629
PTK7	87.29304307786055	112.68217103597722	100.02478588616222
SRF	93.59845531808199	131.05534767674305	75.346197005175
CUL9	76.40079207816332	91.98041112816881	131.6187967936679
DNPH1	135.8661289459841	163.0506768780322	1.0831941759837227
DUSP22	57.52314295776553	145.33814425705305	97.13871278518148
EXOC2	32.15931370814193	44.32490332505197	223.51578296680609
COX7A2	189.42289165538534	110.43336543754201	0.14374290707269427
TMEM30A	85.36358212906497	147.90005036019238	66.73636751074268
GMDS	108.00839792071201	86.35943544408978	105.63216663519822
SENP6	89.20457552860285	123.5383202496396	87.25710422175752
IMPG1	0.0	300.0	0.0
VEGFA	171.62224959588238	71.24024965999168	57.137500744125994
PRPF4B	73.63182405386128	137.142677713281	89.22549823285773
TTK	75.0602912868675	100.9837591131302	123.95594960000231
SLC29A1	117.04634175431164	105.24987500340572	77.70378324228264
WISP3	65.98368876458052	0.0	234.0163112354196
LAMA4	138.64985185084043	58.37485424034299	102.9752939088166
FAM46A	101.44473290001426	51.836768363148245	146.71849873683752
CLIC5	61.648728579294776	73.57897577792764	164.7722956427776
FBRSL1	60.33404046251647	120.66652821685405	118.99943132062948
ENPP5	46.45880388980907	159.22754838545924	94.31364772473168
LY86	152.48521819859783	0.0	147.5147818014022
PRSS16	101.11651398393384	0.0	198.88348601606617
TBX18	190.1833244175452	45.52540518469966	64.29127039775517
ERBB2IP	64.49124239069694	138.08299567573428	97.42576193356881
PCDHB2	99.45739980237911	82.56097823149726	117.98162196612358
HARS2	83.60500277009689	104.7938582227802	111.60113900712292
NUDT12	70.56008857822675	95.07165823516853	134.36825318660473
CEP72	221.19434575402917	55.805157524531865	23.000496721439028
MAN2A1	139.41496759721886	71.12047452277477	89.46455788000634
SEMA5A	149.52847034710345	73.44330175971326	77.02822789318327
C7	115.86764825070762	31.959079680744367	152.17327206854804
PAPD7	87.37878029127619	132.94208187718468	79.67913783153911
GHR	49.20381412680277	207.96960444156295	42.82658143163421
DAP	126.40771777847175	75.26404377014234	98.32823845138589
NME5	233.17342267111547	0.0	66.82657732888457
BRD8	82.24678390426897	122.75157337237357	95.00164272335752
KIF20A	133.26533794167307	128.61589756832157	38.11876449000541
NNT	66.55347957478823	133.15971849603955	100.28680192917223
MRPS30	120.46049367507304	102.79833449267284	76.74117183225412
HSPA9	108.31794353054065	99.00815323353685	92.67390323592252
MRPS27	82.81319400694754	139.950603423093	77.23620256995942
PFDN1	51.25567486412174	64.78238512740225	183.96194000847598
HBEGF	89.88844379700238	116.12629407874071	93.98526212425689
SLC4A9	162.39936106648497	61.41119299812339	76.18944593539162
LOX	44.02973511371392	184.69456269357266	71.27570219271342
GZMK	88.84317742173586	73.52386603501925	137.6329565432449
CDH9	0.0	300.0	0.0
APBB3	116.18894777527065	134.86873032102488	48.942321903704425
TMCO6	69.30783553643788	174.41887081625205	56.27329364731012
SPARC	75.94683169941268	146.66127174298637	77.39189655760093
IK	72.96093582126316	137.43161017230443	89.60745400643238
HMGCR	94.07468736608485	96.62217969838186	109.30313293553328
COL4A3BP	56.258011291718525	135.352327953058	108.38966075522349
FAF2	72.43748733936431	121.78148113380003	105.7810315268356
PCDHB3	44.81525021610161	77.56913978726875	177.61560999662964
PCDHB5	165.10849647019953	79.48623369872908	55.405269831071365
PCDHB6	102.0231196317185	137.00152770041046	60.97535266787107
PCDHB7	134.16396328490725	61.95876499292344	103.87727172216931
PDE8B	103.45332770939886	134.2879316505516	62.258740640049524
CLK4	110.90369889736007	95.79877040789684	93.29753069474313
PCDHB15	96.80794299774055	80.58690534727168	122.6051516549878
HAVCR1	300.0	0.0	0.0
GRM6	300.0	0.0	0.0
ITK	125.1967214082937	64.13825066138492	110.66502793032136
RNF130	49.349323310422285	46.339304739179546	204.31137195039815
THG1L	69.50681993666188	140.41418253315746	90.07899753018069
ARSB	72.5787923715244	109.47470543084057	117.94650219763506
CLINT1	74.15835164812661	134.36891431221267	91.47273403966079
THBS4	113.33099915111775	108.64715052668078	78.02185032220153
CNOT6	35.18782086683171	74.8971328502893	189.91504628287902
BTNL8	243.23062379179606	56.76937620820397	0.0
TTC1	80.38330241037322	121.46585166056072	98.15084592906608
MSH3	37.52523761472396	60.01959011683194	202.4551722684441
RASGRF2	141.32705862945082	78.60726112378028	80.06568024676895
GABRG2	4.85208480317855	169.94036348563094	125.20755171119052
CCNG1	46.90463630791276	54.1378058019171	198.95755789017008
POLR3G	18.193503445552565	52.48177296056401	229.32472359388342
DROSHA	78.44452758922651	119.98718189385136	101.56829051692216
CDH6	158.6734841470935	87.61215444258235	53.71436141032415
LMNB1	86.6465319966468	59.63036516913145	153.72310283422172
ARRDC3	50.14683209668349	213.5839346040694	36.26923329924712
GOLPH3	99.0011297593214	115.94574361319827	85.05312662748032
SUB1	109.28647179566175	85.68941753602058	105.02411066831765
NPR3	49.316630035478696	49.61519327338759	201.06817669113366
FAM172A	69.69916614462375	102.07228521083019	128.22854864454604
SLC27A6	203.96185447305282	37.475728329577706	58.56241719736948
TARS	115.49822726093521	75.84224728767597	108.65952545138879
LNPEP	46.77000797201617	174.3784638027028	78.85152822528099
PDE4D	46.95425663397088	196.89830185821054	56.14744150781858
RAD1	62.86550738619643	210.62492206456884	26.50957054923474
BRIX1	94.90531314376875	102.71870659658642	102.37598025964478
AGXT2	0.0	74.97267402562485	225.02732597437517
PRLR	255.24733311482217	44.752666885177824	0.0
SLC12A7	139.44116903788725	79.71120040026058	80.84763056185218
RAD50	48.33434066815716	182.79043335009254	68.8752259817503
IL5	0.0	0.0	300.0
ST8SIA4	149.3773765621339	63.86783903399312	86.754784403873
GNPDA1	94.49676528663223	101.60101233490984	103.90222237845792
PCDH12	108.92570479277444	95.07431656224769	95.99997864497786
SKP1	122.63454712277222	143.10976005338327	34.25569282384453
