	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
THBS3	108.82772111071569	66.72234070709389	124.44993818219041
CA5B	86.57318758515092	105.19280488610264	108.23400752874646
SLC50A1	72.90526313091375	86.4720477471462	140.62268912194006
EFNA1	76.02466164312094	110.61649304794663	113.35884530893247
CXCL10	94.86568513381056	153.77777169551894	51.35654317067051
SH3TC2	149.71307372675415	89.90762291825705	60.37930335498878
CXCL11	161.96866769326192	138.03133230673808	0.0
ZRSR2	98.76041335566156	141.25541774916545	59.98416889517297
NMD3	115.00348246712907	128.22841705321952	56.76810047965141
B3GALNT1	97.18299019445897	73.27514371303127	129.54186609250968
GPRIN1	57.00942025280643	76.49083428504038	166.49974546215324
KCNAB1	130.6770882644856	80.73259902883576	88.59031270667869
MRPL1	117.14127312298864	79.02080902889426	103.83791784811709
SHE	112.30129697663524	91.98934665822136	95.70935636514336
NR0B1	120.87623773327077	139.5931384111331	39.53062385559614
PGM2	83.69326944098133	112.54515973334198	103.76157082567671
STK32A	61.38216453248281	142.21562542895077	96.40221003856644
IL1RAPL1	106.57851392714757	118.897909041089	74.52357703176344
P2RY12	67.82977841436734	143.48723752105423	88.6829840645784
KIAA1024	113.00859718015626	141.96784273527578	45.023560084568004
UMOD	6.923059909600786	0.0	293.07694009039915
SNUPN	152.81296110697983	85.45580397764692	61.73123491537326
CRADD	106.69710563039632	71.39355004854687	121.90934432105678
SIN3A	95.48492728458457	110.85563820617601	93.65943450923943
ARL13B	79.42009039468253	108.64230141265973	111.93760819265772
PTK2	119.03641693196309	121.61919072902016	59.344392339016714
PTAFR	45.21593099425818	122.76958286062205	132.01448614511978
PTPN9	155.6609811795079	7.309994869824875	137.02902395066724
RNASE6	34.93022270174551	132.1285167634531	132.94126053480136
NPR1	68.91320532327336	77.20105860124059	153.88573607548605
KCNK9	104.90729827934993	81.49154440510202	113.6011573155481
SCN9A	91.34864859336744	157.3980525403209	51.2532988663117
COL22A1	231.1891857640813	19.72953565943412	49.08127857648467
SDC2	80.96537398837124	141.0757518324402	77.95887417918856
MMGT1	95.5451369761201	105.39102881805249	99.06383420582742
TM2D2	84.61025572107314	107.1463574541197	108.24338682480719
HTRA4	0.0	0.0	300.0
PLEKHA2	71.80006076649876	122.47885297666801	105.72108625683319
CLIC4	87.12338437232128	129.4787972502815	83.39781837739719
SLC38A11	82.10945054501762	183.8147223830722	34.075827071910155
GPR183	211.2059050575625	80.7216462389437	8.072448703493786
CCDC8	48.98136177364466	98.73509117060586	152.28354705574952
METTL15	76.71658261128856	148.92707538892935	74.35634199978209
MUC15	0.0	161.51260586880588	138.48739413119412
ZEB2	100.07636381318257	108.03802201155432	91.88561417526316
HINT1	113.468222680568	95.95651067587072	90.57526664356128
DTWD2	83.75719236995167	133.14968878985033	83.09311884019802
CLIC3	69.66250976545551	34.836513315443554	195.5009769191009
INO80E	92.1363850581838	110.75008304506684	97.11353189674936
DFFB	115.33027362166699	89.35943830131251	95.31028807702047
NFU1	100.37545560835257	127.46233698344173	72.16220740820572
ANTXR1	116.02507928463659	83.5200375737238	100.4548831416396
CKAP2L	8.403352096862566	44.53353054149329	247.0631173616441
C15orf40	102.32596243927314	88.13354573735953	109.54049182336733
FAM103A1	8.587160208612852	184.8088211718239	106.60401861956328
PROKR1	106.19248466477265	193.80751533522732	0.0
APLF	83.0071471770546	119.26912016320648	97.72373265973889
BOLA2B	0.0	174.17397377691668	125.82602622308335
LUZP1	91.11658480227021	105.96470228625915	102.91871291147064
HEXDC	97.37702463031044	96.38119721866593	106.24177815102362
BUB1	78.56882494419632	197.64439915211776	23.78677590368592
LRRC45	65.5314834768096	67.76731207706483	166.70120444612562
CHRNA5	197.7350941476994	41.09614033774757	61.168765514553044
STRA13	227.41866578521467	55.421335087921705	17.1599991268636
AGPAT2	154.33147055952463	86.03720597277925	59.631323467696106
ASPSCR1	70.12942791854616	58.77380449663823	171.09676758481558
GP9	0.0	300.0	0.0
FASN	97.3061942473522	89.77822764855155	112.91557810409627
CNBP	93.54496692252812	122.3084517857081	84.14658129176374
DUS1L	179.9988518039919	37.992826405098064	82.00832179091009
GPS1	92.79644453184251	81.53595059802716	125.6676048701303
RFNG	85.15238916643835	97.40240912997248	117.44520170358913
DCXR	70.2099644505491	65.74389131426508	164.04614423518584
ZNF32	112.13902760925664	126.94434593149744	60.91662645924589
LDB2	130.16536789399638	91.62606501759464	78.20856708840898
RAC3	103.45029619805517	66.0357755837432	130.5139282182016
NRG4	66.4786669508523	182.1416300959855	51.37970295316221
LIMS1	76.4731025821356	61.70137129585438	161.82552612201007
C15orf27	86.17239146937892	85.78440020231636	128.0432083283047
NLGN1	102.40521838878583	104.42921620909584	93.16556540211838
TAPT1	99.61487771330812	103.64559551010062	96.73952677659126
UGP2	113.84703704142696	116.14928858734721	70.00367437122583
TAS2R1	7.933256882333005	42.367175757761125	249.69956735990584
LINGO1	116.40004503001676	83.75006002253399	99.84989494744923
HNRNPF	100.86648125131931	117.90214279794722	81.23137595073348
BTD	82.13828446000491	116.25777543967857	101.60394010031656
CSGALNACT2	117.34303884738422	105.52658013776121	77.13038101485454
TACR3	16.590665134015293	217.1757064966714	66.23362836931331
PCDH7	87.21799931924569	110.33561506191816	102.44638561883615
ROBO1	98.48751090361728	138.18428677951556	63.328202316867156
AVEN	122.66240908147199	117.3258206473582	60.01177027116984
P2RY1	54.87502220093836	148.02795654586976	97.09702125319188
CTNND2	118.40712684649881	92.15968341499476	89.43318973850648
WNT10B	116.57957695745425	82.43514716901679	100.98527587352899
REPS2	97.46770645740293	114.25469106698772	88.27760247560934
ITGAM	74.69103322465659	149.97605209238338	75.33291468296002
TPST1	100.48706211780667	108.41531092497894	91.09762695721436
TOR1AIP2	110.9875514530786	122.00987290051022	67.00257564641122
TM4SF1	163.2044364850895	122.2910315958682	14.504531919042272
OTUD3	69.1229802021532	92.23976694321617	138.63725285463065
OTUD7A	85.85053698435127	110.34369269236196	103.80577032328672
GUSB	107.82357182584681	130.57972430938983	61.5967038647633
BRD3	88.84599087954976	97.12431007839092	114.0296990420593
FRMPD4	110.44568833003281	106.37612552104252	83.17818614892467
ZFPM2	125.28898523557864	119.46439241747862	55.24662234694274
ZNF764	97.05768976616248	132.60315718408023	70.33915304975734
ZNF747	125.0471477517164	88.71887349708048	86.23397875120314
ZNF768	93.76849621386395	89.89436188187739	116.33714190425866
TAS1R3	0.0	36.246180750403525	263.75381924959646
TMEM42	98.57889009884944	95.87854183806081	105.54256806308967
MAP3K2	80.72188346176	141.13921374373706	78.1389027945029
PUSL1	168.0069162500415	64.74695284220664	67.24613090775188
SF3B5	111.11965576073868	87.83788304563095	101.0424611936304
ZNF35	88.86742274203121	122.01799740777281	89.11457985019602
TIGD4	120.68040812119962	79.6822013810162	99.63739049778417
IFFO2	101.5076061288469	110.47847589150071	88.01391797965236
NLGN2	94.39283336204424	92.45763577751201	113.14953086044378
MYO7B	86.08986916318234	83.56727803916401	130.34285279765362
CHD3	91.93187319820784	96.33358780714036	111.73453899465184
MYRIP	99.99235321753382	126.83594664023403	73.17170014223211
ALCAM	114.17938752891239	116.24454277791752	69.57606969317014
YWHAG	104.35694013925492	110.12467739246601	85.51838246827909
UBE2E3	142.1070585558627	28.491654002500688	129.40128744163658
CNTROB	84.64092625789264	93.18877028442733	122.17030345768
TRAPPC1	106.67761338257895	68.5655780997343	124.75680851768671
KCNAB3	118.82617305888911	93.32768709686496	87.84613984424593
GPR37L1	72.3796669799765	117.39200235653297	110.22833066349054
SIMC1	93.97664208998576	76.86933805809562	129.15401985191858
TMEM192	73.03440938305212	157.11932654168248	69.84626407526542
HMP19	101.11166630230308	96.09289705839578	102.79543663930116
NIPA1	112.07054639858171	96.17610407773404	91.75334952368426
GPR25	15.081344624487247	171.49372172907252	113.42493364644024
UBE2E1	107.66802488222169	128.42214774904983	63.909827368728465
HNRNPA3	40.94864870095421	190.65660411810498	68.39474718094077
SIK2	93.7539407303399	113.67957850118356	92.56648076847654
RNF150	83.00093907006628	117.07461239947092	99.92444853046278
VGLL2	28.495450380752523	0.0	271.5045496192475
HOXD4	0.0	0.0	300.0
CHRNB1	85.16341422998708	118.09765417125966	96.73893159875324
USP38	106.36762569295546	118.31906138274648	75.31331292429805
SLC16A5	95.29142546834744	86.03122332224508	118.67735120940746
NANP	47.72979006260728	130.14111067546935	122.12909926192337
ANKK1	122.55110715173167	43.01301594701611	134.43587690125224
ADRA1B	110.87997334994716	65.61660697120367	123.50341967884918
ADPRM	92.95743016950084	59.877288667496146	147.165281163003
PWWP2A	127.65235775591597	101.81713964820544	70.53050259587859
USP50	91.46598292644195	116.73176468963547	91.8022523839226
USP47	90.00025089066185	114.89835344042778	95.10139566891031
PDCD6IP	89.29810888689948	117.4663129567334	93.23557815636711
ZNF212	74.34305225831007	101.08342530621908	124.57352243547086
FAM161A	107.85911533009345	158.1463553878404	33.99452928206616
ZNF282	91.70261431525324	108.07146376880037	100.22592191594643
GLB1	66.6495775569834	86.3187298406602	147.0316926023564
C14orf142	62.40625687281979	80.4680889580791	157.1256541691011
FAXDC2	101.31728192391418	136.0145366811967	62.66818139488915
CRTAP	143.88297458958016	82.6806375797025	73.43638783071742
HSPB2	152.31911952252295	132.1283059329169	15.552574544560068
ELP5	109.95036651449126	105.8310148492661	84.21861863624265
CMTM8	120.36759851402596	63.64962231726172	115.98277916871231
GABARAP	123.70774335517605	144.03888743830203	32.253369206521995
STX8	110.29599635812437	124.62425690112669	65.07974674074897
CDK1	140.7120906055307	27.47518641151065	131.81272298295863
NFRKB	91.58687172699265	144.59634732872382	63.81678094428352
FABP4	300.0	0.0	0.0
PRDM10	106.96026824696804	109.20849892567443	83.83123282735752
B3GNT2	128.7876075630302	85.99114504037503	85.22124739659478
FOS	208.29707468212254	36.384763133719424	55.31816218415803
TMED10	100.39444694086659	95.82919954298485	103.77635351614857
SETMAR	102.14811712542009	119.68890648715018	78.16297638742971
SMAD1	115.8006352129239	106.46519991924619	77.73416486782992
EMX2	87.37245367661559	108.45416597449935	104.17338034888506
SP7	4.261492131003348	40.50336722546981	255.23514064352685
SEMA3E	87.54945181892822	122.08898579876677	90.36156238230504
SLC30A1	92.92626024296273	111.86336581550944	95.21037394152783
DCLK2	126.82028056587093	102.34267972117648	70.83703971295256
GPRC5C	78.82756515457872	170.37141812268982	50.80101672273148
TMEM182	84.14049843134845	176.35043644650668	39.50906512214488
VSTM2A	110.44294303214653	110.33028760181318	79.22676936604029
KRT8	54.65057760262317	0.0	245.34942239737686
SDR9C7	201.9231935204945	52.90287023346081	45.17393624604468
MGMT	98.00235207262867	72.70703049911373	129.29061742825766
METTL7B	15.131955860459184	14.307019517219405	270.56102462232144
KRT86	171.63420358989592	103.94278369120522	24.423012718898825
HARS	128.3808727208416	117.73902065193218	53.88010662722621
NFXL1	92.94754040847111	116.218016395525	90.83444319600387
DENND5B	86.08200530224501	116.50213144471596	97.41586325303908
DNAJC18	92.8021485699658	128.45947188268764	78.73837954734658
SPATA24	116.186915973825	80.72505361132862	103.0880304148464
RALGAPB	89.56487849507056	118.26693508445831	92.16818642047112
WIBG	92.93960381960932	87.07838503814965	119.98201114224103
MZB1	0.0	0.0	300.0
SLC23A1	0.0	240.2887986713416	59.71120132865841
NPAS2	113.11072637498928	76.8004481842109	110.08882544079984
LONRF2	88.06998256467146	127.83721364348783	84.09280379184068
NUDT9	91.78701476554409	88.71106939991665	119.50191583453926
HSD17B13	33.05052687412629	124.36191740020381	142.58755572566992
PA2G4	117.78934317848642	93.80356763486968	88.40708918664393
ELOVL6	76.70367912992923	115.44645205170447	107.84986881836629
PFKFB3	100.11686871821124	91.90709467950671	107.97603660228201
TMC7	77.33620505582994	97.20310633306708	125.46068861110295
ARL6IP1	160.87714401627895	130.2168113054468	8.906044678274228
SERPINB9	109.90072981114858	96.18025817303611	93.91901201581534
SMAGP	206.76480916105842	68.18028184224248	25.054908996699154
IRX1	54.65594931811889	245.3440506818811	0.0
CDH2	91.94140055170318	120.16555703813295	87.89304241016383
IRX2	0.0	206.59577087154673	93.40422912845328
EMB	71.32307556602477	91.36571266779876	137.31121176617648
SIX2	6.87544924077227	60.01709496451972	233.10745579470802
DLGAP1	100.49934495266879	103.8849872607393	95.61566778659189
STAT2	106.10597269624576	126.28009101251419	67.61393629124007
NUDCD2	188.2923717350752	110.2459261264761	1.4617021384487543
IRF2BP1	93.803022013288	86.99507963194449	119.20189835476751
HSPA4	98.48694943454599	112.87889386699652	88.63415669845749
FOXA3	0.0	54.27797525914922	245.72202474085083
SLC26A5	43.67310482438338	37.218667467448974	219.10822770816765
COMMD5	107.31229090416994	80.48542293989671	112.20228615593332
SGCD	148.9503241323321	76.89555290509456	74.15412296257333
GTSF1	103.24159851468858	41.78876075621325	154.9696407290982
ZNF16	89.54380759797874	52.91381196065693	157.54238044136432
ARMC10	96.23424058182168	119.71979932900496	84.04596008917339
RNF34	103.08354172314411	105.38360926081435	91.53284901604148
ACYP2	98.3925629901053	75.94537592790408	125.66206108199066
TRABD	137.31658241721786	72.31172652229635	90.37169106048583
ATF7	71.70550154822845	137.0274714587687	91.26702699300287
SOCS6	71.44047455946134	149.02179484603718	79.53773059450144
MURC	71.7388779417098	82.74628650697295	145.51483555131725
TTLL6	43.86669577024091	256.13330422975895	0.0
POLH	73.07856358362574	119.95114921707678	106.9702871992975
SYT9	102.34854080672417	131.20147584418996	66.44998334908585
KCNS3	121.12211025433537	114.54065686740475	64.33723287825987
KIF5B	106.89948908322289	106.54154239110227	86.55896852567483
GPR37	89.20931567280681	138.52699370218716	72.26369062500602
AKAP13	132.82222927158983	82.86535122477781	84.31241950363236
SDR16C5	253.27699196741756	23.679987685815863	23.04302034676657
CHCHD7	85.64309209036175	89.94571283942398	124.41119507021429
HTRA3	86.86354289217599	152.5534351632538	60.58302194457019
FOXN2	73.98280289282283	121.72791190396524	104.28928520321192
LMOD2	0.0	0.0	300.0
USP32	102.51868858569068	103.5320459740022	93.94926544030709
CEL	12.974955279480143	236.03674470047778	50.988300020042075
PPM1D	78.72623395266362	138.06586803781175	83.20789800952461
KBTBD2	103.9222160925792	113.03203983839143	83.0457440690294
MINA	138.05313828508844	96.24891067681526	65.69795103809632
TRIAP1	76.7423260350409	223.25767396495908	0.0
LSM3	125.70574550928202	128.77571114081667	45.51854334990134
KIAA0232	100.20877645771557	117.36871717410924	82.42250636817514
MTSS1	100.77134949420292	104.46529644177427	94.76335406402285
TMEM43	102.4320053985047	114.2362981549426	83.33169644655268
RNF139	108.97113797207845	112.80015253634146	78.22870949158013
RPS9	114.85482762587056	94.19494415720581	90.95022821692365
PLA2G1B	46.99643769359876	253.00356230640125	0.0
CYTL1	157.97388085527908	0.0	142.02611914472095
TSEN34	88.54450175823813	84.86504499768547	126.59045324407639
TRH	192.92899390940903	107.07100609059097	0.0
GSTA4	91.85374319685592	95.57273626479298	112.5735205383511
MSANTD4	103.65461842814665	100.23520176040861	96.11017981144477
NDUFA3	144.56527415524872	149.34263833592232	6.092087508828997
PAQR8	68.98758208524738	111.79217402875253	119.22024388600008
NUDT6	70.27131990326906	115.12616547407592	114.60251462265501
TANC2	83.7467570154012	110.41473651031825	105.83850647428052
PKHD1	0.0	101.85503840916755	198.14496159083248
DNAJC24	116.00776267084008	97.57755921697604	86.41467811218386
PRKCDBP	69.08352683301814	60.07054882960918	170.84592433737268
DCDC1	33.80582713773102	201.73515744424955	64.45901541801943
HAS2	190.4770865506719	33.9724575198833	75.55045592944481
PDGFD	84.10149164253681	127.74851093299866	88.14999742446452
HS6ST2	104.17387237529884	22.528815904813822	173.29731171988735
PYGO1	39.480930781902565	109.43732609481668	151.08174312328075
LRRC8E	65.57876519602802	18.01580265888888	216.40543214508315
PKIA	99.0518621589213	115.35339008139856	85.59474775968009
TSNARE1	105.77777308327705	130.5776572573284	63.64456965939461
FPR2	11.845323579098094	196.9599551173912	91.19472130351072
FEZ2	120.75129104287213	115.79085571047865	63.45785324664925
C11orf24	128.56316975743175	171.43683024256825	0.0
ALK	109.75139771908641	62.57303753949014	127.67556474142343
CCBL1	81.80660319681641	88.65715808509282	129.53623871809077
MTM1	88.61247903797094	121.30358926427076	90.08393169775826
TRMT61B	109.4746332914077	109.26404639996696	81.26132030862534
INSR	81.86974155864537	126.9822162454429	91.14804219591174
MFN1	83.69692377660016	102.80742550219288	113.49565072120697
