	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
OLFM4	73.06170378454274	220.53492161080194	6.403374604655291
MSLN	125.5919809394722	63.76643511802818	110.64158394249955
MGRN1	92.58982485371065	105.44431583899294	101.9658593072964
ZNF629	110.51367773593024	95.4700053003688	94.01631696370094
TRADD	97.82256984611304	136.6340584529438	65.54337170094313
HSF4	206.74053483403068	83.58540588691741	9.674059279051953
CORO1A	113.78068555944772	135.6580550994147	50.56125934113761
MAPK3	96.26623162736944	90.1107298609242	113.62303851170637
GDPD3	42.14575637101571	13.09305405327473	244.76118957570958
ELMO3	90.96295158122103	89.66105972650406	119.37598869227483
PHKB	130.62674136649525	95.75126424879585	73.62199438470888
LYRM1	100.80660838146211	126.89045401912782	72.30293759941003
NUTF2	131.58952169782629	105.30639952507485	63.10407877709893
NUP93	99.26773867740444	134.96032837196103	65.77193295063458
CENPT	285.51191744539256	9.067064599498696	5.42101795510879
TSNAXIP1	113.99904369445541	125.08835859307152	60.91259771247306
NFAT5	100.39726235557225	107.65935090232597	91.94338674210182
LONP2	76.04696627565066	86.09501069328054	137.85802303106877
N4BP1	83.59747837191041	102.36294038885221	114.03958123923744
CBLN1	180.4894938971903	102.13598340212329	17.37452270068643
ARL2BP	93.76394600351009	115.61128657083589	90.62476742565401
PLLP	160.6663485188221	89.77231207075698	49.5613394104209
ZNF423	94.08384516189608	46.738728209634075	159.17742662846985
DHODH	50.53925822297166	93.37064103350507	156.09010074352324
CCL17	0.0	300.0	0.0
CTCF	90.64510769337316	116.90177707074079	92.45311523588605
ACD	167.82272926834605	93.85687310865023	38.320397623003736
POLR2C	95.19858855179152	122.10372117448709	82.69769027372146
PARD6A	170.3134824054937	85.62542352099885	44.0610940735074
ZNF821	101.83735839070552	127.69443191120855	70.46820969808594
MMP15	105.67117782545668	86.08765783703404	108.24116433750923
USB1	121.20828490475084	104.15312875851761	74.63858633673154
CYB5B	95.0444802692053	112.61464570142152	92.3408740293732
CCDC113	169.91366596965884	66.12912072914426	63.957213301196866
PRSS54	205.42235453186925	81.8031005933534	12.774544874777375
NME3	76.47165675780498	45.47344066532565	178.05490257686935
NDRG4	219.38440689135507	55.64488471619542	24.970708392449474
PSMD7	97.87025238273088	129.57804869183556	72.55169892543354
SETD6	97.2429677111092	78.83699564527717	123.92003664361364
SLC38A7	112.87271581962028	74.6762575792938	112.45102660108593
VAC14	81.19665314645832	92.45670585081281	126.3466410027289
HAS3	71.27119862153334	59.96406894207025	168.76473243639646
TANGO6	74.96182716390997	77.3881355231331	147.65003731295695
COG4	81.84424252160333	138.42680586058384	79.72895161781283
SMPD3	32.25207700576362	259.5512676325779	8.196655361658504
SLC7A6OS	116.05285541071224	104.11499460105085	79.83214998823692
SLC7A6	118.81143748074436	140.55780867963	40.630753839625626
PLA2G15	95.95740105594291	72.25325000514908	131.789348938908
ESRP2	63.56354991010824	117.91488676345617	118.52156332643555
FA2H	121.11800317295128	71.25696161550559	107.62503521154312
WDR59	137.5594063961892	96.9783711128776	65.46222249093324
MON1B	58.35016207782541	86.22807161250759	155.42176630966702
CMC2	22.174674989251688	254.17130577894304	23.65401923180525
AXIN1	111.9879411936706	90.14422405376887	97.86783475256055
HCFC1R1	110.70808638323442	125.59111528659379	63.70079833017179
NPRL3	142.78269239748437	90.6995162002866	66.517791402229
MLYCD	55.5096817927281	109.03238405353757	135.45793415373436
MPG	136.18070648528268	75.28031004319944	88.53898347151791
NECAB2	280.9115050971977	7.660220594361812	11.42827430844055
HSDL1	101.50452280824472	111.69474812397162	86.8007290677837
TAF1C	113.1905808528063	103.96053329644397	82.8488858507497
NAGPA	91.88663888307248	77.29590755886102	130.8174535580665
WFDC1	48.39777132801658	57.03135938155437	194.570869290429
SEC14L5	52.199524635215646	192.09407698645066	55.70639837833372
COTL1	116.93266226025771	67.72297082023087	115.34436691951137
USP10	91.80183518977279	100.23470485058668	107.96345995964052
CRISPLD2	84.99120784931054	174.30904571928824	40.69974643140117
TSC2	90.12145803402719	94.80195611452332	115.0765858514495
NME4	104.05707546411995	88.82945436786952	107.11347016801054
ABCC1	109.37824560351646	104.04436766706262	86.57738672942095
NOMO3	0.0	0.0	300.0
LMF1	126.83976926876181	84.79178773106617	88.36844300017204
FOXF1	146.33102895069368	88.1060570122012	65.56291403710509
NARFL	97.34322340204616	95.09093197064973	107.5658446273041
MTHFSD	113.44299445983397	113.62686387687062	72.93014166329544
CLCN7	152.87443057716553	67.5186720286598	79.6068973941747
HAGHL	148.86997042424022	47.764374405570045	103.36565517018971
FAM173A	102.27626391382358	74.20493219336248	123.51880389281389
SLC7A5	108.94581491723063	154.91964942034238	36.134535662426984
FBXO31	72.16610580941033	93.60698954707608	134.2269046435136
STUB1	91.33137123983911	95.01267906997572	113.6559496901852
RHBDL1	110.94678074420112	64.81537066482682	124.23784859097202
NUBP1	123.69957369460695	125.72161381686115	50.57881248853189
UBE2I	110.5063384530011	131.7590193826397	57.73464216435921
MEFV	46.9377352889833	28.775175138604585	224.2870895724121
CRYM	102.48141346755115	76.44387948396621	121.07470704848262
EEF2K	92.86033886441383	106.33170367797578	100.80795745761033
PIEZO1	136.17802601967466	82.10590230792711	81.71607167239824
GSPT1	102.58699876199535	78.89822985263024	118.51477138537443
ZNF174	108.11388930824819	101.95943515881498	89.92667553293686
CLUAP1	104.87518927532015	105.41179711666192	89.71301360801792
UBFD1	52.22371603196769	68.3446839906947	179.43159997733758
EARS2	96.27487431932657	67.45014719324634	136.2749784874271
TCEB2	201.8832424544951	87.24610539787348	10.870652147631432
GGA2	143.33395847139164	51.92107774471641	104.7449637838919
AQP8	0.0	0.0	300.0
CPPED1	77.77943942097019	105.2113516162572	117.00920896277258
USP31	80.5707728041121	130.37320817470902	89.05601902117894
HMOX2	93.74621720115404	114.09743878465797	92.15634401418802
DNAJA3	67.78169475676063	85.49696692420409	146.72133831903537
CORO7-PAM16	112.51285742719695	59.5952363609201	127.89190621188298
BFAR	108.63528189916434	93.53202898572523	97.83268911511041
SALL1	55.35126198460932	117.2952032129575	127.35353480243322
TOX3	86.92784929543741	107.06813409913455	106.00401660542806
RBL2	109.98789885345843	97.81268637873724	92.19941476780441
QPRT	99.77895606067496	127.68215697211227	72.53888696721278
XYLT1	141.5143088736461	66.96859323610592	91.51709789024804
PYCARD	137.49898835625532	138.44378153772078	24.057230106023873
RPGRIP1L	90.02734464735506	112.02770187221691	97.94495348042803
MAZ	118.55924161292819	67.7511438714194	113.68961451565245
STX4	126.1053748710744	127.80480494022342	46.089820188702156
CDIPT	78.33792922707492	80.38916937351725	141.2729013994078
BCKDK	99.7614627234736	95.49598104982512	104.74255622670132
KAT8	125.102370454707	93.68917134140989	81.20845820388313
IL21R	207.49845606782858	63.93477246762027	28.56677146455109
SYT17	253.54701481079923	18.308520171490787	28.14446501770997
CCP110	97.74683820702575	111.27396709531061	90.97919469766363
C16orf62	116.22484103664956	86.48600203677242	97.28915692657803
RNF40	85.05462876777058	92.13973134848716	122.80563988374224
KNOP1	115.18637822226259	50.616470284031955	134.19715149370546
AQP9	68.3052475315278	225.32956427305493	6.365188195417271
AAGAB	90.09140944798636	124.91701145840275	84.99157909361085
IQCH	145.67054901219083	151.37056945512168	2.958881532687482
LACTB	55.29142979554139	94.25203963469471	150.45653056976394
CORO2B	46.61039229214547	71.02296181054429	182.36664589731024
CSK	111.5134054909427	95.01457125124136	93.47202325781593
HERC1	113.31543193185895	95.81214858717703	90.87241948096396
TRIP4	99.17466171981266	146.9002484323158	53.92508984787152
MTFMT	121.45577332014501	106.8680348008415	71.67619187901344
RASL12	157.68053201997725	92.56044450608157	49.75902347394123
AP3B2	62.321078013624934	35.86717620549458	201.81174578088047
ACSBG1	177.5053401188721	31.123922602056496	91.3707372790714
IGDCC4	33.729063307907715	69.02247058139628	197.248466110696
RAB11A	89.4301703672665	116.47102907332511	94.09880055940833
CTSH	76.23832727460871	185.90099768745645	37.86067503793485
TTC23	90.81683736173024	89.71688937212438	119.46627326614541
CD276	160.22316654100464	88.25473928687595	51.522094172119395
FAH	77.84178786028686	58.44179604151735	163.7164160981958
CEMIP	120.98706653738651	149.71657794609183	29.296355516521704
RPAP1	86.3795010390517	90.2966593777652	123.32383958318304
HOMER2	28.62576077184621	66.3343837868257	205.0398554413281
EHD4	104.49548641260209	100.41993232023148	95.08458126716648
TMEM87A	126.48202219622023	83.98199672352264	89.53598108025717
ZNF106	66.03001998626999	75.53038256049385	158.43959745323616
CEP152	211.21983382860225	48.83971847346671	39.94044769793104
ATP8B4	126.9329471122545	91.83232509290139	81.23472779484412
OCA2	138.6879566206126	34.616045220820745	126.69599815856665
DTWD1	119.08365948974269	73.55335338878074	107.36298712147652
TGM5	190.49624520999407	109.50375479000591	0.0
FAM189A1	76.75296087354123	218.7615171153432	4.485522011115598
GABPB1	94.35401922516462	113.53012520545909	92.11585556937628
TJP1	90.27557469794016	117.51338283342993	92.21104246862993
BMF	134.66254255154976	96.65422086909913	68.68323657935112
DMXL2	67.48630719791159	54.72566894398136	177.78802385810707
SCG3	263.7341134125444	7.1958433197535125	29.070043267702104
DNAJC17	87.83784047782736	120.15125066311137	92.01090885906127
EIF3J	106.52015429051464	95.320679563611	98.15916614587432
SPG11	96.21779257922621	107.44154038435487	96.34066703641888
RHOV	52.727425443190576	173.88146669565276	73.39110786115668
VPS18	99.644243322603	81.33579459492579	119.01996208247124
OIP5	81.482311529751	218.51768847024897	0.0
SLC30A4	63.384041912418965	136.7545986881221	99.86135939945899
BLOC1S6	102.56040921526196	67.51667099738874	129.9229197873493
MYEF2	160.06654209359382	101.88823712554557	38.045220780860575
SGK3	102.5447708941085	88.6827815964116	108.77244750947987
PDGFRL	43.092088216571696	135.69757936302292	121.21033242040535
CSPP1	97.44295747895227	130.81810851071688	71.73893401033082
ZDHHC2	105.56513574707358	148.99401594708021	45.44084830584619
BRF2	99.75410186515123	90.4108476469896	109.83505048785922
TRIM35	67.84754598006467	132.56550471110202	99.58694930883331
ZFAND1	142.1905866741756	72.28050783039541	85.52890549542897
RP1	19.385220726774833	70.20224898005705	210.41253029316812
CA2	147.5678474158027	72.34581260850366	80.08633997569362
FZD3	82.32672059410805	152.17200495427758	65.50127445161432
INTS9	90.2842684665678	102.04488128377338	107.67085024965878
RIPK2	82.30735966024635	117.15539643716309	100.53724390259057
EYA1	110.70749376803076	35.80852288870338	153.48398334326586
NBN	101.74741753766494	124.40920140557077	73.84338105676433
TRPA1	268.9640802803713	28.73120439222771	2.3047153274009897
CPQ	128.94321828965002	95.00294500284497	76.05383670750501
DECR1	75.04504039086422	100.0761097931925	124.87884981594324
CALB1	22.878542519783128	20.275157258612825	256.846300221604
IMPAD1	78.30465690582741	99.57370829824373	122.12163479592888
SFRP1	19.952054631832045	201.00653800139193	79.04140736677596
LAPTM4B	109.3371862878678	49.41913267447737	141.24368103765482
UBE2W	104.65352221243988	106.89071356606468	88.45576422149543
POP1	86.77025469856157	105.25664322968397	107.97310207175444
NIPAL2	136.75560713051436	93.73965734467103	69.50473552481456
IKBKB	92.6957231381372	116.63992349281729	90.66435336904556
PLAT	107.38856937990649	142.9254903698777	49.685940250215786
JPH1	241.08928442411002	21.99188203339791	36.91883354249218
DKK4	0.0	300.0	0.0
STK3	105.73725346320808	116.15242048537269	78.1103260514192
GDAP1	172.64082525625068	50.55827800445449	76.80089673929479
RAB2A	82.43505716626942	95.99749225017075	121.56745058355978
EIF3E	138.35565157867714	92.10180114657311	69.54254727474972
EMC2	83.48681882670547	112.4080830089519	104.10509816434256
ESRP1	82.88804993554426	111.96943606695203	105.14251399750371
WISP1	115.68942929397356	162.2213008816368	22.089269824389664
NDRG1	99.75652581891764	91.819634145538	108.42384003554433
ZC2HC1A	166.98264972858408	74.19088979119454	58.82646048022132
IL7	18.84269597224832	91.44580794485327	189.7114960828984
STMN2	85.39944526197927	99.67944304129675	114.92111169672398
ARMC1	84.6820292099111	107.83859264572293	107.47937814436592
TRPS1	74.32132239449574	119.65411499263642	106.02456261286784
SPAG1	64.24682344106212	114.17518926979588	121.577987289142
CHRAC1	131.82771410570385	79.00212297744676	89.17016291684942
NCALD	59.22998369222249	125.23756617406012	115.53245013371736
SNX16	115.11000440864973	112.73797003217237	72.15202555917793
UBR5	87.60257033506417	102.54477377195566	109.85265589298021
GSDMD	154.6648245417109	121.52944973582804	23.80572572246101
TSTA3	89.28455695061047	108.88189726547095	101.83354578391857
PYCRL	85.98774254326109	81.41035973593814	132.60189772080076
EEF1D	120.86952863605036	107.84606439099814	71.28440697295147
ANXA13	95.75443937435344	117.67036199536156	86.57519863028497
SQLE	98.10109273373683	146.02237190996541	55.87653535629779
SH2D4A	110.69557618323257	124.66427676286989	64.64014705389751
INTS10	93.38591330445516	130.58609124970604	76.02799544583883
SLC39A14	70.21979328979934	145.77540811541704	84.00479859478365
LEPROTL1	107.79554347305668	98.05850817283483	94.14594835410854
DCTN6	83.93572751000721	125.29475209910376	90.76952039088908
R3HCC1	107.51214548169872	102.95564338042792	89.53221113787342
GSR	90.52823904490943	152.79173506049233	56.68002589459826
TNFRSF10A	55.00997158944133	204.85511207747007	40.134916333088576
PPP2CB	90.6700336105372	133.3648178592945	75.96514853016828
ERICH1	130.29414199107714	70.32832374501197	99.3775342639109
NEFM	154.24592685793337	131.94778428270288	13.80628885936373
TUSC3	86.76456499965319	108.70163959837372	104.53379540197312
ARHGEF10	161.63847249051858	83.81987104455682	54.541656464924515
KLHDC4	80.27750960408643	84.28778703565385	135.4347033602597
MCM4	108.79526587908181	125.608678401496	65.59605571942213
KCTD9	105.6726330799876	31.50176421435581	162.82560270565662
FGL1	5.190582220549237	225.59072270280086	69.21869507665002
ASAH1	98.96761604219986	66.65174034292862	134.38064361487153
BNIP3L	67.62933241892699	74.12907741384019	158.2415901672328
MAN2B1	114.25263266888301	94.4524854792804	91.29488185183656
KCNN4	38.868827879333736	236.9338526471715	24.197319473494737
TULP2	52.40842160420481	44.863416674518916	202.72816172127625
NUCB1	81.70357392459334	94.17859655312417	124.11782952228243
DHDH	2.852376394385302	65.39715226685675	231.75047133875802
GYS1	121.54773465227025	99.34746746346788	79.10479788426184
MAP4K1	89.96436318110065	159.02688456784693	51.00875225105246
ECH1	180.26646069059984	62.760473051943265	56.973066257456914
HNRNPL	100.54847245851626	120.16607066120166	79.28545688028204
NFKBIB	98.43975667849053	106.31811563832103	95.24212768318844
LHB	214.02743404874053	37.58652090665068	48.38604504460879
TUBB4A	271.94026658050336	17.371225435578147	10.688507983918468
SARS2	127.00716827710228	77.46359272231321	95.52923900058448
SNRNP70	93.72013163666007	91.20078382237496	115.07908454096498
RELB	90.10741172237053	162.2212851371203	47.67130314050921
CLASRP	119.11184288812169	98.9825785387758	81.90557857310256
LIN7B	85.75044067998844	105.44220536737403	108.80735395263754
PPP1R37	114.62682179677716	80.95034553040966	104.42283267281324
FCGRT	147.70456142235494	75.74675860029633	76.54867997734867
PIH1D1	105.75391711053699	78.3653306940512	115.88075219541179
CKM	214.9347213423638	3.3383943034756856	81.7268843541605
ARHGEF18	67.98383061802635	119.52581164722662	112.49035773474705
PPP1R13L	111.96155780831121	101.63647307750057	86.40196911418822
PEX11G	55.08378924888051	72.65980589278634	172.2564048583331
ERCC2	94.84455764096673	86.73992076011315	118.41552159892008
DOT1L	99.37612318530525	91.554916342536	109.06896047215882
PLEKHJ1	113.47397346126627	80.19456419421711	106.33146234451665
SLC17A7	108.71905378536792	69.45411805440085	121.82682816023124
RNASEH2A	187.0342831680487	69.98105221309656	42.984664618854765
KLC3	63.81134955030628	99.21819655347927	136.97045389621448
CD37	114.01045881023968	133.8101965297288	52.179344660031525
SF3A2	151.0128071104011	87.78828830650015	61.19890458309874
AMH	272.90003784107165	10.71845329378525	16.381508865143065
DKKL1	200.44296127582862	27.72201914775478	71.83501957641654
LYL1	94.77913773226162	129.63214762483616	75.5887146429022
OAZ1	110.27962166791751	85.87416640815265	103.84621192392984
TRMT1	154.84199837700993	100.99993222546968	44.1580693975204
STX10	123.8189914688481	111.1129120959494	65.06809643520252
FCER2	0.0	0.0	300.0
DMPK	138.82724315284528	109.4079834456658	51.76477340148893
TBC1D17	112.99921459035411	109.95198498588998	77.04880042375589
IL4I1	159.33834206165025	34.46447148427406	106.19718645407572
