cK1	cK2	cK3	cK4	cK5	cK6
108.845	65.4724	71.1224	55.1755	55.2111	57.4336
15.107000000000001	54.1853	192.513	63.3088	248.014	19.891
124.58	93.6062	121.15	93.5563	92.8764	111.155
5.14806	0.494936	1.81456	0.560922	1.06156	2.07337
158.39600000000002	271.339	226.706	301.24	187.06599999999997	371.163
80.9187	95.6501	84.1625	73.232	49.6931	41.8503
34.5591	51.4991	54.8154	43.3032	44.5394	25.5174
54.4535	42.0361	58.6204	41.7951	35.6772	38.8924
123.52799999999999	175.782	205.91299999999998	175.895	184.375	176.013
4.8131699999999995	7.271610000000001	3.2314599999999998	2.24757	4.25359	2.76927
46.5101	38.7006	60.3975	40.0078	64.2182	38.34
559.85	689.158	775.045	515.091	567.867	1162.11
286.85200000000003	139.195	184.99200000000002	120.287	152.075	133.02200000000002
706.6610000000001	769.6289999999999	763.677	663.828	536.855	834.558
72.2946	70.4187	65.9402	65.8151	62.7688	51.72
706.1010000000001	356.61800000000005	183.665	363.74699999999996	107.904	346.805
39.4276	45.4869	30.8827	41.5276	46.0712	44.9915
19.851	25.0076	27.7465	15.6625	14.468	19.9873
0.0	0.0	0.0	0.0	0.0	0.0
185.873	198.19299999999998	252.797	220.321	184.672	179.21
0.687595	1.98317	0.0	0.7491909999999999	2.1268	0.0
62.5624	33.6419	32.3922	49.6809	49.1977	46.9771
96.02600000000001	201.59599999999998	402.93699999999995	192.174	230.34	110.49799999999999
209.755	234.38400000000001	266.981	221.528	205.83	253.805
259.858	238.80599999999998	305.311	245.662	364.452	303.967
0.0	0.0	0.0	0.0	0.0	0.0
54.5399	84.3517	83.5822	118.851	264.047	233.984
0.0	0.0	0.0	0.0	1.19256	0.0
6.59673	1.25367	0.8111079999999999	1.42082	1.1863	1.08126
117.492	105.59	118.037	109.464	71.9806	66.8647
366.945	309.363	459.871	334.20599999999996	356.99	253.889
17.0913	7.6681	17.4034	11.1734	11.7478	16.0615
212.49900000000002	233.745	269.911	262.823	234.88299999999998	254.437
456.575	17.8436	5.81502	14.8299	5.1029	7.47496
29.3957	46.3482	44.2079	28.1855	26.6709	37.8849
0.0	0.0	4.7486	0.733953	0.694513	0.0
0.0	0.0	0.0	0.0	0.0	0.0
187.753	167.87900000000002	175.683	142.74200000000002	117.189	107.83
46.5531	45.1825	51.0494	42.511	42.0551	41.9623
37.5173	32.4217	43.089	39.9595	36.5083	30.5595
1.9772599999999998	0.0	3.4846699999999995	1.0771899999999999	4.07724	0.0
40.0342	98.555	117.59200000000001	93.8501	58.1623	229.64
99.1949	74.0	97.4396	70.8727	62.5933	93.8727
270.975	564.452	565.995	377.26300000000003	434.597	545.672
175.622	109.14200000000001	131.101	190.297	196.078	218.83700000000002
11.7948	6.479769999999999	2.6396	7.34368	148.246	12.4414
19547.5	70098.3	66091.5	45280.1	68943.3	66120.6
188.993	172.02900000000002	209.74200000000002	200.90099999999998	220.34900000000002	155.27100000000002
113.84700000000001	101.493	211.585	117.28	181.405	104.208
29.1819	34.7355	22.0412	21.1974	17.9092	26.584
241.62900000000002	233.513	259.497	263.96	194.63099999999997	150.78799999999998
14.0352	3.6544800000000004	8.24507	9.5578	5.42652	5.88816
0.0	0.0	1.00462	0.0	0.881589	0.0
101.523	106.715	119.281	84.0696	124.213	122.665
60.4906	63.5035	72.705	70.4548	108.24700000000001	63.0062
424.173	517.627	678.362	562.5169999999999	582.506	538.539
43.7869	44.5731	55.9851	48.4109	61.0793	50.5711
0.0	0.0	0.0	0.0	0.0	0.0
344.596	123.12100000000001	300.2	227.84099999999998	146.708	143.27
18.3995	0.0	0.0	10.0239	0.0	37.0518
25.8744	17.413	18.2401	18.3249	22.0087	19.539
23.548000000000002	10.2241	17.8496	4.9659699999999996	2.34956	9.17797
95.0255	79.2663	105.9	82.9826	78.5234	77.3867
89.6295	81.9666	168.234	79.7942	246.804	46.2231
63.3374	90.6419	103.387	85.3421	76.2697	73.9955
306.599	294.34	306.245	322.03	248.24400000000003	203.727
25.8344	50.3457	61.5266	28.9094	15.1177	43.5873
11.8565	7.7512300000000005	7.24379	6.7176800000000005	4.40079	8.595310000000001
370.24699999999996	414.532	510.26300000000003	435.756	568.578	424.69800000000004
86.5716	28.6824	61.0285	32.2162	38.4496	42.9126
68.5224	69.0912	52.0356	51.8983	40.4938	79.0896
356.017	351.381	394.517	359.76599999999996	348.42199999999997	346.759
41.2596	46.0996	58.9578	42.5256	29.8929	60.6303
1297.78	844.962	923.804	893.4630000000001	813.202	1064.62
72.5139	80.9733	84.6684	59.8707	65.4766	67.1165
11.6208	3.7240800000000003	2.27557	2.11029	0.0	0.0
3.7706800000000005	7.25029	3.6918599999999997	10.2712	4.53564	5.06211
66.4991	58.2913	63.193999999999996	52.2111	39.3227	49.2322
4.75395	0.0	0.9309129999999999	1.7266	1.63382	12.7643
9.34031	17.9596	15.0893	10.177	8.42638	4.70223
4.17908	2.00889	3.68254	3.41508	1.0771899999999999	2.1038900000000003
20.4259	40.6777	49.7116	60.4083	34.5982	14.6901
169.046	218.90599999999998	263.468	255.609	174.291	284.836
8.476569999999999	5.2389	5.69099	5.93737	8.11535	2.43851
0.0	0.0	0.0	0.0	0.0	0.0
18.3212	25.7437	41.3959	29.1759	24.701999999999998	36.8942
5.94955	3.8132800000000002	13.9804	2.1608400000000003	0.0	0.0
29.2024	30.0806	44.1132	35.6062	22.9398	23.8024
113.525	104.70700000000001	117.116	88.4971	125.61200000000001	79.9204
0.0	3.10138	0.0	0.0	3.32599	0.0
31.508000000000003	16.1786	24.8197	13.6542	9.22889	25.2353
110.323	152.34799999999998	161.043	96.1646	74.4522	95.5967
205.032	232.11599999999999	215.736	179.65200000000002	169.447	122.89399999999999
192.66	148.179	173.003	146.94299999999998	177.356	77.5933
33.0173	39.9725	51.7233	35.975	91.4086	30.7815
52.73	73.4789	98.8467	78.111	131.945	38.1786
11.0851	8.41361	8.91118	5.72121	25.8658	3.5246
44.4677	4.0079400000000005	9.79607	18.1692	1.43274	5.59664
9.62438	5.98717	1.33033	10.4865	8.1719	2.2801099999999996
32.7913	34.6782	30.8215	10.7186	30.4279	33.0165
233.65099999999998	292.811	205.232	158.605	64.2659	229.99400000000003
2.3907	11.4921	94.3779	30.2164	83.8061	7.702780000000001
37.6297	28.2183	41.9127	36.9006	26.3822	30.6136
175.49900000000002	148.797	133.135	117.443	149.6	183.662
42.7008	48.0617	75.8665	61.2781	78.3875	56.6264
1.20225	0.330242	1.41254	0.935679	0.35416	0.691719
14.8612	6.12324	12.4718	11.565999999999999	4.37781	8.550419999999999
269.931	347.85699999999997	393.05800000000005	312.885	202.80900000000003	231.30599999999998
0.0	0.0	0.0	0.0	0.0	0.0
9.78892	22.9395	27.3152	23.3315	11.3543	24.6404
20.3669	12.1719	16.1685	7.7969800000000005	22.134	45.4475
49.2443	104.434	93.5934	107.311	91.0915	75.832
81.5225	84.0815	76.6989	90.527	83.0861	57.8665
44.1273	30.5636	41.2536	25.3326	14.9209	21.0208
19.1863	19.7633	22.5422	14.9321	72.0617	41.3958
4.18259	17.8941	9.09125	14.1275	9.056000000000001	0.0
174.31099999999998	163.394	163.84099999999998	151.941	143.776	140.407
156.216	173.50799999999998	198.361	194.52599999999998	217.08599999999998	171.94400000000002
148.817	56.8086	68.782	77.4975	49.6408	130.00799999999998
44.4789	34.4558	41.3559	33.8197	24.0843	33.5077
29.625	17.5271	10.7098	7.44895	9.39822	18.3559
209.205	37.3932	43.6204	39.1681	34.0254	99.6839
115.225	85.3529	119.844	53.5116	70.1115	53.2532
118.836	143.55700000000002	108.663	105.837	84.7013	80.1152
282.617	208.87599999999998	63.2971	51.0016	4.552919999999999	122.71600000000001
117.484	102.19200000000001	121.381	111.75299999999999	101.133	87.1218
52.2934	50.275	31.7794	51.0836	5.57753	10.8936
429.15	507.66	531.617	572.294	454.971	730.808
335.18199999999996	287.719	263.21	370.798	264.47700000000003	327.153
77.8688	77.7426	109.083	70.9755	80.2851	58.8027
2.7929	2.01383	1.64071	0.0	1.4397799999999998	4.21813
48.0186	63.3543	55.8175	55.6597	35.8147	43.2049
58.0661	41.3518	53.062	46.865	13.304	30.3151
195.305	206.146	210.041	218.43	181.122	200.808
43.4654	26.787	28.8077	20.6437	17.8108	20.1987
39.5734	32.6108	46.4953	29.2589	23.3151	14.2304
427.344	383.46	276.151	318.178	220.30200000000002	394.423
13.644	17.8021	13.1679	12.2115	8.0385	6.86885
46.9953	33.1508	30.7115	26.3601	22.0765	22.9591
1.52295	1.17134	2.50508	0.9956290000000001	0.628085	4.29356
0.0	0.0	0.0	0.0	0.0	0.0
19.5278	17.2722	10.0951	18.7239	12.8856	15.7295
213.06	1858.74	1321.03	807.913	799.298	227.267
86.5397	88.2191	103.67	76.0878	89.0905	52.3067
2180.52	2117.93	3192.05	2021.98	2324.19	1916.89
290.788	211.826	214.672	261.53700000000003	186.53599999999997	195.99200000000002
0.6205970000000001	0.0	0.729147	0.0	0.0	1.2497200000000002
36.7382	46.6542	42.1978	46.3024	32.7901	36.4384
56.9792	48.6172	60.2511	48.1147	47.7322	22.9482
10.783	12.3414	38.0072	5.59473	27.5293	9.30604
3700.8	5275.31	5344.77	3913.59	2073.05	5288.13
0.0	0.0	0.0	0.0	0.0	0.0
70.9697	65.3875	70.8757	67.0169	60.3668	46.4471
822.314	1099.77	912.388	1075.46	688.779	644.994
0.0	0.8323200000000001	1.69527	6.28859	0.0	1.7433599999999998
739.592	562.302	589.462	595.371	641.752	417.80800000000005
202.275	219.36	211.03799999999998	260.948	160.168	299.79400000000004
186.826	65.3146	49.8874	101.781	61.2893	17.1008
119.134	87.6196	116.876	130.455	194.072	100.76
0.0	0.0	0.0	0.0	0.0	0.0
72.7592	24.4168	16.1294	32.1596	12.7387	23.4981
113.815	209.972	171.671	103.90100000000001	130.033	117.694
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.327581	0.0	0.0	0.0	0.0
432.49800000000005	370.51199999999994	419.50199999999995	383.245	309.69599999999997	208.99599999999998
19.6659	14.1801	11.5529	21.9146	22.1194	9.00044
32.117	42.0457	49.7776	37.9722	35.2272	28.8974
3.01083	0.0	7.07494	0.0	3.10426	0.0
12.2664	16.3286	5.54304	7.1966399999999995	8.75561	0.0
397.43	588.5880000000001	630.034	503.08099999999996	534.8	506.084
14.6593	4.697830000000001	15.3097	5.32417	1.67935	0.0
451.74199999999996	439.642	382.767	385.67199999999997	367.149	387.778
60.8311	120.865	157.237	141.398	79.4438	73.4987
114.486	132.343	142.518	74.2511	77.2872	68.6145
15.1161	11.7832	6.24003	9.34794	4.63342	7.4042699999999995
3.0047599999999997	0.962929	1.17678	4.36524	0.0	2.01693
83.3411	118.17200000000001	100.654	116.679	105.12899999999999	85.3199
33.8334	46.6228	58.302	28.2626	23.2555	29.5237
34.167	29.5634	32.1146	24.5703	28.1817	27.5213
385.11400000000003	85.0447	91.2991	118.21600000000001	54.42	128.433
401.467	763.318	803.716	723.3489999999999	1190.9	596.175
111.822	97.9192	131.381	54.323	73.4342	47.3307
107.22	91.6284	114.777	98.6524	101.949	62.375
141.418	168.41400000000002	155.434	133.707	111.001	162.599
78.9979	88.9156	98.0979	71.3789	88.7333	69.8404
123.227	90.3032	61.76	89.1979	85.2932	57.2648
24.3248	7.19567	4.39686	8.15503	5.78761	37.6798
219.575	211.1	174.137	281.112	249.02700000000002	397.949
371.472	529.247	552.132	453.51300000000003	373.77	477.668
712.289	968.311	1034.1	894.735	888.7539999999999	1580.54
484.80800000000005	636.817	733.5360000000001	605.0169999999999	672.7660000000001	689.637
216.548	214.313	164.628	172.49900000000002	123.829	115.431
109.316	106.536	110.84299999999999	180.294	693.2310000000001	744.834
129.012	112.27600000000001	145.112	115.919	131.124	94.8071
14.0244	6.22297	12.0412	11.1667	11.1228	16.2931
342.61199999999997	79.0532	96.6095	194.118	275.53	179.382
0.0	0.0	0.0	0.0	0.0	0.0
105.56700000000001	107.463	133.761	96.9812	105.64200000000001	45.8516
23.0172	23.3582	31.5504	16.7194	9.22889	10.3001
42.2107	37.4598	45.778999999999996	31.8406	46.8683	45.7699
190.33599999999998	265.85200000000003	264.415	229.55900000000003	157.981	180.795
162.864	54.1623	86.6498	31.2497	10.5609	39.1909
206.233	156.274	311.536	275.626	389.652	229.13
382.539	230.78400000000002	300.89099999999996	323.096	119.117	166.733
0.0	0.0	36.1974	16.7842	0.0	0.0
31.6425	40.8002	64.7321	52.324	58.3401	13.4936
52.9492	32.9388	10.9784	27.1494	19.2678	37.6326
285.468	466.92	533.59	414.04699999999997	314.712	363.329
123.324	149.88299999999998	147.629	93.8067	81.5687	107.771
993.575	955.2260000000001	0.0	0.0	0.0	0.0
30.851	35.7586	51.1527	26.3891	54.9957	15.095999999999998
167.855	183.42700000000002	188.64	158.468	132.754	170.05700000000002
0.0	2.02808	0.0	2.29847	8.69984	4.24798
81.4256	125.78	124.691	78.7512	56.597	68.1672
57.4146	59.8469	75.9781	83.63	57.95	36.5109
93.1167	69.2054	66.7287	64.7605	55.8334	57.8496
121.40899999999999	166.748	206.69099999999997	224.075	209.48	189.602
79.2422	105.485	62.0685	39.8496	31.4235	24.5497
229.882	282.63599999999997	347.13599999999997	238.03099999999998	268.541	175.821
220.68099999999998	175.55	180.97799999999998	177.83700000000002	120.25	134.893
2.78647	0.765405	0.46769399999999994	0.867452	0.820839	0.801602
97.2876	75.22399999999999	87.3092	76.0062	42.4702	56.2725
48.0971	28.2928	46.7616	36.5851	27.8023	33.4163
21.3417	17.4783	7.429530000000001	17.2248	17.9292	20.6924
0.62489	0.0	0.734192	1.36174	0.0	0.0
99.3575	70.0499	70.0419	91.4179	72.8467	35.5697
51.6649	52.666000000000004	90.9001	57.4246	74.14699999999999	41.3021
111.038	121.527	109.243	108.844	93.0918	78.9178
37.0497	32.832	43.5302	31.5928	23.9161	29.1945
2.16465	1.04055	0.0	0.0	0.0	0.0
61.07	63.6348	88.0787	46.6183	29.4088	60.3848
6.46323	4.5191	7.5937399999999995	2.56081	6.66379	0.0
6.07691	13.6322	10.7098	17.6568	13.5752	4.0791
23.1676	28.348000000000003	20.415	17.7848	13.029000000000002	14.8443
0.642675	0.0	0.0	0.0	0.662617	0.0
15.1632	2.22375	9.0587	3.08029	2.11983	4.1403
486.597	279.57	409.647	311.291	212.011	194.217
8.76169	42.5387	20.0737	56.3247	6.77517	26.4656
0.49480799999999997	0.47571	0.0	0.0	0.0	0.0
325.22	404.745	352.152	343.092	295.529	412.092
27.2337	30.3281	26.930999999999997	25.2223	18.4852	23.3076
317.01599999999996	361.772	423.94599999999997	335.586	326.853	381.475
1.6955200000000001	3.26016	0.0	0.0	0.874067	0.0
8.22182	18.2411	25.2644	12.0593	20.5403	10.1887
74.57300000000001	71.6946	97.9247	81.2533	97.2395	35.3342
120.32700000000001	128.037	137.599	120.287	211.084	167.02700000000002
20.2842	9.4144	6.985289999999999	12.9559	8.65391	22.5363
24.8024	10.321	17.8323	22.5874	26.3353	20.1273
0.0	0.0	0.0	0.0	0.0	0.0
250.30200000000002	317.675	364.017	327.601	265.937	414.912
59.7381	96.3808	122.626	89.4045	85.6622	37.3335
2.98371	8.60564	5.84267	7.58565	58.9623	5.007
230.613	306.66700000000003	379.837	291.193	584.423	546.856
0.34433400000000003	0.662087	0.404562	0.0	0.177509	0.0
121.681	168.0	187.03599999999997	123.61	125.45700000000001	110.541
34.8623	106.99600000000001	319.80400000000003	94.9632	67.7408	143.107
68.9983	119.40299999999999	81.067	105.251	99.5951	83.3666
7.954969999999999	1.91198	4.6732	2.60027	2.05045	11.2134
394.88300000000004	350.249	460.96	335.87800000000004	283.682	364.24800000000005
3.36235	0.0	1.97524	0.0	6.9333800000000005	0.0
2.85182	1.64505	2.2337599999999997	1.6572200000000001	1.7641900000000001	0.0
0.0	0.577874	0.0	0.0	0.0	0.0
13.6927	8.22761	0.0	10.257	3.5293900000000002	22.4034
40.8705	75.1986	86.1035	59.8874	34.8734	25.5421
12.815999999999999	10.3758	7.925089999999999	4.4097	5.56365	12.2248
2.87993	0.0	3.3836699999999995	3.1379099999999998	0.0	0.0
48.1317	5.28845	4.0393300000000005	2.9967599999999996	2.83573	5.53854
440.11699999999996	246.236	280.168	309.538	672.314	121.53
71.0712	53.2959	53.4416	40.2677	48.3625	177.467
312.79200000000003	51.4302	45.2374	73.1373	41.8053	112.52799999999999
3.08085	7.40485	1.80987	26.8547	1.58823	0.0
318.643	385.19199999999995	434.405	392.6	489.33099999999996	373.62699999999995
57.3641	49.4936	34.563	68.9133	64.4519	63.681999999999995
82.79799999999999	54.7911	94.7537	117.162	97.5625	67.1264
3.11955	2.99914	1.8326	1.6995	0.0	3.1409700000000003
3.73277	2.95539	6.707510000000001	1.43547	0.679165	2.21083
3.9902599999999997	0.0	0.0	0.0	0.0	0.0
140.49	486.99199999999996	287.944	513.6519999999999	175.429	196.465
57.9312	89.3225	77.0538	75.0303	66.4906	63.8318
210.104	146.619	142.268	169.019	116.74700000000001	139.713
87.15	134.937	118.884	112.73899999999999	136.296	49.2969
58.027	49.4717	59.8154	42.9453	52.4902	42.9924
31.8768	28.289	31.1144	22.4424	17.1914	22.7139
141.52100000000002	99.6864	111.648	95.4891	64.0911	81.3145
1039.73	1060.62	1016.87	907.808	791.2080000000001	1066.63
0.0	0.324575	0.0	1.4714	0.0	0.0
154.798	124.57799999999999	139.026	118.78399999999999	97.2006	88.28200000000001
156.88	176.42	203.31099999999998	137.783	108.81299999999999	157.0
14.6702	21.7971	25.0709	26.1563	20.6256	13.4282
4.62715	3.63973	2.47114	2.29166	3.9033300000000004	2.54123
123.448	104.85600000000001	140.816	96.6356	173.0	111.021
0.0	0.0	0.0	0.0	0.0	0.0
27.6657	50.5688	42.9385	50.2401	33.4543	32.3264
57.8048	51.5125	57.7283	42.8769	30.7161	64.9174
10.8804	29.0039	41.2558	37.7206	43.8521	58.7591
19.4819	4.1622	11.0209	4.71713	5.20759	4.35904
29.5803	37.0092	21.4239	30.0226	18.3825	29.3755
115.141	162.936	194.56099999999998	133.91299999999998	158.73	104.208
0.5796819999999999	0.0	0.0	0.0	0.59767	0.0
352.49699999999996	430.131	548.411	276.448	89.8602	431.621
2.28803	0.549928	1.34412	2.4929900000000003	0.0	1.1518700000000002
505.755	751.191	989.6619999999999	967.288	2157.91	787.318
4480.92	2844.68	5000.43	4982.25	6108.16	5835.3
37.7687	21.8691	29.7514	19.1731	11.0627	19.8783
50.5911	92.4926	82.8264	74.0998	54.7262	31.7322
0.8194440000000001	0.7878149999999999	0.48138800000000004	0.0	0.0	0.0
48.0278	68.2991	76.4136	76.3148	142.365	66.4918
35.7447	41.9679	17.0961	19.9903	9.13193	12.1029
59.3939	57.1014	49.8448	36.9797	35.8673	44.4242
135.116	86.3993	120.355	95.1794	42.7646	77.1972
42.0048	6.98946	14.2362	7.92132	2.49855	17.8933
51.2673	38.8755	37.3285	21.2425	26.0569	31.9895
39.4999	40.1662	51.7639	33.9341	28.1947	32.1229
0.615217	1.7744099999999998	0.0	2.01099	0.634307	1.23888
425.42199999999997	307.751	542.165	718.701	405.76199999999994	312.538
28.5291	25.4842	26.9209	24.7209	48.1747	18.0945
0.699701	1.3453899999999999	0.8220879999999999	1.5247600000000001	23.0852	7.04506
106.537	165.88400000000001	216.33	213.236	143.274	207.542
39.7961	35.7094	42.8605	46.2518	123.777	50.7546
83.1035	64.6217	109.126	93.2111	69.3018	68.9082
6.738639999999999	11.5174	12.3158	5.7106699999999995	1.5439399999999999	4.523280000000001
102.995	132.517	155.649	98.0371	105.796	144.181
5.54627	0.7617430000000001	4.65457	1.7266	1.63382	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.3908	2.4121900000000003	10.3176	4.1006800000000005	16.8148	1.2631299999999999
38.2604	25.2888	39.3336	33.8713	24.6548	33.7078
67.252	65.7807	61.151	66.9046	49.4416	49.4606
262.053	252.91099999999997	198.523	178.593	162.737	270.98400000000004
158.306	70.0899	110.12899999999999	70.3564	68.7233	50.3345
18.8606	29.7375	25.7051	27.9482	7.77833	19.7497
77.7141	62.0592	78.8157	65.0927	53.504	46.8977
73.5982	45.368	43.7444	45.7561	39.7264	40.1031
78.7841	67.1278	55.7142	48.0062	30.7976	29.324
107.12100000000001	102.042	146.642	121.001	122.605	108.84700000000001
77.8839	95.2017	109.80799999999999	75.1624	56.2104	31.3675
0.887914	0.0	0.0	0.0	0.0	0.0
209.995	182.27700000000002	255.89	150.358	180.013	146.194
14.7606	13.7474	11.380999999999998	6.03109	6.182580000000001	10.2176
280.04200000000003	231.123	310.997	241.03799999999998	166.12	167.377
89.0886	84.9961	101.475	68.1707	68.7145	46.562
186.102	29.7208	53.028999999999996	49.1776	9.56198	44.8219
68.1406	56.2981	64.798	49.4191	59.7168	49.7412
236.96400000000003	296.431	367.504	270.341	342.619	336.835
73.7854	55.3895	54.0337	72.686	31.7847	44.7788
113.07	164.21599999999998	255.803	149.412	281.526	109.00200000000001
40.0933	32.786	35.1942	43.6848	47.9894	13.9202
32.5496	34.4225	57.8424	29.7022	31.4621	28.6765
0.0	0.385483	0.942183	2.18438	0.0	0.0
32.7265	32.0926	41.5268	39.2239	30.3678	26.361
17.9895	81.8195	61.7826	57.2953	26.3949	19.5064
75.3953	62.7966	56.5703	53.4783	86.9706	47.3517
141.20600000000002	106.13600000000001	113.62	91.3806	86.4701	113.74
48.428999999999995	38.2991	25.6967	33.1923	61.2067	31.4591
2.75011	1.88854	1.84637	1.2842	1.21519	0.791142
0.71224	3.42375	2.5104599999999997	1.55209	1.46868	1.43426
0.571677	0.0	0.335836	0.0	0.0	0.0
63.4333	23.5972	42.3203	48.9714	49.6264	14.1218
12.4197	3.98011	9.72804	0.0	8.536719999999999	6.25249
201.003	259.231	395.522	217.22799999999998	198.81599999999997	138.213
2.0112900000000002	0.644552	1.05026	0.973981	1.84329	0.45002200000000003
350.836	286.991	319.666	258.043	208.40200000000002	341.6
31.8065	41.4999	49.8266	32.1804	147.571	94.5499
120.249	122.615	119.876	125.728	83.9062	95.3926
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
40.4068	34.685	25.4328	24.3718	20.8303	36.3253
26.763	4.82437	23.5831	12.7577	13.7967	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	4.4219	8.63654
20.1875	105.48	911.617	626.405	487.77	130.79399999999998
43.8003	67.5972	77.8695	93.5641	57.0435	60.3489
73.649	84.0	100.505	75.2623	76.8776	58.0342
163.576	205.801	225.40599999999998	193.632	191.55599999999998	130.13299999999998
0.0	0.0	0.0	0.0	0.0	0.0
143.352	171.085	209.08	226.21099999999998	168.18599999999998	298.627
36.8218	24.1904	24.5154	26.7469	37.9644	25.9523
2505.52	2003.58	2527.41	1600.88	1680.98	3390.35
122.508	116.04700000000001	111.12700000000001	86.8616	84.9802	96.1399
50.0578	38.5005	63.0145	44.7244	29.9344	33.409
