	hM1	hM2	hM3	hM4	hM5	hM6	hK1	hK2	hK3	hK4	hK5	hK6	hP1	hP2	hP3	hP4	hP5	hP6	hV1	hV2	hV3	hV4	hV5	hV6	hC1	hC2	hC3	hC4	hC5	hC6	cM1	cM2	cM3	cM4	cM5	cM6	cK1	cK2	cK3	cK4	cK5	cK6	cP1	cP2	cP3	cP4	cP5	cP6	cV1	cV2	cV3	cV4	cV5	cV6	cC1	cC2	cC3	cC4	cC5	cC6	rM1	rM2	rM3	rM4	rM5	rM6	rK1	rK2	rK3	rK4	rK5	rK6	rP1	rP2	rP3	rP4	rP5	rP6	rV1	rV2	rV3	rV4	rV5	rV6	rC1	rC2	rC3	rC4	rC5	rC6	mM1	mM2	mM3	mM4	mM5	mM6	mK1	mK2	mK3	mK4	mK5	mK6	mP1	mP2	mP3	mP4	mP5	mP6	mV1	mV2	mV3	mV4	mV5	mV6	mC1	mC2	mC3	mC4	mC5	mC6
iso	448.465	568.025	409.33	626.251	295.218	425.17800000000005	174.192	250.171	576.232	1403.66	261.79900000000004	537.363	231.705	239.53	280.55	231.967	251.884	254.2	297.658	257.856	256.433	250.821	268.92	271.074	183.578	270.251	289.24	234.882	217.331	181.763	393.611	426.42800000000005	780.942	409.048	904.495	545.64	410.139	705.312	708.1110000000001	618.9169999999998	605.512	612.648	310.827	406.727	349.126	433.462	428.673	292.904	390.67800000000005	422.045	389.387	359.732	355.26	382.146	228.187	222.148	140.55	281.656	251.753	265.892	485.193	560.246	545.184	539.1030000000002	661.85	660.544	888.428	1154.29	861.0269999999998	1072.36	1126.27	969.41	222.658	260.181	207.338	247.416	283.953	336.705	284.3520000000001	236.342	213.713	249.609	326.736	304.802	257.767	167.209	180.894	188.941	124.358	283.92	753.1010000000001	890.878	847.8639999999998	698.6669999999998	817.6469999999998	680.5360000000002	541.351	769.5239999999999	588.814	554.63	711.189	914.056	264.48900000000003	231.004	365.515	219.479	245.706	216.803	269.624	226.158	274.832	266.939	235.056	246.027	275.276	282.706	259.323	373.745	323.277	271.666
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.4986	19.2609	26.5856	65.3059	19.4726	71.0626	62.0985	34.1152	52.1145	96.659	109.758	107.186	96.1807	88.1811	107.231	0.0	59.8472	76.3839	95.7398	99.2897	83.2249	98.5443	154.716	52.1659	140.666	76.2832	58.8666	147.065	100.521	39.5163	15.4162	13.5138	18.1135	10.2633	54.1743	8.71984	55.0419	75.7548	68.6311	57.6993	67.2424	65.0419	49.6362	106.55	80.2721	62.1753	118.161	95.2521	74.2811	35.1246	59.4728	62.4992	55.0726	61.3515	107.418	74.251	53.5214	87.8466	98.4732	116.922	22.5865	18.853	0.0	40.0147	10.1359	31.1682	31.1969	99.368	61.4113	87.1041	54.8725	69.468	64.1488	64.8016	90.4873	92.7526	28.795	108.37	32.1381	47.0745	55.5477	122.343	72.8461	87.9765	110.904	92.0778	53.7484	38.6091	9.51141	71.3493
iso	0.0	0.0	19.642	0.0	7.579860000000001	6.94695	10.4358	42.6371	47.2486	3.8596	38.6254	9.40153	30.3831	38.7453	15.9995	25.7641	50.5195	33.1877	14.353	25.2785	0.0	27.1183	49.5334	7.29137	171.57	62.1267	73.6715	102.02	97.1417	132.616	27.8915	11.0203	19.0139	4.003419999999998	25.0682	3.81179	7.6136	3.65987	22.3633	4.1478199999999985	0.0	7.665889999999999	45.8588	37.8402	62.7478	47.0282	110.064	81.9444	24.6502	67.4612	63.4905	49.9758	41.9316	50.3671	228.741	185.496	263.835	111.368	79.635	152.615	9.9231	14.4975	7.77286	8.80836	3.3210300000000004	3.74184	6.44168	13.0031	11.7803	12.3799	4.8091599999999985	12.4048	78.0994	41.9125	96.4495	57.8079	43.4615	11.6784	81.1374	80.3873	79.3984	48.2752	27.5715	90.6821	87.0687	266.848	295.29	191.91	276.589	109.754	0.0	0.0	0.0	0.0	0.0	3.3266	0.0	11.5698	0.0	0.0	0.0	0.0	63.9021	82.9959	51.5082	43.99800000000001	81.955	41.639	51.4519	60.2916	118.573	52.2309	48.3773	75.1184	72.8422	67.8993	65.5612	76.9212	40.6064	88.3359
iso	0.0	2.6606400000000003	1.5326	0.0	4.43575	4.06537	74.3022	2.49513	1.02407	50.4431	1.50691	18.3393	6.38264	5.03863	9.36296	19.0978	10.5586	7.39867	21.4652	19.7241	32.9645	17.3811	16.1039	18.49	21.8827	43.628	41.0597	25.3905	34.2543	20.0277	1.08815	2.1497	0.7418	3.12375	0.814997	0.0	4.4555	4.99744	3.4898800000000003	4.85462	51.2969	1.49536	8.051	7.38138	11.424	12.2316	10.0193	14.919	16.0282	13.8521	8.51463	11.2484	15.6773	30.5666	19.2114	15.4315	19.7102	23.1724	29.1266	23.1545	3.86268	0.0	0.504279	0.0	0.646375	0.0	123.285	3.79621	1.71961	3.01189	0.0	1.20717	26.2555	17.7981	12.0677	19.906	8.45895	11.3649	29.3277	15.6459	14.3496	13.5718	14.5656	24.4816	100.182	42.6348	29.3749	37.3516	40.3746	61.6433	138.659	54.22	71.1844	65.2856	69.7921	49.1283	0.8626950000000001	5.2458800000000005	2.18343	4.33568	1.13805	0.960506	189.80900000000003	181.245	143.463	200.918	216.587	226.556	247.287	245.382	133.638	215.315	214.872	228.99	249.83	261.106	248.427	225.277	235.93	229.661
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.5595	52.0297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.6127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	147.394	71.1987	102.531	151.475	65.9448	96.7015	163.424	192.89	191.829	47.01	120.975	147.22799999999995	52.8665	44.9446	139.196	89.65899999999998	69.0674	41.2476	24.9743	65.977	65.3429	74.1491	68.9505	76.1219	45.928	43.2402	36.6252	42.8482	52.0082	44.6617	97.0626	134.227	66.1685	181.115	123.586	132.65	145.724	140.1	178.99599999999995	245.385	109.27	160.064	143.63	90.5326	101.902	118.198	89.3718	76.0444	64.3371	61.7802	96.6642	153.849	60.8008	87.6387	55.2792	56.9581	63.4887	96.8898	80.8295	103.269	212.95	131.174	126.231	168.592	161.80100000000004	130.216	194.281	186.66	174.231	188.484	251.038	97.1292	105.008	79.5575	95.8984	100.586	100.831	325.127	126.053	87.4212	83.8787	102.665	89.0953	76.3485	182.691	76.23100000000002	131.306	101.37	93.5794	87.3015	284.138	339.48	397.725	320.784	330.024	369.031	200.076	227.282	292.143	212.708	223.331	231.328	150.322	171.261	208.322	144.9	149.158	144.349	178.36700000000005	168.37	82.2106	187.534	119.791	162.756	271.459	123.886	153.41299999999995	190.471	267.461	179.515
iso	0.0	0.0	0.0	0.0	0.0	0.0	4.36496	0.0	4.3917	0.0	3.23116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2819700000000003	0.0	0.0	0.0	0.0	11.0681	7.27665	4.33486	25.7899	19.4472	12.5208	28.7398	13.597	34.4915	49.1923	52.2997	28.5369	5.93938	0.0	5.76312	3.71989	0.0	0.0	2.42409	0.0	11.8607	0.0	0.0	4.8941300000000005	6.42673	9.99533	2.7446900000000003	0.0	0.0	2.62324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0350900000000003	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	5.81139	4.36496	0.0	0.0	3.22871	6.4623300000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23577	3.35463	9.49066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	208.044	309.436	340.9530000000001	329.161	246.11	255.924	293.225	378.043	822.7810000000002	568.747	325.59	428.535	221.818	174.725	219.783	212.35	164.482	204.264	179.241	155.209	187.587	200.773	167.015	177.55700000000004	241.039	196.546	177.43099999999995	252.608	205.295	162.94	397.074	380.18	387.038	554.944	469.579	473.637	570.474	726.703	653.501	600.8580000000002	450.935	684.4839999999998	266.29900000000004	289.437	310.827	277.331	245.116	272.887	228.31	195.095	200.696	264.04200000000003	272.731	255.08900000000003	287.637	301.483	294.427	294.378	246.549	259.408	294.687	285.608	289.3520000000001	243.162	247.952	215.984	394.723	336.526	339.98800000000006	411.662	452.593	437.782	164.81799999999996	205.587	138.315	200.874	186.331	164.859	194.533	160.763	151.224	185.094	155.686	189.036	224.936	207.403	216.144	204.259	262.71	228.222	142.247	384.236	259.806	322.009	367.048	292.395	403.864	443.28	407.48	393.142	424.775	322.0490000000001	185.167	250.212	269.10900000000004	254.211	246.834	236.031	242.461	275.881	215.73	263.712	242.131	259.718	246.252	285.5540000000001	213.578	290.435	247.094	275.226
iso	13.5722	19.6681	24.547	16.2726	47.3637	30.0523	40.1287	55.3341	118.6	27.8275	77.9764	22.5948	68.5265	57.9396	64.0865	76.7798	46.8312	68.3661	59.791	81.003	72.2021	61.4495	53.9668	68.3415	74.5378	89.5861	96.116	101.456	98.7725	80.1936	10.7251	47.6734	49.3522	44.2588	30.1234	56.7977	58.5532	52.7749	70.9448	89.7166	67.9165	55.2707	81.5578	84.1212	56.2997	77.8607	45.8498	65.6461	88.8634	46.0792	78.2011	64.6733	72.2219	83.3886	106.893	77.3602	58.0114	108.845	82.9348	95.7705	50.8764	41.8106	37.3612	31.7539	35.1185	32.3742	61.9255	50.00100000000001	35.3899	60.9933	39.297	47.7001	39.2458	53.1116	54.6382	51.2974	41.7807	58.9405	57.1068	41.0542	43.6158	54.1429	53.0104	49.2117	91.0868	67.0037	48.8888	46.122	44.3154	57.2765	140.036	120.659	103.722	129.381	83.1142	138.69799999999998	74.8726	72.2676	75.4482	64.457	87.796	71.7836	66.2871	75.9104	116.628	84.508	88.3046	99.7002	89.9868	83.165	82.2106	111.856	90.6529	87.9765	40.9491	53.5725	67.5694	72.0703	68.4821	51.3715
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.710954	0.0	0.0	0.0	1.0977	0.0	0.0	0.0	2.8559	0.0	0.0	1.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43885	2.54502	0.0	0.0	0.0	0.0	0.0	0.0	1.16942	0.0	0.0	0.0	2.48943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	3.12595	0.0	0.0	0.0	49.8244	20.3566	4.17747	0.0	0.0	0.0	7.439	13.7026	0.0	20.5013	22.9714	18.8632	22.8423	13.41	0.0	3.08269	13.1384	31.9109	2.62546	3.29575	13.9578	2.7993200000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0291900000000003	5.82455	17.7952	0.0	212.377	24.4	0.0	26.3468	26.6295	8.31597	0.0	4.34705	22.8841	8.47595	15.7879	3.05903	2.78052	0.0	10.112	30.3892	6.70027	26.5856	15.842	10.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.4234	9.09575	38.374	17.6921	28.8197	23.2322	20.7526	15.9917	20.3078	46.9506	37.6106	41.8986	44.8304	9.50775	20.8864	5.45389	15.2841	29.9433	0.0	0.0	0.0	0.0	3.43013	0.0	3.51917	0.0	0.0	2.94773	0.0	0.0	0.0	0.0	13.6099	0.0	0.0	3.66739	8.157010000000001	2.65512	0.0	5.91465	0.0	0.0	2.8870400000000003	2.83277	2.59846	4.35529	0.0	0.0
iso	120.595	53.9384	186.42	263.933	89.9247	131.866	99.045	101.166	149.477	109.893	137.471	200.765	94.2725	40.8587	37.9625	73.3574	111.307	78.7454	90.8155	99.9651	22.276	36.7681	133.2	60.5515	54.8004	29.482	8.32392	41.7353	26.5951	0.0	251.48	183.037	243.62	284.971	317.2270000000001	162.798	171.618	121.574	148.57399999999996	177.15	214.194	90.9454	97.9295	123.454	99.2556	123.983	130.576	90.7349	116.977	151.642	112.984	109.458	132.656	106.229	75.3807	129.45	79.9159	158.547	39.365	140.822	102.027	178.873	135.248	104.499	252.157	168.68900000000005	96.8009	154.264	76.8668	139.52700000000002	125.519	95.6576	84.2312	126.569	130.77	84.4076	111.716	13.8549	130.637	119.211	67.2824	127.271	177.56799999999996	131.875	24.3047	94.5013	46.7096	105.706	63.8041	66.9642	56.9795	95.122	171.269	208.622	153.42	94.3546	157.403	100.271	97.3808	114.265	138.428	81.7828	86.3093	121.44	91.3099	83.1963	106.541	153.097	97.2909	87.0879	145.737	105.819	138.849	144.261	94.6949	126.702	170.459	77.9201	105.577	107.997
iso	0.0	2.75643	7.14502	1.46607	2.29773	2.10587	3.16346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84594	0.0	2.00205	0.0	0.0	0.0	0.0	1.06641	0.0	0.0	2.53648	5.01097	0.0	2.42716	3.79953	1.15549	1.15398	1.10944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01609	0.8789450000000001	3.92705	4.0052	1.00672	4.53715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.82369	4.05088	7.2937	2.57934	3.92015	8.0364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.6804	15.1721	1.43224	2.2532	27.1304	0.0	14.2977	17.2664	44.5451	8.29579	19.6194	16.557000000000002
iso	14.8883	47.9452	86.3056	195.506	33.3055	6.10489	64.1958	67.4442	73.816	64.4437	67.8871	24.7859	45.1851	79.4475	42.1806	67.9235	63.4228	62.4963	54.6575	59.2386	57.7526	44.2579	78.3529	54.4643	40.5929	61.8757	58.5757	37.098	45.9668	67.6692	58.8258	215.48	110.281	492.542	88.1185	602.955	63.5621	61.1087	74.6799	83.8362	113.823	80.8403	60.4503	108.074	84.5511	96.4316	80.6023	81.6134	39.7143	53.0436	41.846	57.4314	58.3442	29.508000000000006	69.7969	62.3279	81.3958	58.7211	72.8982	52.1561	235.448	196.2	232.243	108.37	125.495	190.721	145.296	145.694	152.69799999999995	97.9139	147.918	109.011	65.5131	50.2257	75.6774	54.7086	44.559	0.0	48.3839	44.1521	74.7582	70.7061	69.2271	56.5544	36.007	66.5009	43.2496	60.2315	57.3899	74.4047	312.332	345.2580000000001	408.791	289.13	238.654	343.63699999999994	400.30800000000005	428.77	393.458	322.285	358.8880000000001	346.17	211.777	155.692	187.88	154.067	197.299	178.208	291.272	219.919	249.123	163.3	211.752	267.151	312.461	231.505	269.75	177.96599999999995	227.505	215.99400000000003
iso	0.0	0.0	0.0	0.0	2.38068	0.0	0.0	8.03487	0.0	1.21222	0.0	0.0	5.13837	4.0563699999999985	6.70017	3.23679	4.53347	0.0	1.50266	1.32324	0.0	0.0	2.07432	2.29007	2.07256	0.0	0.0	0.0	0.0	0.0	0.876016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44033	1.4856	5.25541	3.28235	1.15229	1.7158	2.58071	1.11517	0.0	2.41483	3.29246	3.51539	0.997819	4.28385	0.8815430000000001	0.0	0.0	1.3314700000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22995	0.0	0.0	0.0	1.13753	0.0	0.0	0.0	0.8906209999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	28.0453	22.5789	34.6828	13.3434	8.365089999999999	53.6663	48.9466	32.9379	28.9685	6.38915	29.8387	10.3755	12.8964	0.0	8.8285	8.52993	9.9559	10.4645	10.5599	32.5468	15.5414	6.41305	14.5773	12.0701	14.5649	9.14169	9.67898	11.647	6.18491	4.72111	0.0	0.0	2.09837	0.0	0.0	0.0	4.20116	4.03901	2.468	4.57751	2.16576	0.0	2.53048	0.0	0.0	0.0	4.04886	0.0	0.0	3.91841	0.0	4.24254	1.92814	0.0	3.5060800000000003	1.5052299999999998	0.0	0.0	1.83093	2.33923	18.2518	19.1993	25.7342	21.8719	31.1531	22.7121	113.744	141.708	128.382	124.669	90.2252	138.609	25.4652	25.2297	26.6103	22.0834	41.9684	19.3324	41.5734	47.1298	25.0353	26.6381	39.1214	32.2827	19.7829	17.5816	14.4836	15.1279	10.5987	22.4944	52.6701	36.6366	28.5849	40.435	44.9088	38.1581	38.7995	48.4504	26.5956	42.6554	70.3774	26.9991	24.9318	12.9525	23.4456	24.0325	33.574	32.8524	24.3568	23.7845	18.1347	26.4917	13.2123	7.69332	41.7772	19.5199	26.8581	30.0113	28.834	33.2763
iso	0.0	0.0	1.68914	0.0	6.51843	0.0	20.1924	0.0	2.25735	18.2552	0.0	8.08501	1.00494	0.0	0.0	13.2938	0.0	6.1157900000000005	8.22875	3.62312	12.1105	6.66309	5.67962	3.13517	8.512189999999999	10.6854	13.5761	10.5885	4.81954	1.83944	0.0	0.0	0.0	3.44281	0.0	0.0	0.0	3.14737	0.0	0.0	8.43827	0.0	3.94371	6.10149	3.5974	2.24682	0.0	2.34898	7.06613	1.52669	5.11872	1.65298	3.00498	21.657	8.19625	4.69177	4.8274300000000006	7.98103	7.1337	3.64565	4.24578	0.0	1.10859	0.0	0.0	0.0	26.6432	1.39091	0.0	0.0	0.0	1.3269	6.07569	1.63028	1.47385	0.0	4.64895	2.49842	9.91891	0.0	4.85316	2.29505	1.68528	3.75484	30.6797	8.520610000000001	11.2307	8.79775	3.2873300000000003	10.7338	41.1	8.0048	18.8739	10.922	12.9108	5.67159	0.0	0.0	0.0	0.0	0.0	0.0	40.8554	32.0062	27.4429	58.1351	48.9043	51.2714	51.1708	74.2388	36.3883	27.0329	58.9138	54.0298	82.2759	67.0206	82.4352	77.2814	72.6921	99.9708
iso	3.97824	11.2099	6.91843	1.7034900000000002	5.33966	0.0	11.0273	13.5161	16.6422	13.5946	27.2098	16.5574	56.8015	53.0722	35.6913	36.2992	57.19600000000001	25.0491	23.5924	25.2274	6.61365	28.6553	29.0783	42.3756	51.1344	30.6358	37.0701	39.6513	38.1639	34.6565	42.2438	13.5857	28.1283	9.87079	47.0917	6.71307	16.0903	20.6257	22.0555	21.9146	8.294789999999999	16.2008	41.997	36.6529	42.7295	25.7671	33.5984	21.1662	20.2591	32.5159	36.3399	28.4353	45.5391	37.4524	46.9985	38.4333	59.3168	67.9928	57.2679	73.1664	30.2916	12.2554	19.1647	18.6152	23.3951	13.1798	55.2107	53.8156	45.6429	33.7942	47.4297	45.8775	62.5198	79.1817	111.623	67.3495	44.6492	4.11345	43.8888	69.0168	51.9373	66.126	65.2052	51.5172	20.7459	75.7541	80.896	74.8383	83.8913	36.4493	1.68488	6.56308	0.0	4.97495	7.561039999999998	8.13766	23.2719	26.9547	20.9421	15.5944	26.6065	38.002	76.5647	85.6307	49.5004	69.1905	80.1925	79.2236	73.1208	50.333	76.2437	58.6695	85.7377	67.2683	73.8213	79.9268	79.0436	71.0428	106.428	75.5784
iso	39.4484	49.0826	51.1408	85.9953	26.4742	44.1157	34.7923	78.5208	60.0092	61.2747	55.1892	38.8071	56.3989	41.0079	25.4007	34.3584	35.5191	25.5916	33.4205	36.1188	23.8478	36.9023	33.5526	27.7817	50.2861	42.0829	31.1894	54.7331	60.5022	86.9327	51.3652	61.235	78.4846	91.5235	53.0641	118.611	106.368	92.966	106.511	77.7035	104.684	68.1537	37.8586	31.5392	43.8318	23.228	40.7718	36.4264	18.2628	34.9487	49.1385	41.5015	28.8471	40.8696	71.6208	68.4259	78.4252	49.5057	70.5889	59.2263	51.4625	32.2226	28.7936	36.3586	22.1442	42.7717	53.1791	44.3838	46.7559	45.2048	47.3369	50.2189	33.8154	12.0982	26.2496	35.2982	31.0496	0.0	27.6028	20.7386	33.3138	34.0628	30.0153	22.2915	15.4492	41.7323	48.9636	44.6131	46.3506	14.9352	19.8976	28.1069	38.3387	32.5394	38.4644	39.0744	74.6974	52.6455	87.9876	60.2071	44.6216	72.1822	33.3276	20.0746	31.3409	47.49	42.9288	35.25	38.1125	32.9637	27.1024	40.2687	36.2007	38.7515	57.8113	52.1866	54.114	61.0485	51.5637	51.2512
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0175	2.57636	121.181	0.0	180.971	198.285	42.72	82.5505	173.43099999999995	66.4603	31.9364	44.9971	37.6014	67.2359	149.892	65.7062	96.9068	33.1766	51.5189	72.7965	27.434	48.5453	3.72363	1.83906	0.0	2.67236	2.78892	0.0	20.3289	12.2152	8.95677	11.075	0.0	0.0	180.609	195.758	309.952	163.937	227.756	171.392	112.439	158.796	190.715	195.027	174.938	212.933	127.241	98.3292	170.49400000000003	118.944	119.605	130.171	4.41591	1.93548	3.45902	2.93988	6.65055	9.99101	11.4665	13.0197	9.82951	8.26383	6.42042	2.0701	300.949	198.385	229.935	222.622	120.881	46.7734	176.023	197.872	162.786	214.831	134.09	148.401	30.7694	85.0753	81.0349	102.94	92.3143	52.3307	3.20601	69.5777	24.0916	18.9328	212.931	46.4534	17.7128	30.7738	4.98112	14.8367	38.944	55.8764	270.13	247.037	199.797	204.799	256.136	178.43599999999995	282.832	207.14	246.001	305.142	227.481	156.096	319.686	430.117	344.406	379.969	407.726	368.644
iso	5.8029	18.6873	20.1833	0.0	7.788760000000001	28.5536	5.36169	4.38122	0.0	0.0	0.0	0.0	4.80314	0.0	0.0	5.29482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.60485	0.0	0.0	0.0	68.7845	31.141	7.815180000000002	20.5688	38.6386	7.83367	7.82343	0.0	0.0	8.52426	4.0331	0.0	0.0	0.0	4.29847	0.0	0.0	5.6135199999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35612	23.792	23.8353	10.6494	9.05111	6.8251100000000005	34.6047	2.2064	6.680739999999999	12.105	0.0	4.9417	3.18665	3.64781	7.83046	7.079110000000001	0.0	3.7216	0.0	0.0	0.0	2.9138	5.5117400000000005	4.0473300000000005	3.00585	7.89425	12.2777	10.1143	7.04282	7.8947699999999985	22.5558	49.3523	46.6872	41.2065	43.7168	26.5768	64.6985	4.54443	7.89538	3.83389	3.80652	5.99493	20.2387	4.67225	8.09109	17.575	9.00747	4.19455	4.73585	7.022310000000001	3.42866	0.0	3.81891	3.53715	0.0	26.097	29.2645	23.4885	22.4966	4.15656	18.7081
iso	61.0195	128.744	105.385	89.1981	67.7805	80.2395	38.8827	128.678	155.506	158.905	169.1	117.348	237.294	211.73	184.8	211.188	211.088	186.365	185.391	167.179	124.179	172.49	212.241	208.507	237.262	189.812	163.389	258.872	185.147	164.97099999999998	138.735	146.792	139.563	199.88	143.216	142.024	199.992	157.5	157.482	137.54399999999998	87.7436	151.381	272.531	243.206	282.889	278.41	297.314	284.963	213.539	269.214	231.385	247.796	244.765	242.92	327.88699999999994	268.833	302.751	306.368	312.1670000000001	286.683	233.543	128.559	167.00799999999995	154.25	168.28400000000005	156.148	214.41	196.216	219.463	172.97400000000005	180.081	199.897	306.202	272.574	317.65	315.625	269.215	50.0397	291.514	319.172	288.964	345.7480000000001	305.252	289.9170000000001	164.59	330.923	317.843	340.282	302.007	203.298	116.318	198.663	162.861	164.857	155.793	198.172	136.768	197.537	163.344	175.29	192.377	183.463	272.758	276.512	278.803	296.398	286.696	323.694	243.806	305.833	262.29900000000004	294.947	280.881	281.426	249.411	272.577	285.315	261.032	211.756	283.212
iso	4.3479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0463400000000003	9.53761	0.0	0.0	0.0	3.4034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70176	3.0195	0.0	0.0	0.0	0.0	2.07573	4.2715	2.82477	2.52487	0.0	2.54664	0.0	0.0	0.0	0.0	2.88089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9335400000000003	0.0	3.42361	0.0	0.0	0.0	7.736389999999999	0.0	0.0	0.0	0.0	11.8297	6.13283	5.0521699999999985	18.4692	8.87289	14.4859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74478	0.0	0.0	0.0	0.0	0.0
